fx,orientation,trans,win_e,win_w
138.34208242013614,92.45,0.2207,4.977,5.879
133.7379615087817,-74.71,0.363,5.893,5.894
133.91199387797096,-73.26,0.3629,5.862,5.8870000000000005
141.42281801505106,-178.23,0.2928,5.87,4.084
140.31286233025062,49.99,0.6062,5.869,5.8279999999999985
133.6453851200116,-78.27,0.3612,5.827999999999999,5.89
141.29010747766944,56.06,0.4119,4.677,3.559
140.92814051129747,44.86,0.4397,5.4479999999999995,5.888999999999999
133.82191846967862,-79.59,0.3616,5.7920000000000025,5.895
133.82617347844058,-70.45,0.359,5.897,5.888
140.69983886625292,175.76,0.6129,5.287000000000001,4.69
133.8439281903653,-77.53,0.3616,5.816,5.875
142.9397875163869,-81.54,0.7939,4.623,4.66
137.8282271267503,-63.85,0.3356,4.831,4.9639999999999995
135.00202539112522,-70.68,0.3905,5.898,5.649
133.73302338687878,-73.53,0.3625,5.9,5.896
145.67934450092153,66.35,0.6575,4.368,2.942
135.29952156481582,132.05,0.457,5.662999999999999,4.698
133.83223581590198,-71.38,0.3606,5.872000000000001,5.814
133.61320359561049,-76.58,0.3633,5.858,5.834
133.7131154290727,-77.55,0.3584,5.82,5.9
149.0034601051884,-175.07,0.539,4.721,1.9
137.03383586972222,-176.19,0.6813,4.697,5.211
139.4504100875711,-7.98,0.6289,4.1610000000000005,5.874
133.78047128758334,-79.46,0.3699,5.807,5.836
133.78683122173743,-78.5,0.3399,5.886,5.899
133.8624609060228,-73.16,0.3593,5.876,5.864
133.7614590784199,-73.98,0.3598,5.87,5.87
146.98219860413005,108.51,0.2332,4.552,3.971
132.09188920548831,-98.56,0.3554,5.482,5.882999999999999
140.57548467106545,46.09,0.5777,3.39,4.386
137.06074375885188,-178.98,0.4158,3.638,5.879
134.50843287863404,-98.78,0.3556,5.482,5.892
135.06701864735766,-94.1,0.3488,5.4460000000000015,5.7
140.48812472007006,163.55,0.7695,3.487,5.779
139.88553998438957,165.94,0.6004,4.151,5.83
134.93433376600544,-96.24,0.3556,5.5379999999999985,5.858
135.5070832680355,-133.13,0.3845,5.1610000000000005,5.41
134.20782122536767,-104.45,0.3558,5.4,5.744
135.180206289107,-95.18,0.3667,5.439,5.875
134.3665979980645,-96.07,0.3515,5.448,5.876
