fx,orientation,trans,win_e,win_w
140.05608843496543,71.27,0.6513,3.95,5.655
147.9653708703099,83.2,0.2086,5.765,3.032
137.56309262805505,179.27,0.3949,4.617,5.834
133.66542238390306,67.71,0.2438,5.39,5.9
133.46724914404754,72.06,0.2434,5.541,5.8610000000000015
133.36807270810814,74.73,0.2416,5.5889999999999995,5.894
133.5270071352366,73.02,0.2434,5.532,5.893
133.5551242479398,70.75,0.2415,5.5,5.855
136.21579039051173,-96.97,0.2994,5.25,5.73
133.5045136513474,71.75,0.2446,5.546,5.867000000000001
138.01631682878065,-58.08,0.5165,4.047,4.569
133.41418931285526,72.65,0.2441,5.553,5.867999999999999
133.30240865090244,72.38,0.2441,5.549,5.869
139.42274356688378,-179.33,0.6735,4.084,5.899
136.28281141593658,-9.65,0.6348,4.726,5.0760000000000005
133.32605727766858,71.94,0.2358,5.438,5.88
140.54013374016628,-28.78,0.4109,5.112,4.352
133.34834821340309,73.3,0.2378,5.562,5.888999999999999
138.46856666742195,-57.12,0.2006,5.8679999999999986,3.397
138.4885615508765,-174.96,0.3387,5.79,5.013
193.6932700023878,117.88,0.2,3.997,0.226
133.25759519446336,72.66,0.2438,5.525,5.876
146.6479554763508,-75.2,0.4119,1.962,5.893
130.64569018363372,52.63,0.5422,5.348,5.711
136.78683788661328,102.95,0.6215,5.105,4.432
145.5284489179339,53.76,0.5434,5.327999999999999,5.706
140.04495819767214,-1.67,0.5228,4.634,5.42
140.31438763881334,-101.15,0.4182,5.879,5.112
192.64913241105873,180.0,0.3108,0.1,3.734
136.46864863734595,136.43,0.4677,4.652,4.698
135.6601512944195,83.92,0.4754,5.856,4.801
139.10921848192785,38.4,0.5889,5.6110000000000015,5.471
139.7939731705542,61.57,0.5485,5.5379999999999985,5.899
135.36402283496915,57.25,0.5364,5.414,5.606
135.67620722990142,53.76,0.5429999999999999,5.372000000000001,5.735
136.60767910523563,-115.02,0.3784,3.5239999999999996,5.8770000000000024
135.90838710732018,84.08,0.4469,5.501,5.06
134.89038029615378,83.14,0.4433,5.452000000000001,5.104
167.80944590186036,142.66,0.594,3.836,1.111
138.1497835113845,-29.47,0.3378,4.348,5.376
135.55332514311738,84.89,0.4436,5.444,5.107
135.32996088183805,77.46,0.4459,5.693,4.777
138.56417145199435,-140.7,0.5736,5.716,4.934
138.6234717748501,50.7,0.5406,5.4110000000000005,5.725
135.53857596418476,73.18,0.4437,5.529,5.0539999999999985
137.67143875616378,50.68,0.5438,5.327000000000001,5.749
137.43435046771094,52.08,0.5421,5.357,5.705
136.39093199034406,52.37,0.5424,5.346,5.715
134.82066314576656,75.4,0.4433,5.4860000000000015,5.157
135.25917161110937,74.99,0.4489,4.129,5.438
136.56267078401552,86.15,0.4446,4.751,5.164
140.23074555362913,-125.19,0.7973,2.456,5.827999999999999
142.61830538832078,42.41,0.6593,4.634,2.841
134.30070057289777,70.11,0.4442,5.517,5.199
136.97081402716634,53.44,0.5426,5.364,5.721
137.6129119502552,53.07,0.5424,5.343999999999999,5.702999999999999
139.07000378655607,-178.61,0.4448,4.343,5.016
138.88740563840108,-93.02,0.6522,5.287999999999999,3.487
134.4108592370887,71.28,0.4438,5.537000000000001,5.144
141.68419359052942,-94.95,0.4078,5.895,3.4360000000000004
134.5103948383387,70.84,0.4439,5.5539999999999985,5.167000000000002
134.7183894171585,71.92,0.4453,5.535,5.176
135.10113875834483,69.24,0.4434,5.527,5.183
136.97740369620357,53.4,0.5429999999999999,5.364,5.72
137.01444941433212,53.02,0.5426,5.356,5.715
163.07150242480856,-157.63,0.3574,3.9930000000000003,2.2319999999999998
142.72296729622133,-95.33,0.7282,3.514,5.837999999999999
139.60093849796783,46.89,0.3828,4.843,3.8560000000000003
134.36714816775412,70.95,0.4433,5.581,5.2010000000000005
134.30032669144177,73.12,0.4436,5.5870000000000015,5.188
136.8704288702217,53.36,0.5432,5.334,5.7
136.8214255878026,52.82,0.5425,5.345,5.7079999999999975
146.00447612491973,50.6,0.2038,4.293,3.978
141.54213423814934,-2.49,0.4974,5.4270000000000005,3.332
137.60500398732887,53.4,0.5429,5.364,5.721
136.57981203470584,-97.14,0.20199999999999999,5.8420000000000005,5.867999999999999
139.5979734693596,175.42,0.2028,5.893,5.779
134.69404448572948,42.97,0.2028,5.891,5.8770000000000024
134.07305098510852,40.69,0.2018,5.898,5.893
182.7142406928741,-175.79,0.2067,5.899,0.193
142.87240990302197,125.83,0.721,5.8329999999999975,5.879
133.79391377983856,104.89,0.4515,5.899,5.871
136.03176605424156,52.91,0.3538,5.898,5.9
167.36708017244678,-180.0,0.8,0.1,5.9
137.32902239439372,45.71,0.4722,5.899,5.888
235.44531310564568,180.0,0.8,0.1,0.1
136.75824533364082,104.89,0.4515,5.9,5.871
134.59779571676228,104.94,0.4515,5.252000000000002,5.872000000000001
136.05920471770494,99.98,0.4532,5.899,5.872000000000001
141.01991231004558,-28.29,0.7340000000000001,3.088,5.86
138.42687059551088,-21.06,0.5391,4.167,5.81
119.26432970970757,-37.94,0.3225,4.831,5.885
130.07158019018829,-96.51,0.4198,5.5139999999999985,4.931
129.44001978040941,12.75,0.4193,4.603,4.393
141.49115285671303,21.08,0.2245,3.886,4.953
192.46014669905486,180.0,0.6425,0.1,3.286
132.58402959796445,-38.95,0.32299999999999995,4.823,5.9
135.47305074185795,-36.74,0.3264,4.82,5.843
141.79118533264537,125.9,0.7545,5.886,2.722
