fx,orientation,trans,win_e,win_w
171.70893775633516,165.11,0.2088,0.102,5.86
146.95078902219228,176.94,0.4441,5.062,4.16
134.572409148528,-133.7,0.2536,4.937,5.4179999999999975
198.36495091593144,-164.03,0.8,0.358,2.5469999999999997
140.2849933834256,-105.7,0.6768,3.848,5.8329999999999975
141.16501222828202,40.8,0.2129,5.831,3.5069999999999997
136.04211000109885,70.22,0.2629,4.2010000000000005,5.8370000000000015
134.54556511298938,-73.89,0.3538,5.882999999999999,5.864
133.5047377838757,-76.23,0.3511,5.865,5.8679999999999986
132.84849533256016,-75.03,0.3524,5.896,5.853
136.14500508988414,-21.58,0.4865,4.385,4.723
134.5675346693308,-75.74,0.3659,5.7810000000000015,5.898
134.7526630327083,-74.93,0.3512,5.894,5.849
137.69914738512963,-174.3,0.4577,4.548,5.853
133.8416648545728,-75.56,0.3508,5.895,5.837999999999999
134.3855264021029,-75.3,0.3516,5.896,5.845
134.1585891675397,-74.93,0.3526,5.891,5.853
148.46029315032555,-142.28,0.7982,5.6770000000000005,3.3989999999999996
143.82055371490154,-58.98,0.5357,2.499,5.845
132.08408127036486,-15.71,0.4398,4.953,5.2010000000000005
136.9744267725581,87.67,0.6305,5.877000000000002,5.273
139.91703479967626,9.75,0.5634,5.765,4.581
221.11041514491887,180.0,0.4227,0.1,0.1
137.59894874077455,-13.16,0.4404,4.976,5.115
137.11446743327676,-27.95,0.4464,5.073,5.159
137.64473526760833,-90.2,0.6134,5.8870000000000005,5.895
133.73426709359995,-73.02,0.3456,5.884,5.898
163.27986731516222,-172.67,0.7418,5.827999999999999,0.36
137.08234362308687,71.65,0.5979,3.712,5.8
138.62295994241694,112.75,0.5121,5.32,4.976
134.40301790401347,-74.01,0.3414,5.898,5.884
134.01756835496008,-73.43,0.3434,5.843,5.885
138.3591395542536,78.7,0.2007,5.089,4.68
134.0335217480846,-74.89,0.3434,5.725,5.894
138.25132327462546,-14.61,0.4357,5.0139999999999985,5.224
148.87931363017358,-12.54,0.7825,3.7119999999999997,3.99
141.5601178603963,154.77,0.6946,4.3580000000000005,4.456
136.60606154162423,131.36,0.2416,4.9510000000000005,5.7989999999999995
137.73147276533285,-34.4,0.3831,4.261,5.6110000000000015
158.6847498318442,165.17,0.7575,5.886,1.225
139.11419997598853,-156.51,0.3372,4.09,5.808
133.83258976274982,-73.91,0.3524,5.784,5.888
133.9105099316703,-75.04,0.3529,5.845,5.864
133.7258569955933,-74.83,0.3473,5.88,5.881
135.4008551060787,-105.21,0.4935,4.8,4.869
134.33503739569608,-74.51,0.3469,5.853,5.8820000000000014
133.72706497770295,-74.14,0.3495,5.852,5.896
139.2020511034496,-15.73,0.4394,4.944,5.193
134.3336008100041,-99.79,0.2058,5.875,5.559
169.33830122991145,152.31,0.6245,3.405,1.785
138.1184226634137,-122.95,0.6764,5.46,4.391
138.12632658535694,-144.11,0.2268,5.8420000000000005,4.372
134.19647721267538,-74.76,0.3606,5.896,5.882999999999999
133.98249336567534,-75.05,0.35100000000000003,5.874,5.874
156.96864257466308,-102.16,0.6814,4.408,1.906
139.80425192811674,-14.78,0.4416,4.949,5.204
142.74226935456605,-90.2,0.3036,5.353,3.237
141.30822635047744,91.48,0.6684,4.644,5.212999999999999
132.5211321161093,-73.41,0.3517,5.731,5.8820000000000014
148.8305697154211,-177.04,0.2035,3.7110000000000003,3.685
133.73713855899624,-73.24,0.3503,5.778,5.8610000000000015
138.94017971649143,-15.39,0.4389,4.942,5.183
140.3082119376626,-15.55,0.4394,4.948,5.192
169.59807251615928,-7.68,0.3136,0.212,5.776
133.24774630551028,105.73,0.3119,4.557,4.864
133.47577490232482,-74.02,0.3526,5.732,5.854
139.9692468482379,-15.3,0.4408,4.954,5.202000000000001
181.98030795536786,126.54,0.3463,0.8859999999999999,3.852
179.3072184558156,-171.17,0.7874,5.0139999999999985,0.32
148.32626814820142,-175.78,0.7834,5.8729999999999976,5.867999999999999
139.2903715905427,-170.13,0.4981,5.892,5.882999999999999
137.42716403419251,-179.4,0.2241,5.894,5.9
137.6435073875189,-178.89,0.2198,5.899,5.869
137.20344895430443,150.71,0.2235,5.82,5.711
134.55176707334655,-14.88,0.3411,5.8870000000000005,5.8870000000000005
137.5119490823347,-33.47,0.2526,5.893,5.9
137.13898775712357,43.77,0.4398,5.896,4.955
138.0036707534035,-4.82,0.3642,5.897,5.899
134.7270229230305,-14.69,0.3411,5.565,5.9
136.52439112774076,-13.56,0.3401,5.875,5.5920000000000005
134.60086157983426,-22.71,0.3491,5.886,5.8820000000000014
134.73515712748966,-14.85,0.3411,5.813,5.891
134.037829340549,-14.8,0.341,5.885,5.85
138.0059402759597,-68.42,0.5125,4.414,5.881
135.81248315959857,-56.91,0.3949,5.324,5.893
136.63510588668942,42.37,0.3862,4.93,5.728
159.5729243985772,-76.62,0.5678,0.67,5.9
169.51243583427268,154.54,0.2066,5.871,0.45299999999999996
136.10228695236518,-111.73,0.3057,5.859,4.454
136.61335830254936,-21.05,0.3544,5.7010000000000005,5.847
150.85168429418562,45.27,0.2005,5.89,2.978
135.30070297467023,-143.7,0.3345,4.76,5.7989999999999995
134.59155462283246,-75.36,0.3643,5.746,5.063
134.38642131211296,-74.61,0.3552,5.9,5.162999999999999
136.36699209011678,-62.38,0.3644,5.865,4.89
135.03198776385037,-71.16,0.3625,5.777,5.02
134.34106986642078,-74.36,0.3606,5.774,5.083
142.31716359779028,100.47,0.6538,2.7310000000000003,5.886
132.9636211873796,-110.07,0.3457,5.456,5.659
133.3156535500575,-109.75,0.3448,5.483,5.657
151.47962034392768,-178.89,0.7097,2.893,3.982
134.37681257902685,-110.92,0.3392,5.621,5.6739999999999995
