fx,orientation,trans,win_e,win_w
136.7568911374633,-150.43,0.3569,4.69,5.891
136.3191483828384,126.92,0.3507,5.814,5.484
172.25529106638925,13.81,0.5602,5.859,0.264
134.2971579816456,71.9,0.314,5.893,5.8320000000000025
133.16563719151335,73.38,0.264,5.855,5.9
157.54348454599355,115.85,0.207,2.449,5.843999999999999
134.01419071935499,71.28,0.2987,5.87,5.705
152.1236577877252,-168.67,0.7996,2.301,5.814
139.59181380572159,0.41,0.2041,5.888,4.118
133.2655635131057,71.79,0.2635,5.858,5.881
133.47789694593592,71.42,0.2622,5.8439999999999985,5.9
176.9424661488514,-148.31,0.23800000000000002,0.28600000000000003,5.86
139.83885824354957,-108.44,0.202,5.809,4.538
133.05516227419741,71.74,0.2641,5.872000000000001,5.895
133.23373135052836,73.84,0.2639,5.898,5.8679999999999986
135.00175819604308,92.6,0.2013,5.2139999999999995,5.591
154.06053983684578,-177.59,0.4964,3.516,3.329
148.4313831942641,135.63,0.7982,3.832,5.141
137.96885841420715,-56.53,0.4849,5.6770000000000005,5.059
133.19024850373893,90.75,0.2403,5.505,5.745
143.36899394042024,-88.39,0.6396,2.995,3.993
144.56551246461513,74.08,0.6378,4.61,2.748
136.96676888519838,60.68,0.3882,4.662,5.083
133.95798978281354,87.15,0.2668,5.896,5.7920000000000025
133.16026757500913,71.8,0.2639,5.856,5.891
145.35583772469775,-65.64,0.4598,4.796,2.898
140.6500344279716,-47.7,0.2008,4.56,5.87
138.57964024772542,-174.83,0.4809,5.078,4.84
133.15250643850072,71.89,0.2632,5.855,5.897
133.83283448765894,72.06,0.307,5.897,5.815
133.83446851224454,67.42,0.314,5.896,5.765
133.1895832686899,71.37,0.2644,5.867999999999999,5.9
165.92183047465662,125.47,0.7365,0.109,5.894
136.2654271029007,-105.29,0.4171,4.843999999999999,5.065
133.17362522196257,71.74,0.2556,5.897,5.8870000000000005
133.18946962887668,72.19,0.2646,5.851,5.899
142.78606329798902,177.54,0.3305,3.018,5.794
136.96525432966823,118.97,0.4281,3.97,5.882999999999999
