fx,orientation,trans,win_e,win_w
133.42552576350883,74.31,0.2702,5.221,5.898
133.32419175313117,71.36,0.2653,5.353,5.892
133.3169363202145,72.13,0.2621,5.3889999999999985,5.899
136.81899659283079,172.41,0.3413,4.936,5.145
133.47705324963968,72.31,0.2629,5.3210000000000015,5.898
133.5243125992504,70.96,0.2634,5.335,5.898
133.38781433629762,71.92,0.2617,5.339,5.9
135.51371169652822,-128.1,0.2949,5.067,4.9639999999999995
133.82785290549685,93.12,0.2962,5.382999999999999,5.888
147.34340647781397,0.51,0.6940000000000001,5.859,1.9580000000000002
134.76749639519528,85.04,0.2806,5.863,5.881
136.1462982194224,173.31,0.5583,5.843999999999999,5.8610000000000015
133.2912936271678,72.7,0.2643,5.34,5.863
133.34183995683705,71.62,0.2602,5.3210000000000015,5.898
133.43929917236196,71.77,0.261,5.33,5.899
144.20725874523163,-22.33,0.2977,2.778,4.293
133.37161871010156,73.3,0.2634,5.398,5.886
137.06113267493313,-178.13,0.2248,5.59,5.886
133.27110618184784,72.83,0.2584,5.348,5.891
136.75867200181472,-159.86,0.3028,4.518,5.8870000000000005
133.32323002197538,72.04,0.2629,5.339,5.891
133.25957447159172,75.2,0.2666,5.364,5.894
147.80833635517627,100.9,0.4237,5.8729999999999976,1.413
136.15852865733117,-71.92,0.23399999999999999,4.896,5.327000000000001
133.3656441683475,72.05,0.2581,5.346,5.9
133.4670764651832,70.99,0.2655,5.352,5.892
133.3452110536758,71.49,0.2648,5.347,5.892
138.22149757087809,-0.41,0.2447,3.6630000000000003,5.885
137.26946846930596,15.41,0.6688,4.4510000000000005,5.8320000000000025
133.3757649440222,73.78,0.2657,5.377999999999999,5.897
140.6579605726535,-147.21,0.3412,5.856,3.66
133.3638657301678,71.67,0.2598,5.325,5.88
133.3096798463787,74.88,0.2683,5.346,5.892
133.31233116548393,72.33,0.2594,5.3370000000000015,5.893
133.26435840560552,71.95,0.263,5.346,5.893
133.12951888428304,130.62,0.3305,4.585,5.8660000000000005
134.01098694953805,105.55,0.3292,4.908,5.896
133.32615593999313,72.52,0.2665,5.327000000000001,5.88
138.21649333738415,81.24,0.6709999999999999,3.869,5.047
134.64360029708666,84.22,0.3438,5.365,5.237
133.44769300061338,72.27,0.2608,5.376,5.897
138.87800218006157,-117.16,0.6168,4.466,5.834
135.7583860452985,-130.97,0.3996,4.907,4.793
138.67431899825843,92.16,0.4041,3.6489999999999996,5.544
136.24889554963772,119.04,0.3237,4.345,5.899
135.73239204157593,133.07,0.3153,4.622,5.875
135.8600457838471,130.18,0.33,4.582,5.7879999999999985
140.21370312374148,169.55,0.2878,4.369,5.027
133.80669018415168,82.31,0.3069,5.425,5.888
133.1911358700855,73.34,0.2637,5.356,5.8729999999999976
159.9237166619764,10.96,0.7240000000000001,1.837,3.924
141.08828227665867,-36.85,0.633,4.507,3.0010000000000003
133.2228898980863,73.51,0.2643,5.38,5.888
133.30472883832005,73.42,0.2671,5.3660000000000005,5.8660000000000005
135.79471032109876,130.62,0.3304,4.583,5.85
136.60684177539147,130.46,0.3302,4.578,5.869
134.0210753575517,85.79,0.2908,5.533,5.43
133.26124701761574,73.8,0.2678,5.358,5.891
146.16948263239183,-107.52,0.2247,3.386,4.799
146.30317849157518,179.8,0.38299999999999995,5.817,2.861
133.48963050812856,72.37,0.2606,5.346,5.89
133.2252618817852,72.1,0.2659,5.388,5.892
140.71759037809184,-170.78,0.6486,5.86,4.062
136.74699984907377,-94.63,0.5215,5.815,3.6460000000000004
133.97995251257544,86.61,0.3215,5.386,5.569
135.709040432443,130.31,0.3302,4.595,5.867000000000001
136.29274622511682,130.94,0.3302,4.585,5.8660000000000005
148.15265836035948,179.68,0.6781,2.728,5.718
140.48828631197748,138.21,0.677,4.592,5.711
133.18568151378236,79.89,0.2603,5.4579999999999975,5.739
133.92509671044536,76.79,0.2607,5.436,5.771
147.62506732388124,-107.42,0.5746,3.225,3.623
126.0461250316928,114.42,0.5401,3.677,4.498
125.91354851810837,112.63,0.54,3.6889999999999996,4.482
130.3678537758681,114.5,0.5467,3.734,4.474
148.98604905423502,169.22,0.6398,5.68,4.655
138.39013484496968,115.59,0.5417,3.678,4.488
128.9354526365563,111.28,0.5409,3.7,4.465
136.26542380920282,112.85,0.54,3.718,4.497
140.5599017483,113.15,0.5392,3.694,4.471
135.33325336699147,112.87,0.5408,3.689,4.481
138.96952284716426,-115.61,0.2853,5.1080000000000005,5.871
140.1895108545668,110.57,0.5455,3.594,4.527
125.03205518545963,90.67,0.4598,4.641,5.435
135.91807860290731,89.52,0.4581,4.659,5.444
138.17972730009166,111.88,0.5504,5.61,5.896
136.48600056600887,94.14,0.4625,4.622,5.404
190.7251079650192,7.84,0.8,0.1,3.78
157.60999513960883,-158.74,0.7122,4.1930000000000005,2.447
138.41687660825878,-29.55,0.3775,3.5469999999999997,5.0969999999999995
133.27048679504506,92.28,0.3611,5.485,5.857
132.86710098637005,93.69,0.3614,5.4479999999999995,5.845
136.6508762154267,91.71,0.4562,4.6160000000000005,5.452000000000001
136.4985352853027,89.82,0.4611,4.625,5.438
134.4260404641556,90.92,0.4604,4.644,5.445
173.68497988666726,118.84,0.2023,2.3890000000000002,2.9739999999999998
136.5114020651351,-22.74,0.2064,5.893,5.408
134.90178675152998,93.92,0.3615,5.462999999999999,5.841
136.04634105015595,104.11,0.4751,4.464,5.602
140.8657959588711,-122.09,0.6884,5.617000000000001,5.752999999999999
136.7007752293477,-109.02,0.6147,4.628,3.737
134.02699116868254,91.36,0.3637,5.42,5.862
134.27639087370554,89.85,0.3619,5.4929999999999986,5.88
151.78113478015752,6.79,0.4974,4.752,1.944
136.0294013853908,90.14,0.4593,4.646,5.438
148.71595444416155,-73.89,0.3471,5.138999999999999,2.416
148.47903511910104,-173.9,0.64,2.749,5.291
142.03346261956517,5.4,0.3843,4.687,3.955
135.42375891285982,82.68,0.4555,5.154,5.239
138.53885477330238,91.22,0.4925,4.43,4.555
159.48885624084747,-125.65,0.7931,5.895,1.057
134.85710299770108,-82.93,0.4783,5.818,5.481
134.00195466608764,91.5,0.3629,5.487,5.859
134.1232759698887,92.17,0.3616,5.415,5.857
152.04481355105813,-177.64,0.2096,4.4289999999999985,3.519
135.66594602623007,83.94,0.4044,5.568,5.131
136.22612373485157,90.91,0.459,4.635,5.439
143.695972524223,-162.02,0.3423,3.185,5.4170000000000025
134.50048297354374,97.84,0.3622,5.19,5.884
132.69935057344657,87.89,0.3618,5.593,5.537000000000001
136.65283827278216,-16.38,0.3935,5.894,4.458
150.15168602631292,117.44,0.6095,5.8420000000000005,1.7480000000000002
138.93720264444775,170.06,0.2986,5.709,3.959
134.15889859352293,89.07,0.3617,5.597,5.553
135.2084384511098,89.65,0.4587,4.6530000000000005,5.438
132.7256971901598,83.0,0.3615,5.593,5.564
133.62765630625472,84.45,0.3626,5.595,5.5429999999999975
140.8342859704506,-72.7,0.3932,5.3770000000000024,3.5260000000000002
133.27726227529658,83.17,0.3615,5.5920000000000005,5.574
133.92487636266586,82.97,0.3655,5.575,5.58
136.08036554128773,89.62,0.4589,4.654,5.437
136.1496834609423,90.15,0.4594,4.647,5.436
176.2497215586583,-134.34,0.4673,0.174,5.884
134.28968335752174,81.6,0.3627,5.577000000000001,5.5729999999999995
134.09197773408556,83.5,0.3618,5.5760000000000005,5.63
134.32576425912063,85.57,0.3639,5.596,5.565
133.93832133647098,108.72,0.2848,5.699,5.771
136.3692105106282,-175.57,0.2959,5.849,5.9
133.8961327169011,81.18,0.2801,5.894,5.898
136.39083197624578,-67.35,0.2031,5.895,5.776
133.50672655233203,79.77,0.2798,5.895,5.876
133.42245278828057,80.76,0.2798,5.898,5.8820000000000014
133.22647824113793,79.9,0.2804,5.899,5.8660000000000005
133.36023057183414,79.34,0.2847,5.892,5.835
143.92431270104876,47.67,0.7333,5.89,3.141
139.22387805655123,101.46,0.4445,4.819,3.813
134.26857550536232,52.24,0.4466,5.279,5.362
133.28158841037973,79.96,0.2804,5.9,5.865
133.64170201735263,79.94,0.2805,5.894,5.864
136.7472828675805,-84.33,0.3776,5.801,5.867000000000001
133.3744342154113,72.23,0.3343,5.896,5.896
133.79559292435246,77.74,0.3116,5.895,5.855
134.48986049836077,77.99,0.3651,5.204,5.8610000000000015
133.09099163838357,69.79,0.3352,5.87,5.885
133.54350846185216,70.57,0.3351,5.876,5.877999999999999
143.09698495989622,145.06,0.226,5.8770000000000024,3.397
142.42876587819504,176.63,0.3769,5.8660000000000005,4.539
133.4031899149971,70.38,0.3358,5.8729999999999976,5.888999999999999
133.69977635377376,70.4,0.3377,5.8889999999999985,5.895
147.48210633246504,-165.1,0.5803,2.464,5.718
138.20184404297115,-14.91,0.2812,4.724,5.892
133.35824810123526,68.82,0.3322,5.827000000000001,5.891
133.65701319742698,66.84,0.3311,5.872000000000001,5.8820000000000014
141.05814987307915,-85.82,0.5721,4.131,4.7669999999999995
133.96426122885634,71.02,0.3341,5.835,5.864
149.62607016843,-156.91,0.2014,4.471,3.36
138.37424539297925,-142.44,0.4119,5.065,4.192
133.40721939516976,72.88,0.32899999999999996,5.8020000000000005,5.881
133.96868968212058,70.49,0.3324,5.808,5.871
133.34521021917158,81.25,0.2866,5.859,5.825
153.18180011240025,177.24,0.7847,3.071,3.232
136.86894788734293,95.55,0.621,5.506,4.5
135.39748489043185,7.71,0.2211,5.818,4.768
180.1811788396431,176.64,0.7963,0.188,5.859
136.97806993709594,-52.19,0.4132,4.612,4.988
137.26273793969088,18.29,0.3572,4.745,4.83
133.26768911533554,75.92,0.2968,5.825,5.522
133.28350636917938,69.56,0.3353,5.874,5.882999999999999
146.28394955679468,177.33,0.7012,4.147,4.887
133.5804664337024,76.62,0.3001,5.8229999999999995,5.532
