fx,orientation,trans,win_e,win_w
133.22335097519232,79.39,0.3469,5.683,5.9
146.37780418883742,-64.46,0.6711,2.141,5.877000000000002
135.00418997069258,103.03,0.5485,5.899,4.262
133.64870442017497,73.71,0.3365,5.603,5.745
140.66642551538663,110.58,0.7851,5.3870000000000005,4.047
137.38647052218832,-13.45,0.5937,5.896,3.964
136.63762969931395,-80.11,0.3031,5.853,5.391
137.0740860872096,56.55,0.6878,5.892,4.634
137.71224460222987,135.47,0.3562,5.864,4.037
133.56762640538278,70.09,0.3392,5.7620000000000005,5.894
133.96318132016523,56.65,0.3392,5.374,5.62
134.30301794885028,73.01,0.3835,5.5360000000000005,5.5870000000000015
148.97259768271846,-142.72,0.5812,3.741,3.6260000000000003
134.7533205314557,131.34,0.3879,3.786,5.8329999999999975
133.1444965485672,68.64,0.3299,5.617999999999999,5.789
133.78849021124148,109.57,0.3759,4.967,5.857
209.8664304188701,97.24,0.6527,1.011,0.174
135.41790210365428,-59.56,0.2491,5.53,5.365
148.21103181262046,-179.71,0.7932,5.886,5.895
166.09460901265354,-173.93,0.2035,0.426,5.897
140.5238412773647,-174.5,0.4822,5.897,5.8820000000000014
133.99521148827594,-73.55,0.2664,5.8889999999999985,5.877999999999999
162.39343946270498,-78.25,0.8,0.7340000000000001,5.9
173.88471036072445,-174.54,0.2002,5.879,0.103
137.72601064453622,179.31,0.2042,5.867999999999999,5.899
137.0706912254132,-83.04,0.2651,5.9,5.9
177.68742923144336,173.0,0.2032,0.203,5.8370000000000015
136.9728811675468,138.98,0.4983,5.859,5.875
135.38023804418444,-70.07,0.2641,5.897,5.867999999999999
182.15127080099543,-180.0,0.8,5.9,0.1
136.78447412807853,-73.25,0.2668,5.859,5.9
136.08571610848378,-74.39,0.2671,5.8370000000000015,5.782
143.86634806064694,-88.45,0.4563,2.9739999999999998,5.8820000000000014
150.06409508015156,177.31,0.6432,1.587,5.862
135.76656074161812,31.86,0.512,4.376,5.8820000000000014
144.84875639179597,146.54,0.3423,4.7639999999999985,3.285
133.70439772465713,-72.76,0.2248,5.892,5.3420000000000005
136.89423954267602,-52.49,0.2003,5.884,5.28
133.6962416510139,-73.35,0.2693,5.893,5.864
139.42289070530722,60.26,0.5579,5.669,3.848
136.02073733763348,-15.49,0.3676,4.949,5.185
137.46114173313057,-129.92,0.3943,5.843,4.165
136.91214288098922,-129.53,0.2007,4.988,4.928
145.05887905771178,36.02,0.7954,3.117,5.8320000000000025
138.22711736651368,60.34,0.4505,4.8469999999999995,4.668
135.12334625128872,-70.22,0.2085,5.209,4.912
136.21910634694999,-83.21,0.2475,5.666,4.89
133.72289425240754,-73.7,0.2693,5.9,5.8729999999999976
136.4186504021557,-87.28,0.4862,4.808,5.886
135.05600832060335,-127.9,0.3545,4.6960000000000015,5.238
135.59488271974408,-98.31,0.3661,5.391,5.292000000000002
134.0971775741645,-103.82,0.3672,4.957,4.907
135.05505899618186,-73.76,0.2996,5.9,5.9
148.21502593419424,-178.64,0.7276,2.97,5.437
136.4509862225812,118.06,0.2079,4.335,5.852
134.08906539216224,-68.87,0.2609,5.79,5.255
135.05587022687186,-67.61,0.2206,5.678999999999999,5.205
133.92796076919672,-73.52,0.2691,5.877000000000002,5.862
133.69377259509602,-73.44,0.2689,5.888,5.862
137.34712945142874,-59.39,0.2958,4.956,4.909
