fx,orientation,trans,win_e,win_w
133.29586884872518,72.26,0.3544,5.8610000000000015,5.875
138.04982703194523,179.96,0.5716,3.832,5.86
133.25685137289827,72.74,0.3674,5.541,5.8870000000000005
133.14070474877659,72.73,0.3516,5.824,5.9
133.33665700540988,76.1,0.3651,5.5760000000000005,5.864
133.35693299131404,-65.78,0.2,5.9,5.9
148.81095380808893,-105.42,0.7905,5.534,2.2359999999999998
133.39471907276942,75.98,0.3695,5.5920000000000005,5.896
133.72856369005078,73.2,0.3693,5.523,5.749
133.34624558515887,70.88,0.3553,5.869,5.897
158.45528749937012,112.7,0.6636,2.34,4.42
139.3310737850914,-90.39,0.5081,5.851,3.934
137.29568414398264,-107.18,0.3583,3.679,5.3610000000000015
133.41112443082946,72.57,0.3672,5.62,5.8889999999999985
133.19269292168252,72.72,0.3516,5.818,5.899
155.41586196083554,86.22,0.797,5.896,2.154
147.11376780420602,160.84,0.7657,5.665,5.841
144.0889085399925,-59.29,0.7792,5.4170000000000025,3.997
133.2383356645597,72.79,0.3634,5.66,5.895
133.21692872619008,70.26,0.3653,5.655,5.89
133.51707823884368,73.09,0.3531,5.843999999999999,5.896
148.65433730072058,134.12,0.5656,3.734,2.939
140.04842937768072,-159.97,0.6842,5.468,5.822
137.64200500865084,14.03,0.2516,5.138,4.9430000000000005
133.3046153867037,72.04,0.3507,5.849,5.9
133.38265130978942,72.54,0.3502,5.846,5.896
150.719067702922,-128.79,0.5554,3.888,2.537
141.58794775257917,116.23,0.4836,3.579,5.018
133.4568479798848,73.11,0.3664,5.6610000000000005,5.899
133.50887054142237,73.55,0.3628,5.6160000000000005,5.897
133.4219755168297,71.33,0.3518,5.808,5.885
144.5555495948245,-170.64,0.6394,5.384,3.229
133.42389396003423,74.02,0.3677,5.7379999999999995,5.898
132.92576828910506,75.02,0.3578,5.718,5.892
138.4820440112852,3.79,0.5399,4.499,3.6260000000000003
133.14040980588578,77.95,0.35700000000000004,5.711,5.881
133.28354292164863,74.49,0.3566,5.718,5.893
