fx,orientation,trans,win_e,win_w
133.42952049007116,-73.69,0.2659,5.899,5.874
133.47415415574378,-73.71,0.2665,5.899,5.8729999999999976
125.33285140919865,-2.23,0.21899999999999997,5.8870000000000005,5.207000000000002
125.22259530854572,-1.43,0.2193,5.8870000000000005,5.212999999999999
159.6367258032618,-177.01,0.4661,1.055,5.752999999999999
142.17287543350045,-65.26,0.7559999999999999,5.4179999999999975,4.908
136.99280398709215,-0.92,0.2014,5.3610000000000015,5.324
134.0594953926155,-177.78,0.389,5.18,5.839
139.92219825713212,3.98,0.22899999999999998,5.8389999999999995,5.229
132.30075623438574,-8.09,0.3182,5.526,5.143
138.03568358543052,28.42,0.3276,3.6839999999999997,5.256
135.48618023881795,59.59,0.3657,4.418,5.72
135.48900144731377,-8.11,0.3182,5.516,5.118
136.60483250253836,-1.01,0.2214,5.874,5.27
137.56307971506268,22.62,0.2048,5.695,4.9030000000000005
144.87793314885297,3.77,0.4911,4.4430000000000005,3.392
138.4248086679052,-2.27,0.2208,5.882999999999999,5.221
140.32183469843528,85.9,0.6388,5.8320000000000025,3.175
135.69724736563646,57.67,0.3143,5.5760000000000005,5.046
149.63837381713697,-179.47,0.2016,2.363,5.892
136.82988130040943,-6.14,0.2493,5.624,5.3420000000000005
143.28509777617032,75.39,0.7988,4.247,5.794
139.58423802480212,-174.97,0.3483,5.875,5.309
138.1259451983785,5.37,0.2345,5.746,5.349
142.1848392170546,30.44,0.7765,4.871,3.465
139.37060073502778,105.01,0.2438,5.405,4.485
133.43544465001935,-60.54,0.2926,5.47,5.39
139.05616128985292,-1.51,0.218,5.9,5.2189999999999985
138.65663915059508,-1.75,0.2192,5.8870000000000005,5.211
143.70806952134114,-47.47,0.6449,3.306,5.698
137.13959343127547,-105.5,0.3982,4.6930000000000005,4.928999999999999
134.8495236493795,-60.6,0.292,5.4689999999999985,5.392
138.7319876966374,-13.78,0.2016,5.227,4.2589999999999995
137.4316836835103,4.33,0.2924,5.88,5.408
139.99900344100553,54.13,0.373,5.888,3.415
134.94618194249608,75.27,0.2678,4.967,5.8679999999999986
138.15583172655388,-2.57,0.2188,5.885,5.205
147.29039699175937,-16.28,0.6319,5.884,2.075
136.93667134010482,58.66,0.5819,4.9239999999999995,3.804
134.5833784935585,54.27,0.4934,5.875,4.487
134.7682797625837,-60.37,0.2866,5.692,5.7120000000000015
135.32329535085483,-40.7,0.2871,5.806,5.28
137.44556286811454,-18.81,0.2904,5.593,5.332999999999998
142.29620000383954,-92.38,0.4822,3.093,4.262
137.22570549297177,118.86,0.4207,5.8839999999999995,5.885
134.16829251014678,-60.31,0.3091,5.783,5.3679999999999986
134.25032091605578,-60.8,0.3095,5.808,5.3729999999999976
160.94823203750852,170.12,0.2029,5.7929999999999975,1.4980000000000002
141.76147945548274,65.86,0.6645,5.305,5.879
136.36734451611972,-60.83,0.3084,5.61,5.36
137.01244526135028,57.94,0.2009,5.465,5.805
138.56093168183384,-1.16,0.2191,5.867000000000001,5.224
147.7777235365781,-11.44,0.4767,1.9280000000000002,5.891
140.41743086866654,-78.57,0.3841,3.367,5.885
132.51436332538924,74.91,0.3676,4.941,5.101
134.08596857587702,-60.41,0.2593,5.727,5.877000000000002
133.73694639378436,-60.75,0.2591,5.737,5.867999999999999
138.70917306210382,-0.5,0.2195,5.888,5.1960000000000015
165.382519199043,-173.05,0.7993,4.044,2.011
142.56448595475322,-113.86,0.7993,5.891,5.892
144.25050203874324,-121.75,0.7998,5.899,5.89
148.4333845955304,179.65,0.7958,3.535,5.899
147.42788463980602,69.52,0.7985,5.897,5.814
143.71489313305509,-120.42,0.8,5.9,4.936
138.29920134102667,-179.83,0.2439,5.88,5.8389999999999995
138.41397707600416,177.71,0.2344,5.881,5.892
134.39716512953086,-122.07,0.3254,5.897,5.899
134.35695154820596,-62.94,0.2273,5.9,5.899
134.1714535370649,-67.12,0.247,5.8839999999999995,5.869
134.31868038488378,-57.06,0.2306,5.884,5.869
140.5934245166847,-96.52,0.5206,5.86,3.14
133.9801829712803,-97.47,0.2805,5.899,5.8820000000000014
133.51815805630554,-85.53,0.2559,5.894,5.898
133.6791678329943,-86.01,0.2556,5.899,5.89
135.91621777222932,125.57,0.4236,4.959,5.816
134.12144628912296,-85.85,0.2547,5.9,5.899
