f(x),orientation,winE,winW,transmitance,Cálculo Gráfico
"133,075351","72,11","5,82","5,856","0,334","133,075351"
"133,108689","71,6","5,797","5,861","0,3356","133,075351"
"133,080315","70,7","5,822","5,84","0,3335","133,075351"
"133,081423","72,2","5,806","5,853","0,3341","133,075351"
"133,093752","71,87","5,819","5,862","0,3341","133,075351"
"144,499119","-179,5","5,899","3,016","0,5334","133,075351"
"142,769109","-12,48","4,637","4,534","0,6415","133,075351"
"136,308443","-165,15","5,845","5,544","0,2284","133,075351"
"133,102885","71,38","5,821","5,847","0,3334","133,075351"
"133,23377","72,29","5,805","5,847","0,3333","133,075351"
"133,086388","72,12","5,822","5,867","0,3361","133,075351"
"148,037207","162,78","5,875","3,366","0,7969","133,075351"
"140,191296","174,11","3,512","5,883","0,3418","133,075351"
"135,852786","-105,74","5,897","4,498","0,4186","133,075351"
"133,082884","72,26","5,824","5,863","0,3325","133,075351"
"136,501914","126,67","4,882","5,609","0,2354","133,075351"
"197,595334",-180,"0,1","3,155","0,2","133,075351"
"142,29251","-177,83","2,856","5,857","0,3996","133,075351"
"137,888404","112,13","5,815","3,923","0,4261","133,075351"
"139,02758","-16,88","4,766","5,895","0,2867","133,075351"
"133,082796","72,08","5,793","5,859","0,3362","133,075351"
"133,192982","73,09","5,814","5,876","0,3348","133,075351"
"133,089391","72,01","5,789","5,852","0,3383","133,075351"
"133,18383","73,34","5,827","5,849","0,3346","133,075351"
"133,20637","72,73","5,824","5,853","0,3343","133,075351"
"133,08189","72,21","5,82","5,858","0,3335","133,075351"
"162,42041","-57,63","0,171","5,763","0,4748","133,075351"
"139,476223","89,16","3,787","4,509","0,425","133,075351"
"138,390511","129,21","4,298","5,899","0,5474","133,075351"
"133,083842","70,72","5,835","5,852","0,3361","133,075351"
"133,301519","69,9","5,845","5,81","0,3323","133,075351"
"133,11431","71,7","5,813","5,853","0,337","133,075351"
"137,680861","-87,93","5,856","4,008","0,7995","133,075351"
"140,75627","-164,3","4,61","4,717","0,5919","133,075351"
"139,296003","-25,21","5,824","4,988","0,3847","133,075351"
"133,240388","72,36","5,794","5,85","0,3366","133,075351"
"133,581442","60,99","5,878","5,53","0,2763","133,075351"
"133,314526","70,08","5,483","5,9","0,3441","133,075351"
"150,746281","-179,94","3,8","3,253","0,27","133,075351"
"143,744272","-46,71","4,154","5,805","0,7895","133,075351"
"137,64916","-168,17","4,453","5,043","0,3463","133,075351"
"133,314378","69,78","5,821","5,853","0,3367","133,075351"
"133,221935","73,03","5,8","5,871","0,3404","133,075351"
"133,102813","71,22","5,838","5,853","0,3353","133,075351"
"133,10806","71,05","5,822","5,843","0,3332","133,075351"
"133,103103","71,58","5,821","5,85","0,3336","133,075351"
"133,081982","72,14","5,814","5,855","0,3341","133,075351"
"136,831295","-89,98","5,888","4,047","0,6026","133,075351"
"144,645899","159,2","5,893","5,189","0,6979","133,075351"
"142,104282","-11,24","3,934","5,887","0,4966","133,075351"
"133,205318","72,48","5,822","5,855","0,3319","133,075351"
"133,097851","71,24","5,807","5,851","0,3332","133,075351"
"133,109874","71,23","5,79","5,866","0,3362","133,075351"
"149,156864","99,93","5,875","2,601","0,2206","133,075351"
"140,980266","-177,07","5,898","3,545","0,2905","133,075351"
"134,344241","-88,83","5,793","5,896","0,3043","133,075351"
"133,075414","72,06","5,807","5,854","0,3338","133,075351"
"138,895872","13,53","4,864","4,986","0,4311","133,075351"
"192,688544","88,89","2,845","0,1","0,2639","133,075351"
"147,054786","-45,76","3,688","3,883","0,2353","133,075351"
"137,573963","68,39","5,899","4,164","0,6494","133,075351"
"138,174686","164,31","4,819","5,008","0,4154","133,075351"
"133,231247","73,22","5,675","5,749","0,2856","133,075351"
"133,104434","71,27","5,694","5,788","0,3187","133,075351"
"133,084551","71,92","5,817","5,863","0,3326","133,075351"
"133,185657","73,23","5,829","5,852","0,3351","133,075351"
"133,208474","72,67","5,825","5,854","0,3346","133,075351"
"133,085996","71,85","5,821","5,853","0,3338","133,075351"
"156,111616","-105,7","2,852","2,908","0,7989","133,075351"
"141,610825","-94,89","3,399","4,604","0,4509","133,075351"
"136,149993","-121,46","5,483","4,592","0,2896","133,075351"
"133,152741","73,9","5,658","5,798","0,3012","133,075351"
"133,098302","70,65","5,667","5,751","0,3089","133,075351"
"133,07564","71,96","5,808","5,857","0,3342","133,075351"
"133,180306","73,18","5,83","5,85","0,3351","133,075351"
"133,212489","72,65","5,825","5,853","0,3346","133,075351"
"133,223567","72,38","5,823","5,855","0,3343","133,075351"
"143,945105","44,92","4,339","3,071","0,7984","133,075351"
"139,559623","49,66","3,434","5,736","0,6598","133,075351"
"143,946149","-30,86","5,83","5,034","0,7218","133,075351"
"133,182603","73,12","5,681","5,792","0,3066","133,075351"
"133,101997","71,06","5,606","5,705","0,3023","133,075351"
"133,07512","71,96","5,818","5,857","0,3338","133,07512"
"133,109218","71,55","5,82","5,877","0,3348","133,07512"
"133,094357","71,76","5,819","5,867","0,3343","133,07512"
"133,093146","71,86","5,818","5,862","0,334","133,07512"
"139,776497","121,41","4,363","4,791","0,7144","133,07512"
"233,41979","-145,69","0,183","0,326","0,4","133,07512"
"137,267117","172,72","5,894","5,84","0,2098","133,07512"
"147,748182","-179,44","5,883","5,863","0,7896","133,07512"
"140,378615","-31,66","5,887","5,894","0,4484","133,07512"
"138,356474","179,52","5,9","5,898","0,3087","133,07512"
"137,421379","179,29","5,899","4,886","0,3036","133,07512"
"146,557249",180,"5,9","3,858","0,8","133,07512"
"171,4165","178,63","0,134","5,866","0,2109","133,07512"
"169,01874","178,81","5,892","0,141","0,4692","133,07512"
"144,01289","-50,35","5,785","2,518","0,7977","133,07512"
"134,932493","114,66","5,9","5,21","0,2528","133,07512"
"138,408526","113,5","4,949","4,918","0,2024","133,07512"
"148,751298","2,92","5,9","5,9","0,8","133,07512"
"154,269487","-176,73","5,887","2,328","0,2049","133,07512"
"138,673579","67,73","5,897","3,243","0,5018","133,07512"
"138,376028","-43,24","5,892","4,073","0,2318","133,07512"
"134,611732","57,12","5,893","4,726","0,3036","133,07512"
"133,981504","68,08","5,899","5,168","0,2435","133,07512"
"134,073175","64,78","5,9","5,218","0,2368","133,07512"
"133,983569","68,09","5,9","5,167","0,2434","133,07512"
"134,771219","69,03","5,581","5,011","0,2304","133,07512"
"133,982313","68,2","5,9","5,17","0,2436","133,07512"
"133,959502","67,91","5,9","5,168","0,2439","133,07512"
"134,12625","60,71","5,9","5,164","0,2591","133,07512"
"156,624476","-131,57","0,922","5,851","0,7945","133,07512"
"168,232385","170,92","0,144","5,878","0,792","133,07512"
"142,397726","-178,62","5,673","3,624","0,5264","133,07512"
"134,524793","88,26","5,898","4,932","0,2866","133,07512"
"134,006224","64,59","5,894","5,186","0,2483","133,07512"
"134,012472","67,43","5,9","5,109","0,2516","133,07512"
"154,501931","-179,22","1,885","5,896","0,226","133,07512"
"139,653268","84,02","3,093","5,898","0,4433","133,07512"
"140,30449","-61,94","3,436","5,61","0,6459","133,07512"
"136,312432","38,52","5,896","5,078","0,2317","133,07512"
"133,571702","72,17","5,886","5,261","0,2583","133,07512"
"133,729002","74,66","5,897","5,348","0,2623","133,07512"
"136,571877","-173,58","4,961","5,855","0,2782","133,07512"
"136,08271","116,2","5,448","5,301","0,5134","133,07512"
"138,591424","-45,77","3,879","5,65","0,3027","133,07512"
"133,773354","72,36","5,852","5,25","0,2594","133,07512"
"136,169179","131,52","4,945","5,891","0,2918","133,07512"
"207,516922",-180,"2,631","0,1","0,2","133,07512"
"133,738008","72,41","5,9","5,251","0,2593","133,07512"
"133,875309","75,13","5,885","5,258","0,2531","133,07512"
"133,585985","70,44","5,887","5,276","0,2569","133,07512"
"133,711509","72,48","5,886","5,277","0,259","133,07512"
"133,74125","72,39","5,886","5,261","0,2575","133,07512"
"140,12958","-179,11","4,513","5,879","0,529","133,07512"
"140,622131","-38,2","5,164","4,195","0,6035","133,07512"
"138,843871","24,04","4,441","4,585","0,4384","133,07512"
"133,440958","74,52","5,892","5,875","0,2359","133,07512"
"133,222089","72,53","5,896","5,869","0,2524","133,07512"
"133,199553","72,74","5,895","5,856","0,2552","133,07512"
"148,107034","-176,85","3,753","3,557","0,7746","133,07512"
"137,398866","-114,4","4,708","4,518","0,4027","133,07512"
"139,491821","33,01","4,39","5,883","0,5809","133,07512"
"133,074861","70,83","5,897","5,775","0,2699","133,074861"
"133,255427","69,48","5,9","5,809","0,2718","133,074861"
"133,209707","73,08","5,891","5,727","0,2665","133,074861"
"156,069769","87,1","5,84","1,682","0,2077","133,074861"
"146,090831","178,1","3,762","3,36","0,4437","133,074861"
"134,488048","-79,56","5,897","5,781","0,2136","133,074861"
"133,138154","71,08","5,861","5,769","0,266","133,074861"
"133,097831","70,47","5,894","5,761","0,2659","133,074861"
"133,086302","70,55","5,889","5,769","0,2688","133,074861"
"133,121358","71,43","5,9","5,759","0,2706","133,074861"
"133,085563","71,88","5,888","5,784","0,2695","133,074861"
"133,07797","70,46","5,899","5,784","0,2699","133,074861"
"180,409003","142,34","3,101","0,669","0,799","133,074861"
"149,378125","-66,23","5,691","2,044","0,4225","133,074861"
"141,391247","176,53","3,858","5,779","0,5453","133,074861"
"133,118248","70,91","5,895","5,78","0,2683","133,074861"
"133,311958","70,08","5,894","5,762","0,2695","133,074861"
"133,110194","71,29","5,897","5,781","0,2703","133,074861"
"159,274974","-43,23","0,783","5,856","0,4645","133,074861"
"136,760726","-138,17","5,848","5,822","0,449","133,074861"
"135,717511","42,77","4,568","5,863","0,3486","133,074861"
"133,150211","73,57","5,896","5,806","0,2633","133,074861"
"133,078412","70,74","5,894","5,768","0,2659","133,074861"
"133,112427","71,76","5,895","5,784","0,2663","133,074861"
"161,860854","29,58","1,616","3,778","0,7996","133,074861"
"137,516038","63,3","5,842","4,4","0,6557","133,074861"
"137,628159","-32,92","5,335","5,17","0,3141","133,074861"
"133,112436","71,83","5,888","5,766","0,2679","133,074861"
"133,114244","71,31","5,875","5,785","0,2705","133,074861"
"133,133277","71,08","5,89","5,768","0,2657","133,074861"
"133,068625","70,71","5,9","5,773","0,27","133,068625"
"133,302679","70,01","5,889","5,768","0,2717","133,068625"
"133,303413","70,36","5,895","5,77","0,2709","133,068625"
"133,076699","70,78","5,9","5,772","0,2695","133,068625"
"145,793463","84,53","2,173","5,887","0,6808","133,068625"
"142,322796","179,1","5,733","3,712","0,5842","133,068625"
"134,770237","108,25","5,886","5,887","0,3944","133,068625"
"133,080722","71,94","5,898","5,779","0,2694","133,068625"
"133,315912","74,4","5,899","5,781","0,2716","133,068625"
"133,314342","70,25","5,897","5,773","0,265","133,068625"
"147,034994","177,68","5,842","5,873","0,7421","133,068625"
"139,51609","-25,79","5,899","3,993","0,4376","133,068625"
"137,4831","115,26","4,909","4,222","0,4024","133,068625"
"133,11148","71,85","5,894","5,774","0,2679","133,068625"
"133,070067","72,17","5,889","5,796","0,268","133,068625"
"133,109362","71,22","5,885","5,782","0,2698","133,068625"
"158,034371","71,88","2,178","4,347","0,2091","133,068625"
"141,280423","-138,8","5,655","3,975","0,7315","133,068625"
"135,177609","-121,28","5,892","4,835","0,3163","133,068625"
"133,058722","71,97","5,887","5,806","0,2685","133,058722"
"133,330818","66,16","5,444","5,883","0,2926","133,058722"
"134,911754","101,05","5,9","5,9","0,2","133,058722"
"133,153761","73,07","5,897","5,82","0,2694","133,058722"
"133,065812","72,25","5,874","5,805","0,2684","133,058722"
"133,090542","71,61","5,885","5,807","0,2682","133,058722"
"145,546319","5,43","4,022","3,684","0,7904","133,058722"
"143,431044","-124,45","2,695","5,879","0,44","133,058722"
"136,091094","-77,79","4,323","5,852","0,4851","133,058722"
"133,161619","72,83","5,672","5,887","0,2844","133,058722"
"133,29323","75,04","5,753","5,889","0,2655","133,058722"
"133,038228","73,65","5,624","5,892","0,2869","133,038228"
"171,830837","-178,05","5,705","0,134","0,6606","133,038228"
"139,819919",78,"4,311","3,807","0,578","133,038228"
"137,656376","39,66","5,723","4,655","0,5077","133,038228"
"133,061804","73,41","5,614","5,867","0,2904","133,038228"
"133,19513","75,01","5,588","5,893","0,2893","133,038228"
"133,137677","72,42","5,622","5,879","0,2876","133,038228"
"145,532591","-179,96","3,513","5,843","0,7988","133,038228"
"136,277656","-89,65","5,753","5,865","0,6438","133,038228"
"135,551345","116,71","4,364","5,853","0,4505","133,038228"
"133,239221","75,72","5,675","5,827","0,2887","133,038228"
"133,179854","74,95","5,627","5,898","0,288","133,038228"
"133,093894","73,05","5,6","5,875","0,2849","133,038228"
"133,039797","73,44","5,617","5,9","0,2873","133,038228"
"133,045541","73,36","5,631","5,9","0,2859","133,038228"
"133,03075","73,74","5,619","5,89","0,2864","133,03075"
"145,589581","83,35","5,786","2,218","0,7062","133,03075"
"137,092417","-117,73","4,944","4,906","0,5649","133,03075"
"135,124094","-101,9","5,114","5,885","0,3491","133,03075"
"133,131734","68,48","5,77","5,873","0,2757","133,03075"
"133,021473","71,69","5,583","5,85","0,2919","133,021473"
"133,02287","71,17","5,575","5,835","0,2923","133,021473"
"149,152435","177,99","2,502","5,875","0,2598","133,021473"
"139,829898","17,2","4,506","5,644","0,2006","133,021473"
"134,509022","81,33","5,038","5,222","0,4102","133,021473"
"134,110449","86,67","5,653","5,36","0,3495","133,021473"
"132,976694","72,16","5,601","5,869","0,2945","132,976694"
"132,99281","71,41","5,597","5,856","0,2965","132,976694"
"143,166793","31,05","4,046","5,793","0,7987","132,976694"
"143,856878","10,62","5,896","5,778","0,6173","132,976694"
"138,529728","-72,41","4,588","4,826","0,7772","132,976694"
"132,962557","70,59","5,63","5,876","0,2955","132,962557"
"132,977817","71,69","5,626","5,857","0,2957","132,962557"
"132,96778","70,54","5,613","5,877","0,2964","132,962557"
"133,052778","71,07","5,641","5,9","0,296","132,962557"
"133,210082","69,88","5,627","5,868","0,2946","132,962557"
"132,967115","70,44","5,633","5,873","0,2963","132,962557"
"144,284051","175,37","5,888","2,798","0,3204","132,962557"
"142,413412","-5,81","3,446","5,886","0,4488","132,962557"
"138,487195","176,76","5,055","5,17","0,4201","132,962557"
"133,045267","73,9","5,623","5,861","0,2989","132,962557"
"133,31329","72,85","5,328","5,762","0,3055","132,962557"
"133,190234","72,36","5,512","5,822","0,2936","132,962557"
"145,820544","29,38","4,79","2,821","0,3217","132,962557"
"140,630669","-136,27","4,454","5,694","0,6974","132,962557"
"139,268157","2,27","5,766","5,877","0,2785","132,962557"
"133,319003","76,29","5,529","5,782","0,3069","132,962557"
"133,336996","70,06","5,751","5,77","0,2747","132,962557"
"132,984337","71,41","5,627","5,877","0,2968","132,962557"
"143,144199","108,26","3,475","4,753","0,3143","132,962557"
"145,139573",-8,"5,597","3,894","0,7535","132,962557"
"135,19189","76,43","5,86","4,437","0,4167","132,962557"
"133,011328","71,51","5,595","5,849","0,2938","132,962557"
"132,990719","71,51","5,621","5,866","0,2983","132,962557"
"132,949295","70,79","5,629","5,876","0,296","132,949295"
"132,943687","70,44","5,633","5,898","0,2964","132,943687"
"132,948919","70,62","5,631","5,887","0,2962","132,943687"
"132,963222","70,63","5,624","5,876","0,2962","132,943687"
"140,264182","-103,39","4,548","4,739","0,2061","132,943687"
"142,270158","28,51","3,451","4,78","0,6713","132,943687"
"134,719609","-84,38","5,755","4,921","0,4402","132,943687"
"133,185625","74,59","5,617","5,876","0,2998","132,943687"
"133,445518","63,85","5,323","5,883","0,3369","132,943687"
"133,210673","69,29","5,59","5,9","0,3007","132,943687"
"140,930003","-52,95","3,563","4,368","0,519","132,943687"
"140,899747","129,83","5,777","3,721","0,2258","132,943687"
"137,314222","-112,26","4,805","5,894","0,2128","132,943687"
"132,954382","70,62","5,63","5,876","0,2971","132,943687"
"133,402417","68,74","5,074","5,892","0,3117","132,943687"
"133,215427","71,04","5,897","5,514","0,2978","132,943687"
"168,107739","179,88","0,824","4,604","0,4821","132,943687"
"137,0753","98,71","4,163","5,085","0,5611","132,943687"
"135,605891","-144,9","5,899","5,874","0,3107","132,943687"
"133,388037","76,48","5,697","5,609","0,2978","132,943687"
"133,145909","72,35","5,606","5,84","0,2949","132,943687"
"133,075279","71,27","5,81","5,847","0,2702","132,943687"
"132,971941","71,3","5,616","5,9","0,2969","132,943687"
"132,977014","71,37","5,619","5,898","0,298","132,943687"
"132,983267",71,"5,613","5,899","0,297","132,943687"
"145,002708","-17,39","5,832","2,513","0,6164","132,943687"
"143,298981","-175,68","5,814","5,784","0,6019","132,943687"
"137,093337","47,24","4,524","4,553","0,301","132,943687"
"132,999642","71,32","5,59","5,877","0,2951","132,943687"
"133,201177","72,36","5,643","5,883","0,2964","132,943687"
"133,182272","72,8","5,855","5,812","0,2683","132,943687"
"144,842676","-166,28","3,083","4,614","0,6067","132,943687"
"137,903566","-145,66","3,88","5,837","0,3626","132,943687"
"138,573103","-40,41","4,829","4,881","0,4798","132,943687"
"133,390324","76,47","5,293","5,883","0,3251","132,943687"
"133,03385","70,83","5,792","5,857","0,2714","132,943687"
"133,0313","71,47","5,568","5,844","0,2901","132,943687"
"141,3157","-102,3","4,067","3,888","0,6588","132,943687"
"139,010774","-108,9","5,783","3,473","0,3924","132,943687"
"138,45017","20,06","5,764","5,202","0,398","132,943687"
"133,223366","69,8","5,561","5,89","0,2915","132,943687"
"132,985878","71,9","5,596","5,868","0,2948","132,943687"
"133,032447","71,44","5,574","5,841","0,2923","132,943687"
"133,031989","70,52","5,64","5,894","0,2986","132,943687"
"133,038819","70,48","5,636","5,896","0,2975","132,943687"
"133,159107","70,16","5,631","5,898","0,2961","132,943687"
"140,40773","137,04","4,944","5,894","0,6377","132,943687"
"139,477671","126,72","5,105","4,41","0,6117","132,943687"
"137,018198","-163,55","5,205","5,178","0,3753","132,943687"
"133,44723","80,38","5,891","5,72","0,2928","132,943687"
"133,103941","71,83","5,712","5,77","0,3237","132,943687"
"133,08951","71,83","5,648","5,82","0,3092","132,943687"
"148,018188","-84,87","2,461","4,4","0,7878","132,943687"
"139,557393","157,74","5,862","4,114","0,4595","132,943687"
"139,780689","2,37","5,402","3,982","0,3242","132,943687"
"133,180743","73,9","5,669","5,757","0,3156","132,943687"
"133,027216","71,24","5,614","5,812","0,3098","132,943687"
"132,935418","70,72","5,631","5,896","0,2965","132,935418"
"146,898792","179,43","3,123","5,824","0,7856","132,935418"
"137,076654","-99,78","5,896","4,045","0,5433","132,935418"
"140,659991","-41,34","4,713","5,506","0,5983","132,935418"
"132,978107","70,71","5,613","5,833","0,3062","132,935418"
"133,010124","71,11","5,594","5,845","0,3035","132,935418"
"133,012786","70,43","5,591","5,822","0,3086","132,935418"
"133,031566","71,25","5,651","5,897","0,2956","132,935418"
"133,051633","70,98","5,641","5,897","0,2961","132,935418"
"133,01618","70,85","5,636","5,897","0,2963","132,935418"
"149,694273","164,36","2,6","4,118","0,6218","132,935418"
"138,739181","-41,75","4,309","4,369","0,3487","132,935418"
"136,811187","-132,65","4,774","5,669","0,4492","132,935418"
"133,001595","71,02","5,622","5,83","0,3029","132,935418"
"133,190337","70,32","5,631","5,845","0,3063","132,935418"
"133,038538","71,47","5,611","5,807","0,3063","132,935418"
"156,687146","-35,69","1,801","5,866","0,2112","132,935418"
"139,628488","-167,89","5,826","4,778","0,4785","132,935418"
"135,960524","100,32","4,837","5,013","0,308","132,935418"
"133,031334","70,93","5,583","5,812","0,3052","132,935418"
"133,035054","72,25","5,6","5,803","0,3183","132,935418"
"133,025791","71,16","5,601","5,822","0,3072","132,935418"
"137,825094","-172,68","5,719","4,945","0,2048","132,935418"
"138,393515","90,72","3,793","4,797","0,4408","132,935418"
"136,572586","130,26","5,852","4,67","0,366","132,935418"
"133,26393","69,38","5,563","5,8","0,3151","132,935418"
"132,997631","71,58","5,616","5,841","0,3005","132,935418"
"133,117065","73,32","5,613","5,813","0,3191","132,935418"
"133,254385","70,32","5,639","5,89","0,2986","132,935418"
"133,042532","70,52","5,635","5,893","0,2976","132,935418"
"132,92962","70,62","5,633","5,895","0,297","132,92962"
"152,056016","175,94","3,753","2,882","0,7997","132,92962"
"142,787656","1,19","4,785","3,24","0,5035","132,92962"
"135,483324","-88,77","5,218","5,226","0,2723","132,92962"
"132,988399","71,93","5,591","5,863","0,3011","132,92962"
"132,98631","72,28","5,59","5,87","0,2923","132,92962"
"132,940278","70,68","5,631","5,897","0,2969","132,92962"
"197,65994","171,69","2,738","0,89","0,2112","132,92962"
"142,011171","-101,47","4,512","3,386","0,5097","132,92962"
"135,686397","-77,15","4,368","5,299","0,3765","132,92962"
"133,008952","71,62","5,613","5,835","0,2992","132,92962"
"133,030625","71,21","5,595","5,83","0,3047","132,92962"
"133,017849","71,64","5,563","5,857","0,3","132,92962"
"169,857108","-177,69","2,553","3,003","0,2874","132,92962"
"142,916092","16,99","4,817","4,955","0,6987","132,92962"
"137,299947","101,94","5,717","4,208","0,5271","132,92962"
"133,008471","71,29","5,607","5,866","0,2964","132,92962"
"133,132078","72,32","5,614","5,853","0,3008","132,92962"
"133,055291","71,08","5,639","5,9","0,2987","132,92962"
"133,024542","71,91","5,641","5,899","0,2976","132,92962"
"133,032595","70,6","5,638","5,892","0,296","132,92962"
"133,05932","70,95","5,636","5,896","0,2971","132,92962"
"145,751872","-128,35","5,804","2,398","0,6414","132,92962"
"140,717177","-129,66","3,403","5,828","0,5632","132,92962"
"134,758895","-73,65","5,466","4,371","0,3531","132,92962"
"133,059414","73,33","5,6","5,892","0,2946","132,92962"
"132,991067","70,82","5,592","5,828","0,3018","132,92962"
"132,935995","70,57","5,632","5,895","0,2967","132,92962"
"139,905329","96,38","3,692","5,88","0,2119","132,92962"
"138,94741","179,82","4,048","5,724","0,3509","132,92962"
"135,271047","-78,93","5,405","5,659","0,523","132,92962"
"132,938662","70,78","5,619","5,898","0,2972","132,92962"
"132,983963","70,75","5,619","5,808","0,3077","132,92962"
"132,99416","70,45","5,613","5,823","0,3028","132,92962"
"158,801099","48,58","1,718","4,56","0,5174","132,92962"
"135,551797","55,66","5,9","5,871","0,4893","132,92962"
"134,759515","65,55","4,815","5,717","0,499","132,92962"
"132,978659","72,03","5,589","5,886","0,2972","132,92962"
"133,042799","71,52","5,634","5,791","0,3079","132,92962"
"132,983002","71,77","5,596","5,889","0,2996","132,92962"
"133,038011","70,45","5,636","5,9","0,297","132,92962"
"177,103919","-45,68","3,279","1,168","0,7221","132,92962"
"142,666584","-78,38","3,049","5,862","0,7977","132,92962"
"141,141251","173,45","5,889","5,839","0,4809","132,92962"
"132,970818","72,26","5,614","5,887","0,2962","132,92962"
"132,936919","70,86","5,63","5,878","0,2969","132,92962"
"133,040033","71,34","5,613","5,797","0,3112","132,92962"
"141,019903","92,6","5,156","3,587","0,778","132,92962"
"140,311689","163,58","4,348","4,401","0,5049","132,92962"
"135,906197","99,5","4,11","5,747","0,3435","132,92962"
"133,081699","73,39","5,583","5,872","0,2934","132,92962"
"133,052771","71,88","5,608","5,775","0,3207","132,92962"
"133,020545","71,07","5,607","5,829","0,3021","132,92962"
"155,817065","152,62","4,921","1,796","0,5434","132,92962"
"140,144146","-177,71","5,076","3,799","0,2962","132,92962"
"139,604127","86,93","5,855","3,244","0,3446","132,92962"
"133,210257","70,3","5,602","5,815","0,3069","132,92962"
"133,042562","71,67","5,57","5,82","0,3084","132,92962"
"133,012865","71,81","5,579","5,852","0,3077","132,92962"
"156,394601","-28,15","1,405","5,873","0,6573","132,92962"
"140,579003","-166,88","3,739","4,73","0,4624","132,92962"
"136,519182","130,1","4,943","5,616","0,3866","132,92962"
"133,128705","72,66","5,594","5,82","0,3093","132,92962"
"133,027584","71,66","5,565","5,855","0,3033","132,92962"
"133,143282","71,65","5,645","5,782","0,3221","132,92962"
"137,921127","93,64","3,621","5,812","0,675","132,92962"
"140,283472","177,56","4,411","4,033","0,2816","132,92962"
"135,535312","84,16","4,797","5,874","0,2015","132,92962"
"132,962602","71,78","5,608","5,89","0,2984","132,92962"
"132,992764","70,48","5,604","5,824","0,3013","132,92962"
