f(x),orientation,winE,winW,transmitance,Cálculo Gráfico
"133,366267","-74,22","5,31","5,54","0,2953","133,273067"
"133,535892","-75,18","5,35","5,576","0,2963","133,273067"
"133,292116","-73,01","5,31","5,574","0,2969","133,273067"
"133,271762","-73,37","5,295","5,564","0,2969","133,271762"
"133,269883","-73,73","5,307","5,556","0,2969","133,269883"
"133,443928","-73,79","3,227","5,56","0,2966","133,269883"
"133,275396","-73,62","3,917","5,556","0,2972","133,269883"
"139,022165","-171,77","4,195","3,977","0,2787","133,269883"
"137,986951","-91,97","5,457","5,209","0,7494","133,269883"
"142,677394","179,67","5,285","4,112","0,6242","133,269883"
"133,58235","-74,94","5,312","5,461","0,2938","133,269883"
"133,438062","-73,9","5,692","5,564","0,3001","133,269883"
"133,334541","-72,83","4,911","5,554","0,2973","133,269883"
"161,399492","6,07","5,856","5,85","0,4115","133,269883"
"139,495082","-173,56","5,829","5,812","0,2243","133,269883"
"140,146624","-24,51","5,592","3,694","0,4285","133,269883"
"133,562762","-75,41","5,61","5,431","0,3051","133,269883"
"133,298273","-73,24","5,887","5,569","0,2949","133,269883"
"133,619415","-72,25","5,767","5,548","0,3002","133,269883"
"144,384275","118,31","5,533","2,669","0,4482","133,269883"
"138,541344","-131,17","5,873","5,724","0,5667","133,269883"
"136,020895","110,72","5,5","5,154","0,2199","133,269883"
"133,565606","-76,7","5,519","5,569","0,293","133,269883"
"133,704502","-71,01","5,449","5,379","0,3098","133,269883"
"133,281762","-73,17","5,402","5,562","0,2972","133,269883"
"133,533299","-74,8","5,582","5,557","0,2985","133,269883"
"133,348799","-74,27","5,593","5,556","0,2977","133,269883"
"133,42537",-74,"5,592","5,556","0,2973","133,269883"
"142,507001","-38,36","3,83","3,844","0,2017","133,269883"
"139,676031","19,77","3,404","4,288","0,4587","133,269883"
"136,238645","123,41","5,89","4,799","0,3563","133,269883"
"133,318287","-73,59","5,694","5,549","0,2968","133,269883"
"136,148461","-132,87","5,595","5,243","0,3952","133,269883"
"202,728041",-180,"5,597","2,838","0,2","133,269883"
"139,153802","79,85","5,858","5,679","0,5457","133,269883"
"140,915886","-8,28","4,319","5,86","0,3476","133,269883"
"134,96938","-85,96","5,371","5,545","0,5614","133,269883"
"133,570309","-75,23","5,595","5,536","0,2934","133,269883"
"133,297411","-73,07","5,598","5,608","0,297","133,269883"
"133,335882","-72,85","5,586","5,585","0,2952","133,269883"
"169,667839","127,57","4,323","2,373","0,2154","133,269883"
"142,845854","33,24","4,15","5,734","0,7614","133,269883"
"137,366573","120,65","3,474","4,198","0,4267","133,269883"
"133,463049","-74,08","5,601","5,555","0,2971","133,269883"
"133,587019","-72,27","5,591","5,596","0,2979","133,269883"
"133,468525","-74,25","5,6","5,635","0,2955","133,269883"
"133,310655","-72,99","5,621","5,556","0,2976","133,269883"
"133,281715","-73,36","5,596","5,556","0,2973","133,269883"
"133,281543","-73,55","5,595","5,556","0,2971","133,269883"
"142,223122","-125,93","5,889","3,384","0,402","133,269883"
"143,478581","-9,3","5,197","4,598","0,6352","133,269883"
"140,340316","167,95","5,798","5,778","0,4321","133,269883"
"133,296181","-73,27","5,572","5,564","0,2955","133,269883"
"133,544622","-75,57","5,579","5,648","0,2924","133,269883"
"133,608285","-74,38","5,566","5,575","0,2947","133,269883"
"155,432122","-2,01","0,246","1,207","0,799","133,269883"
"139,14511","-138,82","4,377","4,805","0,207","133,269883"
"137,028132","-51,92","5,868","5,107","0,4274","133,269883"
"133,316315","-73,75","5,582","5,569","0,2958","133,269883"
"133,299525","-73,21","5,594","5,609","0,2938","133,269883"
"133,643267","-71,28","5,59","5,622","0,294","133,269883"
"175,712972","-177,36","2,267","4,65","0,2819","133,269883"
"161,923116","5,69","4,528","0,704","0,7659","133,269883"
"147,649627","179,9","5,827","5,632","0,7941","133,269883"
"137,821227","179,4","5,602","5,785","0,2045","133,269883"
"141,650275","178,93","5,585","5,862","0,4952","133,269883"
"137,756529","179,93","5,568","5,8","0,2049","133,269883"
"138,55543","179,94","5,609","4,847","0,2005","133,269883"
"224,502996",180,"5,604","0,1","0,2","133,269883"
"166,708302","179,83","5,602","5,884","0,797","133,269883"
"147,778367","-179,88","5,862","5,87","0,7989","133,269883"
"138,19014","-87,74","4,252","5,885","0,204","133,269883"
"136,729039","120,53","5,584","5,9","0,202","133,269883"
"138,884268","179,35","5,587","5,892","0,2044","133,269883"
"164,979981",-180,"5,576","5,9","0,8","133,269883"
"141,862301","-30,47","5,596","5,861","0,5268","133,269883"
"145,892417","-178,6","4,104","2,679","0,3811","133,269883"
"139,092743","-0,81","4,334","5,899","0,293","133,269883"
"136,834534","158,17","4,96","5,9","0,2548","133,269883"
"135,540129","122,65","5,54","5,898","0,2218","133,269883"
"135,542468","122,29","5,53","5,892","0,2216","133,269883"
"134,136671","92,74","5,596","5,517","0,2621","133,269883"
"134,250466","93,53","4,878","5,455","0,259","133,269883"
"134,795731","107,2","5,789","5,432","0,2909","133,269883"
"133,871077","86,11","4,484","5,555","0,2643","133,269883"
"133,942363","78,59","5,569","5,455","0,2612","133,269883"
"146,934919","12,89","5,586","5,837","0,7952","133,269883"
"142,391421","-178,24","5,573","5,892","0,5344","133,269883"
"138,571004","-179,93","5,583","5,769","0,3802","133,269883"
"133,763834","77,92","5,59","5,562","0,2596","133,269883"
"138,169167","20,59","5,594","4,613","0,3583","133,269883"
"236,566486",-180,"2,747","0,1","0,8","133,269883"
"153,656025","123,42","3,879","5,892","0,4553","133,269883"
"141,284221","99,41","5,874","3,201","0,6233","133,269883"
"143,213082","-13,58","5,647","5,763","0,4542","133,269883"
"133,635878","79,65","5,626","5,607","0,2573","133,269883"
"136,513598","34,03","5,608","5,651","0,2","133,269883"
"146,321262",-180,"2,245","5,9","0,2","133,269883"
"166,962267","112,78","4,535","0,346","0,2411","133,269883"
"139,506609","-85,5","5,887","3,434","0,6927","133,269883"
"138,028668","-108,59","5,587","4,325","0,4694","133,269883"
"133,559864","78,69","5,613","5,865","0,2518","133,269883"
"133,613301","79,06","5,605","5,744","0,2548","133,269883"
"133,517289","79,79","4,373","5,899","0,2501","133,269883"
"133,794169","78,45","4,939","5,859","0,2265","133,269883"
"133,497474","79,67","4,35","5,9","0,2503","133,269883"
"133,373106","69,88","5,628","5,9","0,2567","133,269883"
"133,201474","72,54","5,617","5,9","0,2673","133,201474"
"133,066691","71,25","5,611","5,9","0,2689","133,066691"
"145,199531","18,24","5,593","5,205","0,7776","133,066691"
"147,50978","-19,07","5,596","2,157","0,455","133,066691"
"141,244465","6,47","5,597","4,084","0,5509","133,066691"
"133,142949","72,71","5,719","5,89","0,2742","133,066691"
"133,277259","69,87","5,862","5,894","0,2717","133,066691"
"133,509832","77,74","4,555","5,869","0,271","133,066691"
"144,943221","177,61","5,6","2,672","0,3661","133,066691"
"150,568777","34,69","5,772","3,407","0,2071","133,066691"
"142,569749","-171,83","5,731","4,648","0,6192","133,066691"
"133,259458","74,35","4,018","5,887","0,2672","133,066691"
"133,123767","73,67","4,359","5,896","0,268","133,066691"
"133,031463","72,07","5,435","5,9","0,2679","133,031463"
"142,002165","150,03","5,697","4,901","0,6374","133,031463"
"138,004547","113,2","5,466","4,977","0,4083","133,031463"
"138,032447","-110,73","5,9","4,233","0,2345","133,031463"
"133,051737","71,82","2,443","5,899","0,2654","133,031463"
"133,148314","73,29","3,305","5,897","0,2634","133,031463"
"133,054432","71,96","4,398","5,868","0,2685","133,031463"
"133,030386","70,75","5,769","5,9","0,2687","133,030386"
"133,065726","71,54","5,714","5,898","0,2683","133,030386"
"133,033149","72,06","5,727","5,9","0,2679","133,030386"
"138,496723","-99,93","5,859","5,793","0,6877","133,030386"
"145,625555","34,93","5,814","5,862","0,2242","133,030386"
"136,282592","-161,34","5,767","5,841","0,2075","133,030386"
"133,040058","71,8","5,782","5,882","0,2683","133,030386"
"133,188244","72,42","5,773","5,896","0,2676","133,030386"
"133,115078","74,17","2,029","5,875","0,2673","133,030386"
"145,703201","50,15","5,875","3,103","0,7945","133,030386"
"139,373551","150,75","3,464","4,14","0,4869","133,030386"
"134,66176","-81,59","5,832","5,869","0,3824","133,030386"
"133,089585","71,16","5,874","5,843","0,2669","133,030386"
"133,056162","71,85","5,783","5,885","0,2669","133,030386"
"133,133033","73,92","5,782","5,88","0,2614","133,030386"
"154,759561","-113,14","5,761","3,693","0,7796","133,030386"
"138,942921","-150,11","5,77","5,879","0,5302","133,030386"
"137,358496","-165,42","0,198","4,954","0,2983","133,030386"
"133,05032","70,41","5,797","5,887","0,2675","133,030386"
"133,074939","71,15","5,773","5,877","0,2656","133,030386"
"133,274804","70,19","5,892","5,886","0,2675","133,030386"
"133,041453","71,74","5,869","5,9","0,2699","133,030386"
"133,028452","70,64","5,897","5,897","0,2699","133,028452"
"133,028598","70,72","4,948","5,9","0,2688","133,028452"
"133,063022","71,02","5,9","5,9","0,2687","133,028452"
"135,282175","76,89","0,419","5,811","0,6085","133,028452"
"140,087453","-4,34","5,869","4,954","0,3113","133,028452"
"134,151439","87,68","5,791","5,775","0,442","133,028452"
"133,075252","71,41","5,898","5,865","0,2668","133,028452"
"135,135016","99,95","5,889","4,98","0,292","133,028452"
"133,171941","73,47","5,9","5,827","0,2647","133,028452"
"152,886781","-61,96","5,889","5,873","0,627","133,028452"
"143,541627","0,25","5,896","5,285","0,6493","133,028452"
"135,387452","-108,53","5,849","4,725","0,3828","133,028452"
"133,012442","70,86","5,89","5,898","0,2699","133,012442"
"133,134709","73,75","5,897","5,862","0,2671","133,012442"
"133,261284","69,1","5,9","5,9","0,2603","133,012442"
"142,325475","69,08","5,784","3,181","0,2286","133,012442"
"144,19371","-165,01","5,9","4,262","0,6764","133,012442"
"135,085976","68,13","5,9","5,823","0,3106","133,012442"
"134,077707","87,99","5,9","5,892","0,3579","133,012442"
"137,723882","19,85","5,9","5,887","0,2305","133,012442"
"133,488152","87,68","5,886","5,75","0,307","133,012442"
"133,035482","70,74","5,886","5,9","0,27","133,012442"
"133,023665","70,86","5,891","5,886","0,27","133,012442"
"133,060121","71,2","5,897","5,899","0,27","133,012442"
"138,297952","68,89","4,943","3,294","0,4485","133,012442"
"139,065201","94,31","0,1","4,212","0,7342","133,012442"
"133,708323","-86,28","0,321","5,652","0,2779","133,012442"
"133,637257","84,53","5,892","5,873","0,3118","133,012442"
"135,227212",98,"5,846","5,148","0,3679","133,012442"
"180,155411","-79,25","5,894","2,797","0,2262","133,012442"
"141,700044","-43,23","5,717","3,311","0,3378","133,012442"
"135,397064","-75,01","5,881","4,408","0,5532","133,012442"
"135,731924","70,03","2,13","4,67","0,5333","133,012442"
"133,06735","71,75","3,091","5,886","0,2609","133,012442"
"133,256187","69,48","4,643","5,893","0,2696","133,012442"
"133,047937","71,94","5,897","5,852","0,2676","133,012442"
"142,665309","163,93","4,942","4,934","0,6394","133,012442"
"140,673626","177,88","1,759","5,9","0,5035","133,012442"
"138,698296","28,99","5,823","5,439","0,5077","133,012442"
"133,131873","73,35","5,893","5,893","0,2673","133,012442"
"133,128408","73,81","5,899","5,874","0,2651","133,012442"
"133,048367","71,1","5,888","5,9","0,2673","133,012442"
"133,064207","71,06","0,778","5,896","0,2683","133,012442"
"133,061138","70,96","2,64","5,897","0,2691","133,012442"
"133,029749","70,76","3,917","5,898","0,2695","133,012442"
"167,495884","174,79","5,883","1,939","0,5771","133,012442"
"146,33359","15,19","5,834","2,821","0,7927","133,012442"
"138,321153","-149,7","5,818","5,874","0,4028","133,012442"
"133,11606","74,16","5,859","5,857","0,2708","133,012442"
"133,070055","71,55","5,882","5,878","0,2643","133,012442"
"133,042511","71,92","3,981","5,896","0,2676","133,012442"
"143,331313","-47,22","5,889","4,143","0,7726","133,012442"
"141,948395","-7,06","5,109","4,177","0,2173","133,012442"
"137,593298","177,58","5,9","4,313","0,3382","133,012442"
"133,291946","81,82","3,734","5,893","0,293","133,012442"
"133,053655","72,07","4,799","5,875","0,2627","133,012442"
"133,052587","71,56","5,798","5,88","0,272","133,012442"
"167,594979","-173,33","5,841","0,553","0,6249","133,012442"
"136,544242","-87,37","5,837","5,137","0,7577","133,012442"
"137,718507","-43,33","5,836","4,777","0,4505","133,012442"
"133,054955","71,72","5,854","5,877","0,269","133,012442"
"133,050134","72,28","5,84","5,869","0,2652","133,012442"
"133,325368","69,16","5,836","5,888","0,2606","133,012442"
"133,064465","71,05","5,789","5,896","0,2682","133,012442"
"133,061742","70,95","4,279","5,897","0,2691","133,012442"
"133,062283","70,9","4,107","5,897","0,2695","133,012442"
"152,068387","-109,2","5,85","5,893","0,3942","133,012442"
"144,45243","-73,73","5,055","4,533","0,5751","133,012442"
"136,334933","102,75","5,82","4,963","0,5293","133,012442"
"133,356107","81,74","5,878","5,877","0,3086","133,012442"
"133,606708","89,44","5,639","5,898","0,3198","133,012442"
"133,034137","70,85","4,729","5,88","0,2674","133,012442"
"165,301963","66,65","5,852","4,186","0,6666","133,012442"
"148,133161","-163,37","5,807","5,897","0,7967","133,012442"
"136,242797","-82,17","5,879","4,813","0,287","133,012442"
"133,300082","74,57","5,881","5,865","0,2694","133,012442"
"133,34631","82,2","5,886","5,792","0,3018","133,012442"
"133,195523","72,46","5,897","5,9","0,2694","133,012442"
"155,25682","176,5","5,857","2,022","0,7997","133,012442"
"137,448103","-59,32","5,873","5,83","0,5231","133,012442"
"143,106256","-21,62","4,229","4,332","0,6741","133,012442"
"133,502141","77,61","5,829","5,863","0,2909","133,012442"
"133,065676","71,29","5,833","5,884","0,2696","133,012442"
"133,016639","70,73","5,839","5,899","0,2669","133,012442"
"133,266599","70,36","5,803","5,878","0,2708","133,012442"
"133,037237","70,61","5,676","5,888","0,2704","133,012442"
"133,035081","70,73","5,627","5,893","0,2701","133,012442"
"174,016514","-96,82","5,6","0,259","0,216","133,012442"
"137,482552","99,8","5,888","5,825","0,7607","133,012442"
"136,635624","-106,23","5,9","5,765","0,621","133,012442"
"133,132577","73,49","3,18","5,873","0,2617","133,012442"
"133,029533","70,52","4,072","5,892","0,2657","133,012442"
"133,282047","70,02","4,408","5,896","0,272","133,012442"
"140,466615","-95,91","5,828","3,15","0,451","133,012442"
"138,757522","45,99","5,488","3,843","0,3969","133,012442"
"136,284865","105,12","5,555","4,431","0,4104","133,012442"
"133,068326","71,65","3,112","5,865","0,2669","133,012442"
"133,028755","71,9","2,462","5,884","0,2719","133,012442"
"133,240948","75,64","4,427","5,894","0,2578","133,012442"
"144,314179","171,89","5,826","5,881","0,3091","133,012442"
"137,729059","-98,55","4,882","4,646","0,6306","133,012442"
"140,098522","2,49","0,364","5,898","0,3964","133,012442"
"133,020937","72,27","5,817","5,89","0,2646","133,012442"
"133,260459","69,81","5,827","5,883","0,2697","133,012442"
"133,065757","71,18","5,839","5,885","0,267","133,012442"
"142,789269","68,25","4,477","5,825","0,6069","133,012442"
"138,1145","166,16","2,907","5,796","0,3746","133,012442"
"135,467291","-138,54","5,872","5,876","0,3097","133,012442"
"133,178925","72,62","5,897","5,893","0,2638","133,012442"
"133,286111","81,78","5,886","5,868","0,2994","133,012442"
"133,160845","72,76","5,859","5,878","0,2712","133,012442"
"163,272107","-28,28","0,881","1,222","0,2937","133,012442"
"162,993623","178,1","4,093","5,831","0,7521","133,012442"
"235,224301","-178,31","4,162","0,209","0,7956","133,012442"
"137,768309","179,31","5,841","5,889","0,2062","133,012442"
"165,529231","176,28","5,852","5,884","0,2082","133,012442"
"137,718288","179,79","5,851","5,875","0,2106","133,012442"
"135,036763","120,61","3,039","5,899","0,3074","133,012442"
"143,657058","6,3","4,741","5,9","0,5672","133,012442"
"151,222103","176,05","4,102","2,469","0,7965","133,012442"
"146,19013","179,8","5,835","2,49","0,4143","133,012442"
"141,818871","176,19","5,895","4,942","0,5677","133,012442"
"136,241332","129,64","5,845","5,899","0,3343","133,012442"
"134,00636","61,68","5,839","5,862","0,2085","133,012442"
"134,412725","90,31","5,845","5,13","0,2576","133,012442"
"145,892079","-178,99","5,85","5,885","0,2136","133,012442"
"135,308687","-131,01","5,844","5,775","0,3295","133,012442"
"142,458706","-6,84","5,855","5,892","0,3682","133,012442"
"139,207675","2,59","3,34","5,898","0,2362","133,012442"
"134,546176","97,4","4,586","5,851","0,2057","133,012442"
"138,072671",-180,"4,675","5,9","0,3461","133,012442"
"135,165925","61,85","5,463","5,85","0,2072","133,012442"
"134,217645","61,25","5,859","5,813","0,2012","133,012442"
"133,986907","61,47","5,841","5,868","0,2094","133,012442"
"133,999475","60,26","2,404","5,9","0,2145","133,012442"
"134,007272","61,43","2,767","5,9","0,2072","133,012442"
"150,774136","-174,86","5,483","2,593","0,7957","133,012442"
"145,836939","-175,91","5,819","5,859","0,7047","133,012442"
"139,538103",-30,"5,843","3,676","0,4113","133,012442"
"133,583988","83,64","5,851","5,783","0,2685","133,012442"
"133,321082","76,71","5,887","5,899","0,2432","133,012442"
"133,592834",78,"5,816","5,898","0,2425","133,012442"
"142,303768","178,91","5,679","5,624","0,4298","133,012442"
"138,084092","94,18","5,839","5,795","0,7995","133,012442"
"135,180859","92,88","5,866","5,874","0,4975","133,012442"
"133,274869","75,76","5,893","5,895","0,2436","133,012442"
"133,082081","70,4","5,84","5,881","0,2502","133,012442"
"133,06259","70,56","5,846","5,9","0,2515","133,012442"
"145,583859","-1,31","5,849","3,811","0,7936","133,012442"
"137,613498","-110,62","5,497","5,742","0,5381","133,012442"
"138,45869","17,92","5,774","5,222","0,3984","133,012442"
"133,098093","71,21","5,892","5,892","0,2539","133,012442"
"133,066466","70,63","5,852","5,887","0,2535","133,012442"
"133,088557","71,68","5,854","5,872","0,2548","133,012442"
"133,31431","68,96","5,838","5,9","0,2528","133,012442"
"133,099459","71,02","5,164","5,9","0,2511","133,012442"
"133,093437",71,"4,292","5,899","0,2515","133,012442"
"142,118942","-55,94","5,757","5,835","0,7938","133,012442"
"136,68932","93,87","5,846","5,619","0,7213","133,012442"
"142,17264","22,45","5,85","5,871","0,6487","133,012442"
"133,067205","72,05","5,845","5,886","0,2534","133,012442"
"133,231713","72,37","4,662","5,866","0,2526","133,012442"
"133,068065","71,77","5,054","5,894","0,2546","133,012442"
"147,778353","-177,68","4,628","2,969","0,2086","133,012442"
"142,436371","-72,23","5,894","4,28","0,2017","133,012442"
"134,400728","-76,11","5,822","5,162","0,4742","133,012442"
"133,057671","72,06","5,893","5,886","0,2544","133,012442"
"133,076336","71,64","5,848","5,894","0,2547","133,012442"
"133,052336","72,1","2,602","5,877","0,2572","133,012442"
"153,04387","175,42","4,012","3,436","0,2011","133,012442"
"138,318349","59,59","4,058","3,694","0,5884","133,012442"
"135,100969","-72,24","5,894","5,595","0,383","133,012442"
"133,125623","73,1","5,838","5,892","0,2564","133,012442"
"133,177691","72,68","5,853","5,879","0,2589","133,012442"
"133,364972","69,02","5,827","5,876","0,2471","133,012442"
"133,028051","70,88","4,166","5,887","0,2586","133,012442"
"133,070486","71,79","4,937","5,888","0,2567","133,012442"
"133,083658","71,82","5,85","5,873","0,2573","133,012442"
"144,392081","-176,96","5,854","3,055","0,5222","133,012442"
"139,308125","131,02","5,843","4,058","0,3906","133,012442"
"142,907856","170,1","3,167","5,89","0,6581","133,012442"
"133,102624",71,"5,088","5,884","0,2565","133,012442"
"133,173069","72,64","5,015","5,889","0,2569","133,012442"
"133,070075","71,63","5,828","5,88","0,2597","133,012442"
"158,888894","-98,37","5,842","5,894","0,7186","133,012442"
"137,096017","-93,48","5,836","4,4","0,6686","133,012442"
"135,985802","92,16","5,866","4,554","0,4783","133,012442"
"133,081486","71,45","5,857","5,884","0,2572","133,012442"
"133,055453","70,63","5,853","5,879","0,2584","133,012442"
"133,024673","70,6","5,765","5,896","0,2601","133,012442"
"168,88351","-39,09","5,857","5,895","0,2136","133,012442"
"137,950959","-135,02","5,308","4,01","0,3719","133,012442"
"134,837812","-59,63","5,847","4,661","0,2809","133,012442"
"133,062422","71,19","5,849","5,886","0,2593","133,012442"
"133,025978","70,84","5,848","5,884","0,2616","133,012442"
"133,25207","69,46","4,263","5,887","0,2631","133,012442"
"133,254394","70,32","4,691","5,9","0,2599","133,012442"
"133,029233","70,42","4,529","5,893","0,2602","133,012442"
"133,023632","70,7","5,865","5,899","0,2599","133,012442"
"148,658856","60,85","5,897","5,896","0,5538","133,012442"
"141,289066","-20,37","5,863","4,719","0,5233","133,012442"
"135,596455","113,17","5,048","5,603","0,3382","133,012442"
"133,061167","71,97","3,758","5,875","0,2579","133,012442"
"133,119853","73,41","5,86","5,869","0,2627","133,012442"
"133,061921","71,13","5,846","5,886","0,2615","133,012442"
"145,9734","60,54","5,871","2,837","0,2011","133,012442"
"139,086729","-169,33","5,864","5,137","0,4749","133,012442"
"138,662588","161,05","5,846","5,294","0,4414","133,012442"
"133,07455","71,9","5,848","5,869","0,2574","133,012442"
"133,11236","73,93","5,846","5,862","0,2634","133,012442"
"133,024361","70,75","2,565","5,894","0,26","133,012442"
"156,851513","173,8","4,814","3,229","0,6823","133,012442"
"138,812756","21,84","5,822","4,419","0,2696","133,012442"
"136,166837","-48,88","5,859","5,686","0,3613","133,012442"
"133,079148","71,71","5,844","5,89","0,2556","133,012442"
"133,069483","71,83","5,878","5,874","0,2574","133,012442"
"133,083169","71,62","4,19","5,89","0,2553","133,012442"
"133,015206","70,75","4,942","5,9","0,2603","133,012442"
"133,015889","70,78","4,585","5,9","0,2602","133,012442"
"133,034079","71,88","5,849","5,9","0,2615","133,012442"
"133,049051","71,33","5,86","5,9","0,2608","133,012442"
"133,053055","71,06","5,856","5,9","0,2605","133,012442"
"156,36661","-42,86","2,547","1,282","0,6135","133,012442"
"137,974716","-105,92","5,741","5,895","0,215","133,012442"
"135,215296","-102,06","5,109","4,843","0,3725","133,012442"
"133,157005","72,99","5,835","5,896","0,2531","133,012442"
"133,260379","70,35","5,865","5,883","0,261","133,012442"
"133,055533","71,41","5,857","5,888","0,2623","133,012442"
"152,169391","-142,04","5,837","5,854","0,469","133,012442"
"143,147069","7,28","5,843","4,682","0,663","133,012442"
"137,328716","-165,29","5,845","4,585","0,2372","133,012442"
"133,119443","73,38","5,842","5,882","0,2633","133,012442"
"133,07663","71,03","5,844","5,888","0,2619","133,012442"
"133,107675","73,5","5,76","5,887","0,2655","133,012442"
"147,109341","-171,21","4,977","5,883","0,7335","133,012442"
"139,108323","179,61","5,877","3,79","0,2393","133,012442"
"137,275444","156,54","5,846","4,569","0,3397","133,012442"
"133,174307","72,62","5,857","5,897","0,2538","133,012442"
"133,088808","74,07","5,841","5,88","0,2634","133,012442"
