f(x),orientation,winE,winW,transmitance,Cálculo Gráfico
"144,039646","72,03","5,857","2,782","0,6067","132,93644"
"135,186324","35,35","5,849","5,856","0,4343","132,93644"
"133,006181","76,79","5,581","5,876","0,3125","132,93644"
"135,631207","100,61",5,"5,769","0,2376","132,93644"
"134,247368","-99,57","5,48","5,548","0,3189","132,93644"
"133,094906","27,29","5,616","5,88","0,3044","132,93644"
"133,105163","71,57","5,621","5,89","0,3045","132,93644"
"133,105727","72,04","5,624","5,895","0,3046","132,93644"
"139,466083","71,39","3,521","5,856","0,7703","132,93644"
"139,435717","72,25","3,637","4,991","0,4186","132,93644"
"136,519765","71,54","4,52","5,167","0,3103","132,93644"
"132,977748","71,19","5,629","5,885","0,2918","132,93644"
"133,000227","-176,09","5,61","5,888","0,3135","132,93644"
"132,951399","100,69","5,62","5,9","0,3106","132,93644"
"132,940381","-60,8","5,626","5,9","0,3029","132,93644"
"132,937578","70,87","5,626","5,9","0,3038","132,93644"
"132,937705","71,59","5,626","5,9","0,3042","132,93644"
"147,659707","71,32","2,484","5,891","0,7365","132,93644"
"154,805913","156,65","5,357","2,418","0,2045","132,93644"
"234,571828","41,64","0,143","0,231","0,798","132,93644"
"137,206229","11,07","5,81","5,861","0,2026","132,93644"
"135,42722","71,4","5,874","5,876","0,4222","132,93644"
"140,390265","72,36","5,89","5,896","0,3273","132,93644"
"134,859736","71,64","4,918","5,896","0,3238","132,93644"
"144,477289","78,33","5,9","5,9","0,6277","132,93644"
"168,564283","-69,23","0,179","5,886","0,2045","132,93644"
"142,332797","178,71","5,883","5,869","0,604","132,93644"
"141,512897","72,29","3,821","5,895","0,5672","132,93644"
"133,755166","70,07","5,644","5,899","0,3682","132,93644"
"136,161268","72,03","5,785","5,895","0,3748","132,93644"
"133,601381","70,13","5,259","5,9","0,3904","132,93644"
"166,875955","70,48","0,229","5,877","0,7953","132,93644"
"159,776065","70,66","1,317","5,894","0,4319","132,93644"
"147,310595","-87,21","5,867","5,894","0,795","132,93644"
"133,420592","-176,81","5,369","5,895","0,3595","132,93644"
"138,870792","-86,67","4,462","4,946","0,2615","132,93644"
"172,441741","72,77","5,9","0,1","0,8","132,93644"
"133,415316","71,37","5,369","5,9","0,3595","132,93644"
"133,53668","71,03","5,373","5,9","0,3592","132,93644"
"133,430932","154,34","5,359","5,9","0,3589","132,93644"
"133,43138","0,44","5,347","5,9","0,3651","132,93644"
"133,399454","-68,7","5,394","5,9","0,3603","132,93644"
"171,139399","71,9","5,877","0,517","0,2054","132,93644"
"139,827456","72,92","5,888","3,214","0,4066","132,93644"
"136,215725","69,47","4,895","5,882","0,4025","132,93644"
"133,735949","-171,08","5,446","5,9","0,3724","132,93644"
"133,821469","108,71","5,381","5,9","0,3607","132,93644"
"133,64887","178,89","5,306","5,894","0,3731","132,93644"
"157,711408","178,91","5,831","1,374","0,7942","132,93644"
"139,133587","173,75","5,758","3,502","0,6156","132,93644"
"140,047397","161,7","4,933","4,294","0,4593","132,93644"
"133,800818","102,88","5,892","5,899","0,3886","132,93644"
"133,444362","-42,05","5,335","5,893","0,3589","132,93644"
"133,413803","-177,49","5,381","5,9","0,3615","132,93644"
"141,463064","-22,69","5,821","3,195","0,7311","132,93644"
"146,233755","-131,46","3,132","5,497","0,2055","132,93644"
"136,591686","160,01","5,858","4,264","0,5648","132,93644"
"133,667684","74,15","5,672","5,898","0,3835","132,93644"
"135,016619","66,82","4,445","5,897","0,2648","132,93644"
"236,570415","179,91","0,1","0,1","0,2","132,93644"
"133,404331","-178,02","5,395","5,9","0,3603","132,93644"
"133,653787","-167,51","5,393","5,9","0,3603","132,93644"
"133,407322","77,59","5,397","5,894","0,3604","132,93644"
"142,122756","73,6","3,171","4,918","0,7501","132,93644"
"141,234807","70,91","3,995","4,163","0,5001","132,93644"
"136,043054",71,"4,539","5,147","0,5857","132,93644"
"133,877608","70,92","5,163","5,893","0,3696","132,93644"
"138,162049","70,83","4,451","4,951","0,2903","132,93644"
"135,972953","70,82","4,46","5,074","0,392","132,93644"
"144,272319","70,86","3,903","4,254","0,7868","132,93644"
"139,363151","166,83","5,848","3,725","0,4199","132,93644"
"139,395861","2,61","5,872","4,724","0,4261","132,93644"
"133,618699","-8,58","5,441","5,881","0,3731","132,93644"
"133,555841","70,49","5,347","5,892","0,3691","132,93644"
"133,39529","14,06","5,396","5,9","0,3608","132,93644"
"166,09065",-180,"5,838","0,261","0,4732","132,93644"
"146,603775","7,43","5,89","3,868","0,7929","132,93644"
"135,971488","86,33","5,6","4,549","0,4922","132,93644"
"133,684519","-105,58","5,473","5,675","0,3994","132,93644"
"133,452643","70,85","5,345","5,885","0,3642","132,93644"
"133,403183","129,89","5,395","5,899","0,3604","132,93644"
"133,414533","-32,89","5,395","5,898","0,3631","132,93644"
"133,41155","69,33","5,395","5,899","0,362","132,93644"
"133,494716","86,5","5,399","5,9","0,3606","132,93644"
"136,899596","-35,87","5,824","4,093","0,2305","132,93644"
"143,483101","75,28","5,825","5,851","0,5879","132,93644"
"135,613332","73,02","5,023","5,784","0,2035","132,93644"
"133,553296","71,99","5,354","5,851","0,3637","132,93644"
"133,831003","70,23","5,68","5,794","0,3868","132,93644"
"133,522051","70,53","5,377","5,896","0,3621","132,93644"
"146,067431","70,86","2,328","5,82","0,458","132,93644"
"141,19331","-176,72","3,262","5,868","0,363","132,93644"
"134,453234","43,87","5,844","4,898","0,3811","132,93644"
"133,727156","90,52","5,338","5,715","0,3832","132,93644"
"133,726556","71,66","5,33","5,866","0,394","132,93644"
"133,403459","69,7","5,394","5,899","0,3611","132,93644"
"143,593366","71,12","4,303","4,601","0,7109","132,93644"
"140,2208","179,02","4,659","5,807","0,4969","132,93644"
"135,416527","-138,64","5,892","5,03","0,2077","132,93644"
"133,595199","81,41","5,437","5,813","0,3606","132,93644"
"133,444263","72,57","5,442","5,81","0,3647","132,93644"
"133,440857","29,45","5,464","5,821","0,3648","132,93644"
"133,406443",-180,"5,391","5,9","0,361","132,93644"
"133,4009","-161,77","5,398","5,9","0,3612","132,93644"
"133,513","-55,76","5,395","5,898","0,3612","132,93644"
"157,297323","-92,25","1,363","5,893","0,7118","132,93644"
"138,507942","71,31","5,89","4,326","0,3326","132,93644"
"136,994669","56,34","4,77","4,705","0,4424","132,93644"
"133,58169",62,"5,479","5,788","0,3722","132,93644"
"133,66785","70,95","5,444","5,825","0,3646","132,93644"
"133,407432","70,41","5,395","5,899","0,3604","132,93644"
"143,542325","70,9","3,678","3,861","0,4766","132,93644"
"143,753967","179,55","5,685","4,207","0,7339","132,93644"
"136,399285","8,35","5,104","4,923","0,2864","132,93644"
"133,428926","-164,73","5,356","5,893","0,3588","132,93644"
"136,453825","71,23","5,585","5,567","0,3854","132,93644"
"137,241331","71,91","4,911","5,075","0,4075","132,93644"
"137,701036","70,79","5,556","5,899","0,201","132,93644"
"138,948876","-61,29","4,147","4,105","0,6111","132,93644"
"138,348278","-49,8","4,388","5,24","0,5544","132,93644"
"133,558994","-99,11","5,463","5,818","0,3674","132,93644"
"133,447103",72,"5,505","5,792","0,3643","132,93644"
"133,451618","72,03","5,483","5,794","0,3668","132,93644"
"133,519872","70,79","5,393","5,892","0,3623","132,93644"
"133,518641","-31,69","5,394","5,896","0,3616","132,93644"
"138,453872","-62,87","4,948","5,892","0,7942","132,93644"
"142,180491","73,98","5,822","4,062","0,5919","132,93644"
"134,601791","70,62","5,869","5,693","0,28","132,93644"
"133,457362","72,83","5,607","5,873","0,3702","132,93644"
"133,450167","71,73","5,48","5,799","0,3637","132,93644"
"133,40387","175,01","5,395","5,9","0,3608","132,93644"
"141,240973","179,49","4,897","5,87","0,7961","132,93644"
"138,233086","11,29","5,098","5,747","0,4558","132,93644"
"136,248059","71,42","4,619","5,106","0,3242","132,93644"
"133,518189","70,99","5,555","5,829","0,3672","132,93644"
"133,549543","70,33","5,33","5,887","0,3616","132,93644"
"133,439741","71,35","5,497","5,799","0,3657","132,93644"
"133,403733","163,15","5,39","5,9","0,3612","132,93644"
"133,402446","92,72","5,393","5,9","0,361","132,93644"
"133,403579","71,18","5,396","5,894","0,3608","132,93644"
"142,917756","72,52","4,028","5,757","0,7409","132,93644"
"140,125992","71,46","2,94","5,871","0,4814","132,93644"
"135,226281","-177,3","4,195","5,883","0,4828","132,93644"
"133,545888","-176,41","5,449","5,797","0,3653","132,93644"
"133,523742","3,54","5,338","5,898","0,3563","132,93644"
"133,415852","71,28","5,376","5,896","0,3591","132,93644"
"133,409679","74,22","5,396","5,877","0,3608","132,93644"
"133,402882","72,36","5,396","5,888","0,3608","132,93644"
"167,426373","179,54","1,015","4,814","0,7793","132,93644"
"163,843074","170,8","5,818","1,181","0,3248","132,93644"
"236,849814","72,2","0,114","0,109","0,2033","132,93644"
"148,111281","89,97","5,893","5,894","0,7959","132,93644"
"158,787575","72,32","1,016","5,898","0,7962","132,93644"
"147,915038","88,05","5,886","5,9","0,7997","132,93644"
"139,171485","0,83","5,9","4,946","0,7998","132,93644"
"172,441741","132,25","5,9","0,1","0,8","132,93644"
"144,407191","-176,06","5,894","5,863","0,6278","132,93644"
"134,360035","84,3","5,894","5,896","0,2851","132,93644"
"144,113704","65,78","5,793","5,893","0,5584","132,93644"
"134,544997","85,59","5,897","5,899","0,2884","132,93644"
"134,37666","-53,09","5,89","5,899","0,2009","132,93644"
"134,027535","26,26","5,9","5,9","0,254","132,93644"
"167,864031","-98,06","0,443","5,827","0,203","132,93644"
"141,050047","72,84","3,421","5,858","0,5184","132,93644"
"140,777033","70,66","5,82","5,866","0,4902","132,93644"
"134,688089","70,05","5,895","5,889","0,2271","132,93644"
"133,60442","-54,92","5,9","5,899","0,2617","132,93644"
"133,584026","175,91","5,9","5,9","0,2581","132,93644"
"133,606081","-179,73","5,9","5,715","0,2586","132,93644"
"134,285903","-174,81","5,9","5,9","0,266","132,93644"
"133,667061","-128,13","5,786","5,9","0,258","132,93644"
"133,986993","-127,59","5,9","5,899","0,2526","132,93644"
"133,58218","-179,64","5,9","5,9","0,2581","132,93644"
"146,721705","-101,16","2,918","5,892","0,226","132,93644"
"135,991194","-175,44","5,84","5,83","0,2601","132,93644"
"137,989384","174,79","3,723","5,868","0,3705","132,93644"
"139,514668","15,77","5,894","5,89","0,2596","132,93644"
"133,908827","-127,23","5,74","5,725","0,2603","132,93644"
"133,736095","-94,02","5,86","5,847","0,26","132,93644"
"147,011291","-89,34","3,132","5,794","0,7496","132,93644"
"145,949772","177,03","5,868","2,259","0,7973","132,93644"
"140,909231","59,88","5,859","4,812","0,789","132,93644"
"133,899604","-12,03","5,781","5,896","0,2584","132,93644"
"133,759314","60,53","5,899","5,695","0,258","132,93644"
"133,986501","48,42","5,896","5,898","0,2586","132,93644"
"140,102207",59,"5,899","3,236","0,4571","132,93644"
"138,470146","59,88","5,642","3,324","0,4936","132,93644"
"135,695165","60,29","4,527","5,077","0,4425","132,93644"
"133,814762","57,05","5,875","5,817","0,2636","132,93644"
"134,996096","59,65","5,846","5,827","0,2528","132,93644"
"133,952651","59,15","5,9","5,716","0,2622","132,93644"
"133,594215","179,99","5,89","5,9","0,258","132,93644"
"133,583135","-30,22","5,9","5,9","0,2581","132,93644"
"133,583499","91,81","5,9","5,9","0,258","132,93644"
"142,2703","84,33","3,367","5,692","0,2128","132,93644"
"141,420793","97,1","4,876","3,976","0,6084","132,93644"
"134,386773","83,69","5,467","5,039","0,4095","132,93644"
"133,802051","173,05","5,895","5,9","0,2591","132,93644"
"133,573873","28,66","5,88","5,873","0,2652","132,93644"
"133,539931","89,13","5,884","5,9","0,265","132,93644"
"147,984008","77,04","5,756","2,899","0,2127","132,93644"
"139,848169","82,2","5,789","3,716","0,2781","132,93644"
"137,009851","77,06","5,851","4,499","0,3731","132,93644"
"133,733471","8,69","5,798","5,9","0,2624","132,93644"
"133,773411",-5,"5,884","5,887","0,2658","132,93644"
"133,587938","126,82","5,879","5,884","0,2642","132,93644"
"157,975301","78,81","3,232","2,558","0,7345","132,93644"
"139,095792","78,05","4,208","5,664","0,4269","132,93644"
"136,86486","76,1","4,586","5,881","0,3502","132,93644"
"133,636297","77,16","5,843","5,897","0,2599","132,93644"
"133,602434","76,8","5,884","5,885","0,263","132,93644"
"133,779025","77,06","5,893","5,9","0,2576","132,93644"
"133,558915","-123,46","5,9","5,895","0,266","132,93644"
"133,580279","-55,91","5,879","5,9","0,2654","132,93644"
"133,543874","-95,61","5,887","5,9","0,2645","132,93644"
"146,384583","77,07","3,802","3,938","0,7744","132,93644"
"136,760254","79,1","3,933","5,714","0,6135","132,93644"
"136,704904","76,36","4,024","5,861","0,2894","132,93644"
"133,790591","-176,51","5,829","5,875","0,27","132,93644"
"133,552658","-178,06","5,897","5,871","0,2642","132,93644"
"133,569652","89,51","5,896","5,886","0,2645","132,93644"
"137,494222","75,82","4,602","5,828","0,643","132,93644"
"138,964751","77,13","5,155","4,5","0,5561","132,93644"
"140,461896","83,24","4,952","5,753","0,3723","132,93644"
"133,781657","53,1","5,887","5,83","0,267","132,93644"
"133,586044","83,25","5,885","5,871","0,2644","132,93644"
"133,587616","95,68","5,891","5,897","0,265","132,93644"
"166,875411","78,58","0,302","5,832","0,496","132,93644"
"136,965212","76,52","5,492","4,506","0,4177","132,93644"
"138,127771","76,72","5,867","5,873","0,4323","132,93644"
"133,655529","76,71","5,886","5,878","0,2639","132,93644"
"133,780263","77,25","5,833","5,877","0,2643","132,93644"
"133,55852","77,06","5,88","5,863","0,267","132,93644"
"133,772748","76,97","5,889","5,9","0,265","132,93644"
"133,572216","-54,04","5,887","5,9","0,265","132,93644"
"133,538129","-60,99","5,889","5,898","0,2653","132,93644"
"141,365612","78,65","5,878","2,745","0,7547","132,93644"
"142,92287","79,06","5,313","4,03","0,6304","132,93644"
"137,045864","81,97","4,901","4,835","0,2958","132,93644"
"133,624634","72,32","5,868","5,894","0,2614","132,93644"
"133,608708","91,69","5,87","5,862","0,265","132,93644"
"133,554832","-2,29","5,884","5,867","0,2646","132,93644"
"139,824553","77,32","4,504","4,496","0,2053","132,93644"
"136,906077","72,78","5,9","4,483","0,6459","132,93644"
"134,325679","75,22","4,798","5,853","0,3233","132,93644"
"133,588037","75,14","5,881","5,895","0,2636","132,93644"
"133,571061","77,88","5,894","5,866","0,2655","132,93644"
"133,531558","17,13","5,882","5,856","0,2661","132,93644"
"140,713089","92,4","4,037","3,933","0,7544","132,93644"
