f(x),orientation,winE,winW,transmitance,Cálculo Gráfico
"145,464077","-153,56","5,731","3,419","0,7877","133,308731"
"138,670672","62,33","5,87","4,15","0,7137","133,308731"
"142,105644","-168,21","4,292","4,454","0,6252","133,308731"
"133,67073","-72,22","5,845","5,651","0,3141","133,308731"
"133,400341","-74,08","5,857","5,602","0,3223","133,308731"
"133,285448","-73,27","5,843","5,623","0,3189","133,285448"
"137,227353","73,12","4,357","5,71","0,7547","133,285448"
"147,790413","162,47","2,403","5,899","0,7287","133,285448"
"142,542564","20,99","5,525","3,058","0,5843","133,285448"
"133,430436","-73,21","5,768","5,637","0,3215","133,285448"
"133,389179","-73,53","5,816","5,655","0,3234","133,285448"
"133,378743","-73,35","5,835","5,643","0,3198","133,285448"
"152,23275","165,97","5,866","2,2","0,2545","133,285448"
"142,380616","-46,32","5,83","4,977","0,7984","133,285448"
"133,88421","92,64","5,681","5,888","0,2632","133,285448"
"133,658349","-71,4","5,834","5,606","0,3239","133,285448"
"133,972032","-78,3","5,822","5,628","0,3208","133,285448"
"133,291583","-73,14","5,852","5,624","0,3174","133,285448"
"133,522113","-74,49","5,835","5,619","0,3181","133,285448"
"133,281485","-73,25","5,853","5,622","0,3196","133,281485"
"133,323105",-73,"5,843","5,627","0,319","133,281485"
"166,613618","-18,42","0,476","5,453","0,4862","133,281485"
"137,150273","-90,48","4,8","5,783","0,663","133,281485"
"136,123148","-60,96","5,188","5,875","0,493","133,281485"
"133,707465","-71,86","5,84","5,664","0,3225","133,281485"
"134,831154","-92,23","5,418","5,292","0,3618","133,281485"
"137,883131","-38,01","5,74","5,302","0,2629","133,281485"
"207,19557",105,"0,486","2,382","0,7872","133,281485"
"143,779166","-88,96","5,897","2,798","0,3645","133,281485"
"135,050697","68,43","4,855","5,799","0,555","133,281485"
"133,267384","-73,76","5,845","5,619","0,3174","133,267384"
"134,918614","-97,7","5,354","5,889","0,341","133,267384"
"136,177951","-46,37","5,759","5,643","0,2712","133,267384"
"147,147719","-174,85","2,875","5,799","0,7885","133,267384"
"137,65907","-122,56","5,864","4,528","0,6362","133,267384"
"139,896062","-24,15","4,435","4,65","0,4326","133,267384"
"133,658965","-72,16","5,866","5,896","0,2961","133,267384"
"134,775534","-89,35","5,895","5,41","0,2398","133,267384"
"135,821292","-46,88","5,529","4,946","0,3169","133,267384"
"133,32433","-74,32","5,862","5,609","0,3182","133,267384"
"133,401773","-74,04","5,853","5,614","0,3178","133,267384"
"133,264772","-73,69","5,844","5,617","0,3168","133,264772"
"139,211661","-103,46","3,438","5,868","0,3804","133,264772"
"135,434244","114,6","5,829","5,868","0,4704","133,264772"
"137,966975","173,44","4,406","5,829","0,3207","133,264772"
"133,336937","-74,12","5,884","5,578","0,3177","133,264772"
"133,26251","-73,66","5,891","5,611","0,3207","133,26251"
"133,39167","-73,97","5,885","5,61","0,3194","133,26251"
"142,344086","-177,82","4,114","4,497","0,2041","133,26251"
"138,000797","-126,49","4,194","5,607","0,5328","133,26251"
"136,051937","85,54","5,878","4,794","0,5707","133,26251"
"133,495873","-74,59","5,885","5,623","0,3192","133,26251"
"133,627496","-71,91","5,865","5,569","0,3166","133,26251"
"133,265291","-73,53","5,896","5,603","0,3215","133,26251"
"156,688346","-164,95","2,729","3,403","0,4157","133,26251"
"138,158392","33,2","3,836","5,877","0,2963","133,26251"
"141,978314","-0,48","5,31","4,539","0,5936","133,26251"
"133,511699","-77,29","5,897","5,711","0,3102","133,26251"
"133,2791","-73,56","5,844","5,622","0,3168","133,26251"
"133,288865","-73,12","5,891","5,607","0,3221","133,26251"
"133,282815","-73,21","5,9","5,613","0,3202","133,26251"
"133,382066","-74,06","5,896","5,618","0,3212","133,26251"
"133,269523","-73,41","5,888","5,612","0,3209","133,26251"
"161,08152","-100,38","4,37","1,76","0,6329","133,26251"
"138,738623","157,12","5,84","3,907","0,2419","133,26251"
"137,598929","-159,02","5,874","4,276","0,2844","133,26251"
"133,268601","-73,31","5,879","5,592","0,3197","133,26251"
"133,339196","-74,1","5,879","5,592","0,3197","133,26251"
"133,507743","-74,52","5,885","5,574","0,3185","133,26251"
"152,77189","-100,97","2,075","4,246","0,6327","133,26251"
"142,15283","-102,05","4,358","3,449","0,5127","133,26251"
"136,969067","-174,22","4,376","5,885","0,2969","133,26251"
"133,297209","-72,81","5,854","5,632","0,3189","133,26251"
"133,621671","-77,5","5,884","5,849","0,3034","133,26251"
"133,303456","-72,81","5,887","5,592","0,3203","133,26251"
"145,163755","-81,83","4,168","3,506","0,2936","133,26251"
"140,294975","47,72","3,18","5,758","0,6344","133,26251"
"139,689225","10,03","4,714","5,891","0,4243","133,26251"
"133,51841","-75,04","5,884","5,741","0,3173","133,26251"
"133,499869","-75,05","5,897","5,591","0,3127","133,26251"
"133,272068","-73,35","5,893","5,606","0,3208","133,26251"
"133,252474","-73,67","5,88","5,605","0,3187","133,252474"
"133,258128","-73,67","5,886","5,608","0,3197","133,252474"
"133,400866","-73,84","5,888","5,608","0,3209","133,252474"
"147,210144","173,1","4,058","3,06","0,5486","133,252474"
"139,492457","176,98","5,802","4,281","0,4656","133,252474"
"134,644559","58,03","4,831","5,132","0,3034","133,252474"
"133,499606","-74,58","5,894","5,601","0,3218","133,252474"
"133,554405","-74,62","5,852","5,868","0,2992","133,252474"
"133,28888","-73,17","5,883","5,606","0,3193","133,252474"
"145,237321","49,22","2,717","4,828","0,4153","133,252474"
"138,399087","113,32","4,935","4,78","0,6797","133,252474"
"140,860964","-3,46","5,565","3,585","0,3547","133,252474"
"133,70937","-71,71","5,87","5,635","0,3181","133,252474"
"133,399542","-74,04","5,87","5,596","0,3181","133,252474"
"133,401238","-73,95","5,855","5,63","0,319","133,252474"
"141,595322","-94,67","3,27","5,268","0,7025","133,252474"
"139,691002","160,06","3,938","5,096","0,4612","133,252474"
"140,715827","139,51","3,698","5,827","0,6311","133,252474"
"133,29191","-72,74","5,9","5,625","0,3217","133,252474"
"133,258236","-73,65","5,889","5,587","0,3164","133,252474"
"133,273975","-73,23","5,9","5,604","0,3216","133,252474"
"133,242977","-73,78","5,898","5,593","0,3179","133,242977"
"133,245849","-73,73","5,889","5,599","0,3183","133,242977"
"133,246367","-73,76","5,878","5,601","0,3189","133,242977"
"138,227633","-104,98","4,567","4,896","0,2527","133,242977"
"145,253426","-16,08","3,963","5,613","0,71","133,242977"
"138,537729","-179,63","5,877","5,636","0,3908","133,242977"
"133,943654","-78,78","5,893","5,785","0,3145","133,242977"
"133,717135","-65,98","5,661","5,437","0,314","133,242977"
"133,984794","-88,35","5,9","5,525","0,2913","133,242977"
"148,502001","165,93","5,831","2,267","0,4543","133,242977"
"139,365629","-71,22","5,854","3,675","0,2181","133,242977"
"135,488507","-108,88","5,798","5,124","0,4805","133,242977"
"133,613826","-75,15","5,781","5,417","0,3265","133,242977"
"133,646798","-77,7","5,886","5,589","0,3529","133,242977"
"133,513829","-74,61","5,9","5,57","0,3328","133,242977"
"148,031735","174,21","2,432","5,896","0,2969","133,242977"
"137,252767","-65,74","4,4","4,768","0,5847","133,242977"
"137,758397","-131,48","5,838","3,876","0,4391","133,242977"
"133,307069","-72,97","5,893","5,601","0,3197","133,242977"
"133,765781","-82,91","5,851","5,836","0,3525","133,242977"
"133,808547","-69,51","5,71","5,581","0,3135","133,242977"
"133,565068","-72,49","5,897","5,585","0,3186","133,242977"
"133,296221",-73,"5,9","5,592","0,3182","133,242977"
"133,29537",-73,"5,9","5,592","0,3181","133,242977"
"133,296983","-73,01","5,9","5,592","0,3182","133,242977"
"133,296713",-73,"5,9","5,591","0,3181","133,242977"
"144,10898","49,14","4,37","2,905","0,7464","133,242977"
"140,95653","124,45","5,202","3,625","0,5701","133,242977"
"138,860803","174,75","5,135","5,402","0,4351","133,242977"
"133,507003","-73,94","5,89","5,726","0,3378","133,242977"
"133,491448","-76,77","5,881","5,838","0,3071","133,242977"
"133,359867","-73,46","5,867","5,639","0,3215","133,242977"
"140,400995","-127,55","4,731","4,832","0,7974","133,242977"
"140,76649","116,97","3,369","5,204","0,3318","133,242977"
"133,497487","65,92","5,613","5,709","0,3654","133,242977"
"133,399438","-73,82","5,899","5,623","0,3224","133,242977"
"133,366009","-73,47","5,834","5,664","0,3194","133,242977"
"133,502608","81,64","5,506","5,763","0,3434","133,242977"
"140,965746","-82,04","5,826","2,815","0,6249","133,242977"
"136,432205","59,12","3,861","5,387","0,482","133,242977"
"137,002128","142,79","5,21","5,094","0,2442","133,242977"
"134,024079","-77,98","5,892","5,447","0,3332","133,242977"
"133,280421","-73,27","5,87","5,603","0,3188","133,242977"
"133,385998","-73,99","5,897","5,584","0,3164","133,242977"
"133,397176","-73,82","5,9","5,594","0,3182","133,242977"
"133,252789","-73,73","5,893","5,59","0,3169","133,242977"
"133,399183","-73,8","5,896","5,588","0,3182","133,242977"
"143,936611","-92,9","3,046","4,483","0,4761","133,242977"
"136,122947","91,48","5,866","5,856","0,6785","133,242977"
"135,032017","60,26","5,282","5,049","0,4707","133,242977"
"133,416327","-73,79","5,872","5,631","0,3221","133,242977"
"133,259871","-73,42","5,899","5,602","0,3183","133,242977"
"133,381047","-73,4","5,82","5,673","0,3191","133,242977"
"145,798301","174,59","4,04","5,846","0,8","133,242977"
"143,044032","-174,82","4,018","5,878","0,6809","133,242977"
"137,428542","-128,08","4,95","4,667","0,5486","133,242977"
"133,494423","-73,98","5,839","5,647","0,323","133,242977"
"133,581329","-72,49","5,876","5,593","0,3162","133,242977"
"133,576889","-75,87","5,864","5,776","0,3033","133,242977"
"142,168387","51,41","3,343","4,362","0,7426","133,242977"
"143,325012","22,95","4,805","4,638","0,7649","133,242977"
"136,375708","66,73","5,367","4,014","0,3301","133,242977"
"133,40062","-73,34","5,797","5,645","0,3206","133,242977"
"133,313016","-72,9","5,857","5,858","0,2951","133,242977"
"133,25693","-73,58","5,895","5,596","0,3175","133,242977"
"133,249368","-73,67","5,9","5,592","0,3179","133,242977"
"133,380727","-74,07","5,9","5,592","0,3173","133,242977"
"133,378437","-73,99","5,9","5,592","0,3175","133,242977"
"146,858337","123,62","2,843","4,139","0,6003","133,242977"
"137,936917","-85,98","4,881","3,836","0,3993","133,242977"
"135,100693","113,63","4,717","5,592","0,3055","133,242977"
"133,589091","-72,04","5,896","5,597","0,3212","133,242977"
"133,347105","-73,71","5,863","5,639","0,3197","133,242977"
"133,253508","-73,63","5,898","5,593","0,3178","133,242977"
"133,502897","-74,41","5,9","5,592","0,3158","133,242977"
"133,383605","-74,09","5,899","5,592","0,3168","133,242977"
"133,382364","-73,94","5,899","5,593","0,3174","133,242977"
"145,123284","-33,16","3,258","4,696","0,2761","133,242977"
"142,805102","-29,42","5,872","3,728","0,7072","133,242977"
"137,268709","124,68","4,461","5,876","0,5067","133,242977"
"133,577926","-74,8","5,889","5,669","0,3316","133,242977"
"133,282622","-73,21","5,877","5,595","0,32","133,242977"
"133,390717","-73,37","5,812","5,654","0,3217","133,242977"
"180,120193","-145,44","4,614","0,221","0,7345","133,242977"
"172,736332","150,23","0,551","5,049","0,3053","133,242977"
"136,99801","-172,96","5,862","5,882","0,2002","133,242977"
"136,204124","132,11","5,889","5,841","0,2053","133,242977"
"139,193946","-20,92","5,848","5,797","0,2039","133,242977"
"136,326948","128,98","5,896","5,89","0,2021","133,242977"
"138,301842","179,26","5,889","5,897","0,3042","133,242977"
"137,424705","173,71","5,9","4,816","0,2","133,242977"
"144,682754","-150,12","5,866","5,898","0,7844","133,242977"
"143,172146","8,67","5,898","5,9","0,5609","133,242977"
"135,341959","-118,61","5,831","5,883","0,4321","133,242977"
"135,396057","-141,38","5,894","5,895","0,3368","133,242977"
"140,045436","-177,64","5,895","5,896","0,4314","133,242977"
"134,89312","-98,37","5,9","5,9","0,3695","133,242977"
"165,072349","-113,41","5,895","1,13","0,2026","133,242977"
"133,529754","65,11","5,868","5,892","0,3728","133,242977"
"140,140831","-13,35","5,817","5,887","0,347","133,242977"
"133,754321","86,04","5,894","5,892","0,3502","133,242977"
"136,071622","120,16","5,08","5,086","0,4542","133,242977"
"137,46645","-107,81","5,9","4,575","0,2","133,242977"
"133,528194","65,16","5,862","5,9","0,3729","133,242977"
"133,516508","65,39","5,879","5,9","0,3738","133,242977"
"133,663125","74,74","5,721","5,751","0,3998","133,242977"
"133,539306","64,79","5,874","5,9","0,3733","133,242977"
"133,483695","67,02","5,877","5,9","0,3712","133,242977"
"148,068863","173,07","5,809","5,865","0,7971","133,242977"
"137,621956","49,08","5,897","3,853","0,2624","133,242977"
"135,836179","114,3","5,875","4,638","0,3115","133,242977"
"133,572809","82,75","5,88","5,828","0,3813","133,242977"
"133,397894","73,25","5,898","5,823","0,3753","133,242977"
"133,337503","72,1","5,894","5,845","0,3754","133,242977"
"150,506987","-74,15","1,567","5,872","0,7971","133,242977"
"140,34208","-67,97","3,051","5,899","0,5093","133,242977"
"138,771917","-87,9","3,7","5,858","0,2586","133,242977"
"133,422673","73,78","5,765","5,895","0,3853","133,242977"
"133,352665","71,4","5,886","5,885","0,378","133,242977"
"133,316641","72,25","5,878","5,866","0,3748","133,242977"
"162,132801","176,94","5,898","1,072","0,7143","133,242977"
"141,311094","78,09","3,352","5,528","0,2623","133,242977"
"137,976403","-53,86","4,402","4,349","0,4083","133,242977"
"133,449658","76,1","5,725","5,87","0,3701","133,242977"
"133,337147","71,91","5,864","5,864","0,3751","133,242977"
"133,418507","72,6","5,869","5,87","0,3759","133,242977"
"133,323953","71,32","5,884","5,872","0,3733","133,242977"
"133,415305","72,63","5,875","5,862","0,374","133,242977"
"133,330214","72,09","5,88","5,862","0,3751","133,242977"
"140,661721","101,09","2,951","5,846","0,6932","133,242977"
"137,91603","35,21","4,015","5,823","0,4595","133,242977"
"136,517154","34,66","4,785","5,024","0,2867","133,242977"
"133,647664","81,32","5,589","5,668","0,3778","133,242977"
"133,406216","68,24","5,858","5,846","0,3763","133,242977"
"133,33332","71,24","5,881","5,872","0,3749","133,242977"
"136,593842","-56,41","4,507","5,849","0,3884","133,242977"
"134,25545","60,07","5,842","5,229","0,222","133,242977"
"134,501837","92,22","5,055","5,665","0,2727","133,242977"
"133,545485","82,5","5,561","5,452","0,3104","133,242977"
"133,377325","74,26","5,797","5,831","0,3746","133,242977"
"133,53851","74,31","5,776","5,826","0,3816","133,242977"
"144,956767","-38,25","3,924","5,863","0,7435","133,242977"
"134,708084","-87,63","5,029","5,449","0,2688","133,242977"
"134,3668","56,62","4,781","5,833","0,3468","133,242977"
"133,488287","80,89","5,521","5,744","0,338","133,242977"
"133,365954","72,47","5,82","5,848","0,3682","133,242977"
"133,482324","70,33","5,877","5,845","0,371","133,242977"
"133,322178","71,28","5,883","5,882","0,3743","133,242977"
"133,331172","71,77","5,88","5,874","0,3745","133,242977"
"133,444881","72,38","5,878","5,869","0,3753","133,242977"
"141,336136","44,18","5,381","3,217","0,6928","133,242977"
"139,644324","24,78","5,8","3,753","0,471","133,242977"
"136,875054","-43,79","5,79","4,438","0,3225","133,242977"
"133,684751","78,93","5,751","5,639","0,3522","133,242977"
"133,549982","80,51","5,42","5,823","0,3534","133,242977"
"133,337134","71,92","5,877","5,864","0,3745","133,242977"
"141,406791","-142,41","5,883","3,347","0,6125","133,242977"
"137,760341","-113,5","4,744","5,08","0,6088","133,242977"
"137,350649","-131,31","5,648","4,126","0,4429","133,242977"
"133,570051","82,27","5,371","5,571","0,3249","133,242977"
"135,699182","40,57","5,691","5,359","0,3528","133,242977"
"134,195082","54,2","5,698","5,722","0,3333","133,242977"
"143,039409","166,18","4,516","4,243","0,6642","133,242977"
"138,592012","-179,84","3,829","5,324","0,4106","133,242977"
"136,15138","-122,55","4,795","5,06","0,3923","133,242977"
"133,53963","79,13","5,557","5,715","0,3105","133,242977"
"133,250375","71,84","5,699","5,869","0,3703","133,242977"
"133,26573","70,56","5,699","5,879","0,3699","133,242977"
"133,483098","70,29","5,67","5,784","0,3677","133,242977"
"133,306948","71,7","5,679","5,874","0,3748","133,242977"
"133,246162","72,23","5,68","5,877","0,3693","133,242977"
"133,259972","71,65","5,695","5,859","0,37","133,242977"
"133,252558","72,08","5,702","5,871","0,37","133,242977"
"138,072901","50,32","4,345","4,751","0,6245","133,242977"
"139,914892","-40,62","5,813","4,279","0,6051","133,242977"
"137,873243","123,25","4,113","5,838","0,5745","133,242977"
"133,168547","72,94","5,605","5,887","0,3473","133,168547"
"133,214135","72,4","5,609","5,892","0,3478","133,168547"
"133,1253","74,21","5,596","5,88","0,3464","133,1253"
"136,716474","-178,07","4,563","5,871","0,2829","133,1253"
"134,924193","-75,04","5,286","4,931","0,4951","133,1253"
"134,654799","-87,89","5,688","4,923","0,3946","133,1253"
"133,132054","74,2","5,603","5,886","0,3476","133,1253"
"133,264425","75,67","5,596","5,896","0,3502","133,1253"
"133,215488","74,27","5,64","5,87","0,3452","133,1253"
"137,884661","116,13","5,843","5,313","0,6331","133,1253"
"137,341908","38,46","5,097","5,046","0,4909","133,1253"
"135,188901","-114,76","5,411","5,365","0,331","133,1253"
"133,134876","74,14","5,568","5,877","0,3471","133,1253"
"133,1935","72,61","5,572","5,874","0,3451","133,1253"
"133,152426","73,87","5,574","5,865","0,3479","133,1253"
"133,242796","75,77","5,597","5,884","0,3454","133,1253"
"133,135539","74,23","5,599","5,867","0,3468","133,1253"
"133,129987","74,18","5,59","5,88","0,3467","133,1253"
"142,302772","-31,02","4,398","5,857","0,5809","133,1253"
"136,987934","-107,76","4,34","5,771","0,496","133,1253"
"138,61055","149,49","5,814","5,832","0,429","133,1253"
"133,156147","73,55","5,602","5,873","0,3466","133,1253"
"133,152452","73,55","5,587","5,88","0,3471","133,1253"
"133,13501","74,01","5,558","5,877","0,3466","133,1253"
"135,292807","80,74","5,887","4,488","0,4284","133,1253"
"135,040277",70,"4,874","4,781","0,3798","133,1253"
"134,422181","80,21","5,766","4,918","0,3528","133,1253"
"133,126232","74,09","5,595","5,875","0,3468","133,1253"
"133,135346","74,1","5,567","5,872","0,3456","133,1253"
"133,303601","75,03","5,559","5,87","0,3459","133,1253"
"137,929453","162,17","4,397","5,862","0,3584","133,1253"
"140,310166","-8,55","5,294","4,647","0,4116","133,1253"
"134,692909","84,6","4,831","5,675","0,4232","133,1253"
"133,101188","71,95","5,573","5,873","0,3482","133,101188"
"133,106941","71,98","5,552","5,875","0,3493","133,101188"
"133,099531","72,06","5,559","5,872","0,3471","133,099531"
"133,088271","72,23","5,559","5,849","0,3473","133,088271"
"133,112236","71,34","5,559","5,87","0,347","133,088271"
"133,225599","72,4","5,56","5,87","0,347","133,088271"
"138,952257","-149,85","5,68","5,016","0,5366","133,088271"
"137,557745","93,9","5,367","4,14","0,5639","133,088271"
"134,944729","102,23","5,222","5,138","0,3771","133,088271"
"133,093439","70,82","5,555","5,853","0,3502","133,088271"
"133,109054","70,99","5,528","5,865","0,3458","133,088271"
"133,131735","71,62","5,557","5,836","0,3481","133,088271"
"134,912483","92,24","5,636","5,83","0,5233","133,088271"
"136,371824","-117,92","4,405","5,851","0,333","133,088271"
"134,455558","78,1","5,891","4,909","0,2798","133,088271"
"133,105902","70,9","5,545","5,857","0,3467","133,088271"
"133,122348","71,36","5,549","5,882","0,3504","133,088271"
"133,124335","71,74","5,558","5,875","0,3475","133,088271"
"168,832865","-178,08","0,231","5,717","0,2469","133,088271"
"135,626663","125,96","5,599","5,262","0,2636","133,088271"
"135,147974","-97,31","5,239","5,586","0,4053","133,088271"
"133,120981","71,26","5,542","5,863","0,3493","133,088271"
"133,127919","70,94","5,579","5,861","0,3513","133,088271"
"133,07872","70,77","5,542","5,835","0,3452","133,07872"
"133,092061","70,92","5,561","5,841","0,3424","133,07872"
"133,321397","69,76","5,54","5,831","0,3451","133,07872"
"133,118729","71,28","5,541","5,834","0,3452","133,07872"
"138,601833","23,23","4,757","5,885","0,2071","133,07872"
"135,365387","-132,98","5,522","5,772","0,2541","133,07872"
"134,540587","100,12","4,774","5,804","0,3377","133,07872"
"133,23386","72,36","5,595","5,877","0,35","133,07872"
"133,187788","73,1","5,561","5,852","0,3488","133,07872"
"133,100457","71,05","5,548","5,845","0,3449","133,07872"
"141,479154","44,12","5,566","5,795","0,7961","133,07872"
"134,524649","84,34","5,595","5,207","0,4541","133,07872"
"134,161154","93,38","5,899","5,636","0,2519","133,07872"
"133,092444","71,99","5,543","5,853","0,3468","133,07872"
"133,170571","72,7","5,597","5,867","0,3408","133,07872"
"133,144919","73,65","5,564","5,9","0,348","133,07872"
"170,371674","159,27","5,318","0,475","0,2265","133,07872"
"135,462467","88,99","4,768","5,312","0,5382","133,07872"
"134,445669","97,35","5,365","5,89","0,4546","133,07872"
"133,198483","72,57","5,581","5,851","0,343","133,07872"
"133,119742","71,29","5,563","5,855","0,3509","133,07872"
"133,111333","71,46","5,527","5,872","0,3453","133,07872"
"133,067957","70,86","5,523","5,844","0,3442","133,067957"
"133,083952","70,76","5,539","5,84","0,3463","133,067957"
"133,074431","70,79","5,537","5,838","0,3449","133,067957"
"139,144069","-32,89","4,204","5,201","0,2925","133,067957"
"134,162493","-83,88","5,876","5,118","0,2683","133,067957"
"133,947959","69,14","5,091","5,368","0,3669","133,067957"
"133,09938","71,62","5,535","5,854","0,3442","133,067957"
"133,091133","71,24","5,528","5,868","0,3409","133,067957"
"133,048865","72,26","5,527","5,88","0,34","133,048865"
"140,372674","-41,08","4,185","4,305","0,5674","133,048865"
"135,997328","-123,6","5,465","5,058","0,4586","133,048865"
"133,430203","72,09","5,163","5,857","0,3956","133,048865"
"133,119707","71,49","5,528","5,849","0,3466","133,048865"
"133,198527","72,43","5,494","5,896","0,3373","133,048865"
"133,102435","71,13","5,524","5,854","0,3429","133,048865"
"138,096625","-174,57","5,812","4,365","0,3","133,048865"
"136,779095","110,54","5,856","4,922","0,539","133,048865"
"133,629097","65,45","5,614","5,414","0,2654","133,048865"
"133,089735","71,69","5,526","5,881","0,3414","133,048865"
"133,081646","71,68","5,532","5,861","0,3373","133,048865"
"133,189721","72,53","5,531","5,876","0,3388","133,048865"
"133,209375","72,44","5,505","5,874","0,34","133,048865"
"133,193635","72,74","5,529","5,874","0,3406","133,048865"
"133,044617","72,26","5,521","5,879","0,3399","133,044617"
"141,778864","170,12","5,313","5,873","0,5599","133,044617"
"136,999869","-165,85","5,084","5,697","0,3626","133,044617"
"134,396703","64,98","5,238","4,933","0,3047","133,044617"
