f(x),orientation,winE,winW,transmitance,Cálculo Gráfico
"139,715299","-130,16","4,268","5,895","0,6357","133,031922"
"133,044588","72,02","5,895","5,88","0,2624","133,031922"
"133,945026","66,99","5,463","5,896","0,214","133,031922"
"133,461359","76,14","5,834","5,757","0,2486","133,031922"
"153,55537","178,28","3,819","2,596","0,4542","133,031922"
"141,382281","-159,66","3,487","5,859","0,2211","133,031922"
"140,755526","163,97","4,711","4,304","0,5434","133,031922"
"133,248281","74,39","5,656","5,893","0,2987","133,031922"
"133,496063","61,39","5,662","5,89","0,3231","133,031922"
"133,195216","72,58","5,89","5,854","0,2621","133,031922"
"152,410323","146,42","2,281","4,768","0,3664","133,031922"
"149,023099","-50,22","5,876","2,477","0,2074","133,031922"
"140,578991","-7,57","4,206","5,729","0,3369","133,031922"
"134,52778","95,49","5,885","5,898","0,2034","133,031922"
"133,069942","73,98","5,892","5,899","0,2717","133,031922"
"133,081542","71,11","5,849","5,897","0,2551","133,031922"
"133,039408","70,75","5,877","5,9","0,2568","133,031922"
"155,106748","44,02","3,349","3,285","0,2138","133,031922"
"142,909093","15,74","4,465","5,788","0,6541","133,031922"
"140,207118","-34,82","5,766","3,256","0,4156","133,031922"
"133,094773","72,84","5,82","5,899","0,297","133,031922"
"132,994314","70,66","5,861","5,898","0,3039","132,994314"
"133,211219","69,84","5,893","5,9","0,3079","132,994314"
"172,801738","-175,41","5,704","0,103","0,7288","132,994314"
"134,014703","-81,47","5,526","5,858","0,3685","132,994314"
"135,309611","56,52","4,572","5,814","0,4759","132,994314"
"132,969016","70,51","5,897","5,895","0,2952","132,969016"
"133,193496","70,28","5,876","5,898","0,2974","132,969016"
"133,24087","76,42","5,9","5,867","0,302","132,969016"
"141,902179","-178,91","5,872","3,647","0,208","132,969016"
"141,030425","95,59","5,892","3,086","0,4956","132,969016"
"144,9661","178,63","5,799","4,96","0,7095","132,969016"
"133,182102","75,47","5,879","5,9","0,2914","132,969016"
"132,968854","70,42","5,895","5,891","0,2938","132,968854"
"133,002514","71,25","5,9","5,887","0,2949","132,968854"
"133,182678","70,35","5,9","5,894","0,2937","132,968854"
"133,203647","69,98","5,899","5,879","0,2942","132,968854"
"132,971644","70,52","5,888","5,891","0,2939","132,968854"
"139,369481","171,28","4,125","5,826","0,4337","132,968854"
"140,809617","-154,86","4,028","4,401","0,5139","132,968854"
"135,38789","-68,51","4,857","4,835","0,4749","132,968854"
"133,122181","72,59","5,789","5,893","0,3032","132,968854"
"133,671019","77,17","5,668","5,581","0,3376","132,968854"
"133,337179","82,05","5,772","5,886","0,2864","132,968854"
"139,578716","68,09","5,874","3,966","0,7977","132,968854"
"139,182074","64,99","4,11","3,897","0,4612","132,968854"
"135,833043","-104,33","5,861","4,356","0,3705","132,968854"
"133,001157","71,16","5,852","5,897","0,3023","132,968854"
"135,003067","43,45","5,704","5,845","0,2193","132,968854"
"133,135083","68,76","5,831","5,749","0,3147","132,968854"
"139,304866","72,91","3,949","4,688","0,7912","132,968854"
"137,160938","-96,27","4,795","5,498","0,2174","132,968854"
"136,803324","-166,91","4,856","5,848","0,3197","132,968854"
"133,00129","71,54","5,881","5,886","0,294","132,968854"
"133,474749","75,51","5,501","5,842","0,3912","132,968854"
"133,011619","71,98","5,853","5,863","0,3069","132,968854"
"133,000099","71,73","5,899","5,882","0,2938","132,968854"
"133,01426","71,07","5,897","5,886","0,2938","132,968854"
"133,185233","70,28","5,895","5,886","0,294","132,968854"
"140,15731","-62,96","3,801","4,285","0,6591","132,968854"
"139,406673","30,28","5,876","4,811","0,5515","132,968854"
"138,188033","-105,12","3,751","5,888","0,3816","132,968854"
"132,991699","71,81","5,858","5,891","0,3018","132,968854"
"134,21388","98,05","5,085","5,899","0,3447","132,968854"
"133,235408","76,8","5,627","5,9","0,331","132,968854"
"169,753519","154,35","5,886","0,122","0,2279","132,968854"
"139,822219","83,89","3,456","5,612","0,2829","132,968854"
"137,415716","174,33","5,349","5,821","0,2911","132,968854"
"133,020165","71,62","5,839","5,879","0,301","132,968854"
"133,37415","75,83","5,884","5,642","0,3298","132,968854"
"133,058809","71,31","5,9","5,797","0,2993","132,968854"
"153,075196","79,74","4,148","1,937","0,7807","132,968854"
"143,127896","-175,29","5,78","4,927","0,6316","132,968854"
"135,814755","93,78","5,139","4,911","0,5206","132,968854"
"133,025488","71,74","5,867","5,849","0,3042","132,968854"
"133,005223","71,67","5,854","5,897","0,3046","132,968854"
"133,009639","70,92","5,89","5,896","0,2943","132,968854"
"132,967817","70,57","5,898","5,897","0,2961","132,967817"
"132,970862","70,5","5,896","5,894","0,295","132,967817"
"132,971941","70,76","5,896","5,889","0,2938","132,967817"
"147,956393","-171,67","2,61","5,729","0,7891","132,967817"
"147,51331","-176,51","5,661","3,473","0,7993","132,967817"
"140,542954","30,15","4,554","4,531","0,2101","132,967817"
"133,0638","71,35","5,825","5,778","0,3072","132,967817"
"134,786774","103,93","5,898","5,488","0,2457","132,967817"
"133,074607","74,17","5,838","5,873","0,2881","132,967817"
"158,817125","78,24","1,769","4,415","0,6478","132,967817"
"139,381415","176,48","5,301","3,689","0,3681","132,967817"
"136,951926","100,55","4,672","5,175","0,6652","132,967817"
"133,160946","73,5","5,808","5,784","0,2942","132,967817"
"133,277002","75,4","5,773","5,792","0,3176","132,967817"
"132,98924","70,52","5,9","5,868","0,2992","132,967817"
"167,431253","-74,61","4,172","1,351","0,6374","132,967817"
"143,607957","105,01","3,453","3,95","0,6197","132,967817"
"140,011939","-11,42","4,617","4,252","0,373","132,967817"
"133,474345","69,29","5,716","5,899","0,3635","132,967817"
"133,256265","75,48","5,888","5,804","0,2968","132,967817"
"133,093857","72,98","5,88","5,873","0,2924","132,967817"
"133,191442","70,36","5,881","5,883","0,2968","132,967817"
"132,971588","70,47","5,889","5,89","0,2965","132,967817"
"132,97353","70,47","5,9","5,895","0,2962","132,967817"
"144,509511","35,35","5,871","2,403","0,6549","132,967817"
"140,893741","-10,42","5,215","5,599","0,4243","132,967817"
"138,119482","-144,78","4,561","5,898","0,4898","132,967817"
"133,03565","71,4","5,833","5,844","0,3068","132,967817"
"133,023675","71,16","5,856","5,873","0,3065","132,967817"
"133,012301","70,9","5,9","5,886","0,297","132,967817"
"147,463099","-91,42","1,931","5,83","0,6339","132,967817"
"138,152237","-53,14","5,665","4,226","0,2197","132,967817"
"135,515471","-144,35","5,831","5,161","0,2948","132,967817"
"133,03028","71,51","5,84","5,862","0,3037","132,967817"
"133,010972","71,68","5,853","5,889","0,303","132,967817"
"133,033222","71,44","5,875","5,847","0,3013","132,967817"
"150,169683","47,36","1,911","5,894","0,4558","132,967817"
"142,160633","29,53","5,747","5,063","0,7023","132,967817"
"142,117885","175,67","4,776","5,869","0,5925","132,967817"
"132,984089","71,97","5,892","5,89","0,2948","132,967817"
"135,288963","91,98","5,162","5,488","0,2142","132,967817"
"136,492424","113,91","5,087","5,121","0,2348","132,967817"
"132,998787","71,09","5,9","5,893","0,2961","132,967817"
"132,969714","70,46","5,889","5,89","0,2965","132,967817"
"132,971816","70,52","5,894","5,894","0,2963","132,967817"
"146,327948",55,"4,844","2,623","0,3265","132,967817"
"145,592841","166,63","4,503","3,871","0,7703","132,967817"
"137,681744","113,61","5,8","3,982","0,4084","132,967817"
"133,018174","71,6","5,84","5,885","0,3037","132,967817"
"133,016344","71,43","5,897","5,878","0,3009","132,967817"
"133,022625","71,36","5,894","5,862","0,3006","132,967817"
"132,969571","70,47","5,897","5,9","0,2961","132,967817"
"132,996529","71,16","5,897","5,9","0,296","132,967817"
"133,002691","70,92","5,897","5,899","0,296","132,967817"
"166,240712","177,07","0,632","5,105","0,6579","132,967817"
"174,47208","-107,81","5,69","0,303","0,4215","132,967817"
"169,157873","-174,61","0,149","5,894","0,2046","132,967817"
"146,026462","145,07","5,896","5,892","0,7991","132,967817"
"148,265318","176,55","5,882","5,889","0,7982","132,967817"
"145,982842","142,71","5,895","5,896","0,7994","132,967817"
"137,004953","83,46","5,848","5,895","0,7992","132,967817"
"145,477114",-180,"3,606","5,9","0,8","132,967817"
"136,976811","-173,1","5,895","5,843","0,2032","132,967817"
"136,344994","147,96","5,812","5,882","0,2591","132,967817"
"140,272083","-34,94","5,76","5,881","0,4889","132,967817"
"134,048154","89,1","5,89","5,894","0,2004","132,967817"
"136,343816","129,05","5,899","5,898","0,2015","132,967817"
"146,935401","-17,74","5,9","5,122","0,8","132,967817"
"145,798643","-31,75","2,908","5,893","0,2564","132,967817"
"138,913126","127,19","3,689","5,89","0,5376","132,967817"
"136,472017","-44,25","5,888","5,882","0,2323","132,967817"
"135,896019","36,73","5,898","5,899","0,2013","132,967817"
"133,493455","90,8","5,895","5,899","0,2988","132,967817"
"139,505881","48,48","5,325","5,9","0,7221","132,967817"
"133,506042","90,79","5,9","5,874","0,2988","132,967817"
"133,324988","76,82","5,421","5,831","0,3037","132,967817"
"133,461814","90,65","5,895","5,9","0,2988","132,967817"
"133,509397","89,99","5,9","5,9","0,2989","132,967817"
"133,702703","91,82","5,9","5,9","0,3138","132,967817"
"137,108909","119,34","5,862","5,879","0,5357","132,967817"
"134,65288","61,52","4,667","5,891","0,4474","132,967817"
"135,198707","51,07","5,83","5,875","0,4185","132,967817"
"133,218608","75,29","5,713","5,895","0,3019","132,967817"
"138,79428","15,9","5,897","4,949","0,3858","132,967817"
"237,042291",180,"0,1","0,1","0,2","132,967817"
"157,954942","-64,62","0,549","5,899","0,5933","132,967817"
"139,011868","-177,59","3,83","5,895","0,4316","132,967817"
"143,126441","-163,56","5,748","5,887","0,6476","132,967817"
"133,684624","77,1","5,031","5,898","0,377","132,967817"
"138,340499","134,58","5,001","4,938","0,2053","132,967817"
"133,524443","87,49","5,708","5,801","0,3095","132,967817"
"148,893482","-112,74","4,613","3,064","0,2712","132,967817"
"143,330739","-43,22","3,245","5,83","0,6245","132,967817"
"138,036101","-40,69","4,479","5,863","0,3524","132,967817"
"133,406845","83,3","5,558","5,899","0,2701","132,967817"
"133,231004","76,75","5,556","5,895","0,302","132,967817"
"133,207104","75,83","5,668","5,9","0,3004","132,967817"
"133,03159","71,41","5,665","5,9","0,2936","132,967817"
"133,813258","56,11","5,638","5,9","0,2846","132,967817"
"133,206742","73,8","5,672","5,741","0,2876","132,967817"
"133,277011","67,24","5,658","5,9","0,2899","132,967817"
"133,048558","72,06","5,667","5,86","0,2922","132,967817"
"151,365369","172,81","5,863","1,962","0,484","132,967817"
"138,782048","160,29","5,899","4,222","0,4056","132,967817"
"137,030558","-150,09","5,771","5,82","0,4002","132,967817"
"133,092072","74,12","5,683","5,895","0,2914","132,967817"
"133,164037","72,97","5,643","5,872","0,2936","132,967817"
"133,028057","71,45","5,689","5,887","0,293","132,967817"
"148,685344","53,98","5,889","2,34","0,2317","132,967817"
"140,64528","63,72","4,049","3,905","0,346","132,967817"
"138,973899","170,75","4,642","5,861","0,423","132,967817"
"133,152232","73,05","5,714","5,827","0,2919","132,967817"
"134,598982","78,02","5,238","5,9","0,2014","132,967817"
"132,939714","70,57","5,632","5,892","0,2939","132,939714"
"138,698428","57,96","5,294","3,522","0,5977","132,939714"
"139,261351","-112,93","5,832","3,39","0,5394","132,939714"
"140,94444","-16,27","4,383","4,489","0,506","132,939714"
"133,210979","69,32","5,617","5,899","0,2969","132,939714"
"133,035542","70,63","5,641","5,888","0,294","132,939714"
"133,236189","70,31","5,66","5,892","0,2959","132,939714"
"133,119711","72,32","5,625","5,883","0,2958","132,939714"
"132,938961","70,55","5,628","5,9","0,2933","132,938961"
"133,174823","70,23","5,627","5,888","0,2939","132,938961"
"169,616313","-165,21","3,123","1,852","0,7999","132,938961"
"142,128521","-6,66","5,133","4,122","0,2176","132,938961"
"136,141641","91,78","5,183","4,596","0,4959","132,938961"
"133,02183","74,21","5,63","5,9","0,2882","132,938961"
"133,167451","72,7","5,646","5,9","0,2888","132,938961"
"133,04252","72,05","5,675","5,871","0,2897","132,938961"
"148,351911","168,91","3,393","3,801","0,7961","132,938961"
"135,907191","-96,35","5,886","4,289","0,3711","132,938961"
"141,003245","25,34","5,889","4,992","0,5899","132,938961"
"133,476136","77,73","5,693","5,898","0,2838","132,938961"
"133,050844","71,82","5,636","5,895","0,2935","132,938961"
"133,205456","74,9","5,577","5,896","0,2888","132,938961"
"164,486841","17,81","5,83","0,238","0,799","132,938961"
"143,43547","179,19","5,881","4,138","0,6574","132,938961"
"137,213248","-137,39","4,494","5,02","0,2996","132,938961"
"133,134677","73,12","5,677","5,888","0,293","132,938961"
"132,931598","70,75","5,634","5,896","0,2935","132,931598"
"133,032678","70,57","5,649","5,897","0,2917","132,931598"
"132,915868","70,89","5,633","5,9","0,2941","132,915868"
"132,967554","71,31","5,628","5,893","0,2935","132,915868"
"133,033271","70,68","5,638","5,9","0,2937","132,915868"
"146,591034","-12,07","3,586","3,63","0,7918","132,915868"
"138,644766","56,62","3,847","4,788","0,656","132,915868"
"135,624583","87,25","5,396","4,504","0,3476","132,915868"
"132,9741","71,58","5,613","5,9","0,2926","132,915868"
"134,591607","98,88","4,697","5,88","0,3002","132,915868"
"134,852216","110,26","5,9","5,364","0,3056","132,915868"
"165,626922","177,69","0,972","5,669","0,2232","132,915868"
"137,001306","-114,1","4,642","4,855","0,4686","132,915868"
"136,619328","126,78","5,585","5,335","0,4244","132,915868"
"133,108184","73,52","5,705","5,894","0,2927","132,915868"
"133,082865","73,02","5,595","5,882","0,2885","132,915868"
"133,094365","72,78","5,599","5,894","0,2918","132,915868"
"139,333166","-111,36","4,412","4,486","0,6972","132,915868"
"143,152982","-11,07","5,839","2,772","0,4183","132,915868"
"137,907528","25,95","4,587","5,058","0,311","132,915868"
"132,972643","71,46","5,619","5,895","0,2941","132,915868"
"133,115891","72,42","5,608","5,899","0,2921","132,915868"
"133,166175","72,46","5,685","5,895","0,2935","132,915868"
"132,959305","72,03","5,621","5,893","0,2941","132,915868"
"132,964616","71,46","5,627","5,897","0,2941","132,915868"
"132,963196","71,17","5,63","5,898","0,2941","132,915868"
"143,000509","140,09","3,653","5,862","0,7849","132,915868"
"138,758471","-58,32","4,91","5,747","0,6416","132,915868"
"135,065306","-110,73","5,672","5,446","0,2933","132,915868"
"133,02714","72,11","5,69","5,86","0,2929","132,915868"
"136,634979","76,44","4,895","5,1","0,2015","132,915868"
"136,112739","118,17","4,906","5,833","0,203","132,915868"
"153,85543","30,26","1,544","5,865","0,7985","132,915868"
"144,684866","28,81","2,49","5,77","0,4512","132,915868"
"135,263791","73,68","4,836","5,675","0,5835","132,915868"
"133,296762","74,43","5,652","5,867","0,29","132,915868"
"132,963966","71,49","5,63","5,894","0,2935","132,915868"
"133,03141","72,08","5,685","5,868","0,2919","132,915868"
"158,160333","-179,67","2,06","3,812","0,5598","132,915868"
"138,659945","113,52","5,034","4,785","0,7014","132,915868"
"136,990049","99,99","4,261","4,829","0,4085","132,915868"
"133,732138","84,05","5,209","5,899","0,3387","132,915868"
"132,960875","70,47","5,629","5,887","0,2924","132,915868"
"132,935989","70,69","5,632","5,895","0,293","132,915868"
"133,1795","70,22","5,616","5,9","0,2938","132,915868"
"132,938951","70,55","5,625","5,9","0,294","132,915868"
"132,927715","70,72","5,629","5,9","0,2941","132,915868"
"143,476016","-49,08","5,855","2,603","0,7687","132,915868"
"141,099299","-157,22","4,119","5,803","0,6065","132,915868"
"135,686381","-70,23","5,693","4,698","0,5668","132,915868"
"132,971609","70,95","5,631","5,877","0,2937","132,915868"
"133,030486","70,77","5,652","5,876","0,2917","132,915868"
"132,936479","70,56","5,632","5,896","0,2927","132,915868"
"148,355537","107,57","5,856","2,229","0,7921","132,915868"
"142,875375","-23,26","5,151","4,008","0,6916","132,915868"
"135,560657","-114,91","5,815","5,088","0,4778","132,915868"
"132,986299","71,77","5,6","5,887","0,29","132,915868"
"133,028743","70,75","5,641","5,887","0,2912","132,915868"
"132,988272","71,41","5,63","5,877","0,2917","132,915868"
"147,542795","-176,89","5,851","3,629","0,7994","132,915868"
"138,574826","-177,82","5,269","4,45","0,3951","132,915868"
"137,746917","-38,29","5,876","4,745","0,2923","132,915868"
"133,020315","71,9","5,682","5,883","0,2916","132,915868"
"133,077482","72,95","5,613","5,898","0,2884","132,915868"
"133,037423","71,27","5,661","5,889","0,2923","132,915868"
"133,056423","70,48","5,635","5,883","0,2956","132,915868"
"132,939624","70,68","5,634","5,892","0,2949","132,915868"
"132,928451","70,79","5,634","5,896","0,2945","132,915868"
"146,275869","170,43","3,735","3,4","0,5589","132,915868"
"138,786177","-50,86","4,19","5,899","0,5001","132,915868"
"134,721293","-60,07","5,849","5,836","0,3701","132,915868"
"132,982308","71,18","5,632","5,886","0,2912","132,915868"
"133,133094","72,48","5,602","5,884","0,289","132,915868"
"133,321149","69,36","5,667","5,864","0,2864","132,915868"
"146,219277","-1,05","4,022","5,446","0,7986","132,915868"
"141,328025","166,38","4,759","5,212","0,5849","132,915868"
"136,304643","-57,04","5,343","4,536","0,4518","132,915868"
"132,981695","71,3","5,623","5,89","0,2882","132,915868"
"133,160852","72,83","5,686","5,876","0,2907","132,915868"
"132,932259","70,79","5,617","5,896","0,2904","132,915868"
"144,15569","145,87","2,794","5,802","0,3173","132,915868"
"139,08526","83,79","5,891","3,267","0,4395","132,915868"
"135,571352","-106,59","4,978","5,81","0,3759","132,915868"
"133,061604","70,98","5,64","5,878","0,2892","132,915868"
"133,806372","82,54","5,652","5,309","0,2851","132,915868"
"133,141186","71,5","5,449","5,9","0,2634","132,915868"
"132,924556","70,84","5,632","5,9","0,2959","132,915868"
"132,921578","70,86","5,633","5,9","0,295","132,915868"
"132,916845","70,88","5,633","5,9","0,2946","132,915868"
"141,516102","-179,22","5,353","4,414","0,5778","132,915868"
"138,001065","-78,66","4,335","5,893","0,2031","132,915868"
"139,443417","-13,94","5,322","5,815","0,3046","132,915868"
"133,567882","77,61","5,383","5,895","0,2819","132,915868"
"133,045554","71,28","5,489","5,897","0,3258","132,915868"
"133,503688","88,58","5,833","5,9","0,3051","132,915868"
"133,252814","70,14","5,648","5,9","0,2941","132,915868"
"133,033564","70,52","5,641","5,9","0,2941","132,915868"
"133,034282","70,7","5,637","5,9","0,2941","132,915868"
"143,26056","-76,73","2,893","4,809","0,4066","132,915868"
"139,630054","-146,72","5,793","4,067","0,2022","132,915868"
"135,177436","53,17","5,035","4,991","0,4246","132,915868"
"132,997365","71,35","5,594","5,891","0,291","132,915868"
"133,592147","79,54","5,693","5,566","0,307","132,915868"
"133,000732","70,98","5,593","5,9","0,3105","132,915868"
"132,961189","71,18","5,631","5,9","0,2941","132,915868"
"132,924883","70,85","5,625","5,896","0,2949","132,915868"
"132,956841","71,12","5,632","5,9","0,2941","132,915868"
"216,625049","177,48","1,582","0,659","0,2144","132,915868"
"142,217798","-138,62","4,938","3,925","0,7794","132,915868"
"166,897508","-178,75","0,136","5,85","0,7867","132,915868"
"137,136283","-178,8","5,883","5,868","0,231","132,915868"
"142,23415","-178,92","5,897","5,789","0,5484","132,915868"
"136,6761","-179,63","5,899","5,885","0,2369","132,915868"
"137,798332","-179,84","5,892","4,928","0,3338","132,915868"
"137,545088",-180,"5,9","5,9","0,3105","132,915868"
"148,066251","176,24","5,877","5,875","0,7874","132,915868"
"169,032093","-178,54","5,849","0,305","0,4782","132,915868"
"145,828902","0,55","5,881","5,882","0,6636","132,915868"
"136,934446","-179,65","5,898","5,881","0,2737","132,915868"
"136,743807","-179,69","5,89","5,892","0,2527","132,915868"
"136,877195",-180,"5,9","5,9","0,2447","132,915868"
"137,272244","171,91","5,868","5,852","0,2111","132,915868"
"139,966483","4,69","5,78","5,875","0,352","132,915868"
"138,644056","-72,48","3,437","5,884","0,5049","132,915868"
"134,565019","-121,49","5,899","5,897","0,2963","132,915868"
"135,37979","-131,21","5,897","5,334","0,2769","132,915868"
"134,511931","-116,15","5,9","5,792","0,3099","132,915868"
"134,473882","-115,63","5,9","5,794","0,309","132,915868"
"134,705229","-109,76","5,9","5,819","0,3048","132,915868"
"134,484","-115,8","5,9","5,793","0,3086","132,915868"
"134,756082","-115,59","5,489","5,791","0,309","132,915868"
"134,607933","-115,61","5,695","5,792","0,309","132,915868"
"167,364354","178,83","0,162","5,898","0,7993","132,915868"
"140,716134","156,1","3,415","5,865","0,5056","132,915868"
"135,200697","110,36","5,322","5,854","0,4638","132,915868"
"134,506474","-120,25","5,787","5,895","0,3074","132,915868"
"134,786786","-107,48","5,44","5,899","0,3464","132,915868"
"139,620166",180,"5,9","5,9","0,3934","132,915868"
"169,516498","-176,61","0,117","5,886","0,211","132,915868"
"145,332865","30,13","2,822","5,892","0,784","132,915868"
"140,610562","10,78","4,621","5,87","0,4906","132,915868"
"134,774375","-113,2","5,653","5,893","0,3325","132,915868"
"134,488707","-114,85","5,888","5,878","0,3082","132,915868"
"134,726748","-114,04","5,889","5,809","0,3097","132,915868"
"169,240254","174,71","5,892","0,362","0,7944","132,915868"
"136,801372","-65,91","5,784","3,577","0,5194","132,915868"
"134,819267","-70,5","5,861","5,271","0,4927","132,915868"
"134,756649","-94,06","5,891","5,34","0,4043","132,915868"
"134,837076","-111,76","5,898","5,349","0,3178","132,915868"
"134,651753","-82,71","5,9","4,854","0,4763","132,915868"
"134,47479","-115,5","5,9","5,796","0,309","132,915868"
"134,472877","-115,51","5,9","5,792","0,309","132,915868"
"142,669909","71,21","4,69","3,091","0,7854","132,915868"
"142,58941","-1,64","4,334","4,211","0,633","132,915868"
"136,841499","43,24","5,865","4,471","0,4868","132,915868"
"134,747342","-105,98","5,89","5,582","0,3635","132,915868"
"134,638535","-118,36","5,605","5,897","0,309","132,915868"
"134,726126","-118,29","5,899","5,884","0,359","132,915868"
"146,513493","55,01","2,796","5,848","0,2012","132,915868"
"134,81313","90,24","4,587","5,853","0,2794","132,915868"
"133,918954","80,42","5,897","5,787","0,2121","132,915868"
"133,753811","99,33","5,514","5,897","0,2959","132,915868"
"134,577318","107,12","5,818","5,896","0,2502","132,915868"
"134,747226","108,42","5,167","5,732","0,3251","132,915868"
"148,981195","-8,64","5,807","2,881","0,2012","132,915868"
"140,888797","-34,23","4,013","4,32","0,3147","132,915868"
"138,685129","-35,38","4,714","5,77","0,2177","132,915868"
"133,567647","79,55","5,549","5,896","0,2532","132,915868"
"133,80003","89,48","5,301","5,897","0,2666","132,915868"
"133,390754","74,56","5,634","5,897","0,2411","132,915868"
"133,391564","74,44","5,634","5,9","0,241","132,915868"
"133,661361","63,92","5,565","5,773","0,2415","132,915868"
"133,256966","73,93","5,662","5,9","0,2436","132,915868"
"133,241268","73,69","5,713","5,9","0,2455","132,915868"
"133,338958","72,53","5,657","5,887","0,2445","132,915868"
"144,311118","-177,79","3,685","3,697","0,4661","132,915868"
"138,447148","-110,45","4,592","5,82","0,6867","132,915868"
"139,18866","-24,35","5,837","4,16","0,3444","132,915868"
"133,252851","74,04","5,696","5,896","0,2432","132,915868"
"133,311543","75,77","5,702","5,898","0,2493","132,915868"
"133,4598","65,34","5,89","5,9","0,2325","132,915868"
"143,203239","-178,51","2,88","5,9","0,2789","132,915868"
"138,879464","-178,43","4,177","5,727","0,4554","132,915868"
"138,179805","-98,2","4,306","4,609","0,4515","132,915868"
"133,235357","70,65","5,773","5,898","0,232","132,915868"
"133,286619","73,12","5,768","5,9","0,2389","132,915868"
"133,530591","70,1","5,767","5,897","0,2288","132,915868"
"157,167543","-59,86","5,88","1,216","0,7236","132,915868"
"139,068634","123,81","4,876","4,692","0,6451","132,915868"
"137,138876","-51,33","4,275","5,688","0,3604","132,915868"
"133,17841","70,54","5,778","5,9","0,2374","132,915868"
"133,420063","70,32","5,811","5,892","0,2355","132,915868"
