f(x),orientation,winE,winW,transmitance,Cálculo Gráfico
"133,541557","-74,31","5,727","5,443","0,2941","133,446325"
"133,452988","-73,52","5,727","5,436","0,294","133,446325"
"162,894476","95,24","1,118","5,693","0,542","133,446325"
"137,80014","-115,63","5,879","3,692","0,3827","133,446325"
"136,577465","-162,48","5,879","5,055","0,3116","133,446325"
"133,792135","-70,01","5,574","5,595","0,3203","133,446325"
"133,57369","-77,48","5,623","5,543","0,3238","133,446325"
"134,027539","-78,81","5,631","5,551","0,3263","133,446325"
"144,678464","57,57","5,165","2,302","0,5847","133,446325"
"140,136096","-176,63","4,174","4,456","0,4598","133,446325"
"136,385354","139,16","4,781","5,86","0,3099","133,446325"
"133,52064","-73,9","5,599","5,533","0,3201","133,446325"
"133,700319","-67,06","5,578","5,428","0,3125","133,446325"
"133,642651","-74,39","5,571","5,558","0,3242","133,446325"
"139,535665","-69,69","3,656","5,819","0,6577","133,446325"
"143,441355","4,73","5,842","3,575","0,6512","133,446325"
"137,923854","125,1","4,313","4,917","0,5232","133,446325"
"133,639343","-74,39","5,605","5,537","0,3202","133,446325"
"133,499321","-73,05","5,714","5,447","0,2924","133,446325"
"133,431939","-73,07","5,601","5,515","0,3209","133,431939"
"133,797909","-70,55","5,582","5,518","0,319","133,431939"
"133,553495","-73,8","5,586","5,501","0,3203","133,431939"
"133,437575","-73,04","5,595","5,518","0,3219","133,431939"
"133,454923","-72,74","5,599","5,516","0,3207","133,431939"
"143,285562","52,14","4,273","4,125","0,2005","133,431939"
"136,382425","80,74","4,8","5,284","0,2119","133,431939"
"135,487896","-101,04","5,889","5,864","0,5186","133,431939"
"133,516659","-72,77","5,71","5,442","0,2939","133,431939"
"133,408301","-73,42","5,606","5,522","0,3214","133,408301"
"133,451064","-72,75","5,614","5,495","0,3226","133,408301"
"144,437159","166,33","2,676","5,86","0,3955","133,408301"
"136,998279","-46,05","5,257","4,392","0,3983","133,408301"
"137,899499","33,85","4,972","5,887","0,4765","133,408301"
"133,601485","-74,07","5,735","5,421","0,2954","133,408301"
"133,696261","-71,79","5,865","5,395","0,3051","133,408301"
"133,175001","77,1","5,875","5,9","0,2793","133,175001"
"161,17539","-178,51","2,859","2,593","0,7562","133,175001"
"143,553414","-172,16","4,084","4,218","0,6706","133,175001"
"137,520237","98,3","4,499","4,62","0,3222","133,175001"
"133,61477","89,95","5,888","5,895","0,2515","133,175001"
"133,218751","76,39","5,896","5,892","0,2901","133,175001"
"133,203066","76,79","5,896","5,895","0,283","133,175001"
"133,234053","76,09","5,891","5,9","0,28","133,175001"
"133,323937","76,21","5,857","5,791","0,2785","133,175001"
"133,348083","80,34","5,866","5,9","0,2795","133,175001"
"133,230241","76,92","5,87","5,873","0,2791","133,175001"
"133,216192","76,77","5,864","5,9","0,2798","133,175001"
"149,41116","-22,17","3,608","2,779","0,7566","133,175001"
"146,271589","178,9","4,316","3,707","0,7973","133,175001"
"137,383558","-113,03","4,087","5,876","0,346","133,175001"
"133,215187","76,72","5,854","5,886","0,3024","133,175001"
"133,433196","77,5","5,884","5,899","0,2787","133,175001"
"133,200757","75,58","5,838","5,87","0,2866","133,175001"
"140,061546","55,32","5,891","4,5","0,7946","133,175001"
"135,672751","-83,36","5,707","4,451","0,5752","133,175001"
"135,735744","41,42","5,016","5,133","0,3327","133,175001"
"133,206821","76,75","5,835","5,883","0,2947","133,175001"
"133,194763","75,7","5,872","5,88","0,2831","133,175001"
"133,194017","76,94","5,874","5,9","0,2796","133,175001"
"148,136403","-0,92","2,771","5,896","0,2247","133,175001"
"136,955959","75,1","4,809","5,269","0,7481","133,175001"
"137,216853","164,68","5,863","5,394","0,2908","133,175001"
"133,244899","76,26","5,867","5,849","0,292","133,175001"
"133,241094","76,46","5,862","5,869","0,2857","133,175001"
"133,051202","74,16","5,856","5,892","0,2855","133,051202"
"133,092209","73,25","5,861","5,9","0,2861","133,051202"
"133,218167","74,39","5,854","5,9","0,2855","133,051202"
"133,077308","73,82","5,851","5,889","0,2848","133,051202"
"152,2566","177,75","5,616","2,299","0,2382","133,051202"
"139,121054","169,92","4,227","5,886","0,4417","133,051202"
"137,041899","-125,98","4,793","4,994","0,5087","133,051202"
"133,135613","72,52","5,879","5,884","0,2856","133,051202"
"133,066252","74,17","5,86","5,891","0,2852","133,051202"
"133,119546","72,81","5,841","5,886","0,2851","133,051202"
"141,98248","-55,93","5,359","3,685","0,2007","133,051202"
"141,988642","29,98","3,544","5,636","0,6859","133,051202"
"138,790279","-170,14","4,261","5,873","0,4572","133,051202"
"133,246874","74,43","5,864","5,886","0,2845","133,051202"
"133,126502","72,63","5,846","5,88","0,286","133,051202"
"133,080804","73,24","5,859","5,889","0,2848","133,051202"
"142,247498","156,41","4,585","5,051","0,6757","133,051202"
"138,271505","178,49","5,328","4,436","0,3906","133,051202"
"134,560984","67,29","5,879","4,593","0,3785","133,051202"
"133,098644","73,35","5,841","5,898","0,2896","133,051202"
"133,008303","71,02","5,843","5,899","0,2869","133,008303"
"132,975021","70,56","5,832","5,897","0,2894","132,975021"
"133,197022","70,32","5,831","5,9","0,2895","132,975021"
"133,185391","70,27","5,854","5,891","0,2902","132,975021"
"132,979079","70,61","5,829","5,885","0,2892","132,975021"
"133,013984","70,92","5,832","5,897","0,2896","132,975021"
"157,396409","-50,05","4,869","1,792","0,3825","132,975021"
"136,949434","70,47","5,464","3,931","0,5459","132,975021"
"140,359029","-179,12","5,542","5,718","0,4907","132,975021"
"132,986993","71,9","5,824","5,895","0,2863","132,975021"
"133,011934","71,47","5,816","5,89","0,2875","132,975021"
"133,002837","71,68","5,818","5,887","0,2884","132,975021"
"145,268248","-62,21","4,9","2,389","0,585","132,975021"
"143,036798","5,93","4,377","3,41","0,5777","132,975021"
"135,146101","79,07","5,332","5,046","0,517","132,975021"
"133,213494","70,24","5,837","5,877","0,288","132,975021"
"133,137495","72,67","5,805","5,877","0,2879","132,975021"
"133,100135","72,99","5,815","5,893","0,2888","132,975021"
"164,01977",-178,"5,756","1,042","0,7974","132,975021"
"136,699539","-163,03","4,592","5,88","0,2222","132,975021"
"136,330427","51,98","5,849","4,886","0,201","132,975021"
"133,23966","76,45","5,765","5,885","0,2876","132,975021"
"133,397001","80,01","5,765","5,843","0,2785","132,975021"
"132,967868","70,85","5,834","5,891","0,289","132,967868"
"132,979495","70,62","5,851","5,884","0,2903","132,967868"
"132,981964","70,73","5,843","5,887","0,2896","132,967868"
"132,976227","70,66","5,835","5,892","0,2885","132,967868"
"172,255014","-160,74","2,178","3,337","0,2032","132,967868"
"141,418583","166,22","5,128","5,843","0,5561","132,967868"
"135,279515","-139,23","5,407","5,84","0,2668","132,967868"
"133,101414","73,35","5,816","5,883","0,2922","132,967868"
"133,010595","72,14","5,846","5,826","0,2915","132,967868"
"133,005771","71,38","5,847","5,875","0,2908","132,967868"
"153,144713","145,2","2,339","4,029","0,6491","132,967868"
"140,830056","59,44","5,14","3,057","0,375","132,967868"
"135,889487","-111,69","5,867","4,736","0,4747","132,967868"
"133,019883","70,92","5,838","5,856","0,2932","132,967868"
"133,004689","71,3","5,824","5,895","0,2869","132,967868"
"133,018233","71,64","5,843","5,876","0,291","132,967868"
"147,376629","74,17","2,745","4,492","0,4188","132,967868"
"145,160284","176,09","3,35","5,111","0,2108","132,967868"
"139,597784","-39,38","4,534","4,742","0,2366","132,967868"
"133,014725","71,5","5,845","5,872","0,29","132,967868"
"133,20707","73,35","5,78","5,709","0,305","132,967868"
"133,030356","70,46","5,804","5,794","0,2981","132,967868"
"132,98449","70,54","5,852","5,884","0,2901","132,967868"
"132,974704","70,69","5,843","5,888","0,2895","132,967868"
"132,979532","70,77","5,838","5,889","0,2893","132,967868"
"149,52428","-91,98","2,4","4,221","0,6246","132,967868"
"136,88115","-58,66","4,804","5,824","0,4976","132,967868"
"137,231118","57,61","5,699","4,89","0,6495","132,967868"
"132,974902","70,86","5,829","5,889","0,2904","132,967868"
"133,016889","71,74","5,809","5,831","0,2928","132,967868"
"132,968909","70,65","5,832","5,894","0,2893","132,967868"
"148,225461","108,92","3,783","3,043","0,54","132,967868"
"144,024426","-28,93","3,596","4,344","0,6855","132,967868"
"135,954226","77,81","4,087","5,43","0,4282","132,967868"
"133,025085","71,84","5,825","5,811","0,2949","132,967868"
"133,162113","72,35","5,846","5,833","0,2915","132,967868"
"133,053641","71,02","5,846","5,799","0,2917","132,967868"
"146,494175","-31,5","5,761","5,845","0,7858","132,967868"
"140,411109","-112,61","5,789","3,149","0,5268","132,967868"
"136,874556","118,27","5,265","4,446","0,4537","132,967868"
"133,171843","72,53","5,808","5,793","0,2968","132,967868"
"133,28285","69,35","5,807","5,792","0,2968","132,967868"
"133,036707","71,73","5,844","5,818","0,2918","132,967868"
"133,002242","70,5","5,82","5,874","0,2891","132,967868"
"132,980091","70,67","5,827","5,883","0,289","132,967868"
"132,973349","70,76","5,83","5,887","0,289","132,967868"
"141,761306","164,63","4,672","3,968","0,2165","132,967868"
"138,246797","-105,63","4,445","4,932","0,6521","132,967868"
"137,075217",-96,"5,879","4,577","0,2085","132,967868"
"133,030799","71,13","5,851","5,832","0,2948","132,967868"
"133,186227","72,35","5,798","5,813","0,3064","132,967868"
"133,019535","70,96","5,825","5,879","0,2901","132,967868"
"143,609957","-173,58","5,563","4,367","0,6785","132,967868"
"139,112856","-98,35","4,032","4,645","0,3958","132,967868"
"136,073393","-99,5","5,614","4,546","0,3423","132,967868"
"133,028811","71,59","5,825","5,832","0,2941","132,967868"
"132,978807","70,68","5,836","5,872","0,2907","132,967868"
"133,013731","70,88","5,817","5,807","0,2979","132,967868"
"141,563919","95,95","2,914","5,395","0,5638","132,967868"
"143,028949","65,92","3,306","4,142","0,7982","132,967868"
"140,363853","7,23","5,871","4,923","0,4634","132,967868"
"133,126201","73,2","5,813","5,83","0,2942","132,967868"
"133,209445","70,17","5,831","5,848","0,2943","132,967868"
"132,980184","70,8","5,849","5,881","0,29","132,967868"
"133,005369","71,54","5,827","5,9","0,289","132,967868"
"133,001479","71,36","5,828","5,898","0,289","132,967868"
"133,0034","71,1","5,831","5,895","0,289","132,967868"
"145,412304","-7,36","4,971","3,552","0,7767","132,967868"
"140,4616","111,52","5,546","3,946","0,7083","132,967868"
"137,642679","138,41","4,986","4,923","0,2546","132,967868"
"133,033353","71,55","5,841","5,819","0,2955","132,967868"
"133,022821","71,19","5,839","5,865","0,2914","132,967868"
"133,17224","72,42","5,83","5,798","0,3003","132,967868"
"132,979335","70,71","5,851","5,882","0,2902","132,967868"
"132,977581","70,78","5,843","5,887","0,2896","132,967868"
"132,97777","70,81","5,838","5,889","0,2893","132,967868"
"147,760858","-42,68","2,159","5,72","0,5392","132,967868"
"140,705398","-138,7","4,917","3,673","0,6","132,967868"
"137,351796","-171,81","4,604","5,261","0,3367","132,967868"
"133,015747","71,45","5,834","5,876","0,2892","132,967868"
"135,392229","40,83","5,407","5,77","0,2726","132,967868"
"134,415412","50,95","5,653","5,77","0,2901","132,967868"
"133,207615","69,88","5,839","5,894","0,2873","132,967868"
"133,195778","70,36","5,836","5,893","0,2882","132,967868"
"132,972484","70,6","5,835","5,892","0,2886","132,967868"
"144,521497","151,49","5,337","5,425","0,7592","132,967868"
"206,10883","-159,14","2,561","0,491","0,2952","132,967868"
"168,102204","171,42","0,144","5,899","0,7985","132,967868"
"137,756134","178,4","5,88","5,807","0,2188","132,967868"
"141,64023","179,62","5,89","5,899","0,4931","132,967868"
"137,683314","179,95","5,879","5,885","0,2249","132,967868"
"137,771038","179,92","5,896","5,898","0,2021","132,967868"
"137,680028",180,"5,9","5,879","0,2361","132,967868"
"170,247992","174,86","5,896","0,143","0,7179","132,967868"
"145,829696","-173,33","5,86","5,878","0,7146","132,967868"
"135,665228","-56,33","5,227","5,887","0,3465","132,967868"
"141,645702","3,06","5,893","5,888","0,4416","132,967868"
"137,996678","-45,45","4,308","5,885","0,248","132,967868"
"134,435781","-87,81","5,272","5,9","0,3207","132,967868"
"164,658466","178,2","0,822","5,899","0,283","132,967868"
"145,824406","-144,11","2,359","5,883","0,5675","132,967868"
"138,914275","102,13","3,897","4,755","0,3697","132,967868"
"135,475791","-147,02","5,854","5,9","0,2729","132,967868"
"136,42462","-145,26","4,82","5,896","0,3774","132,967868"
"134,59723","-90,56","5,677","5,9","0,2588","132,967868"
"134,012766","-87,34","5,281","5,9","0,3214","132,967868"
"134,262682","-87,93","5,451","5,9","0,3335","132,967868"
"133,993738","-85,93","5,282","5,9","0,3213","132,967868"
"134,032558","-87,26","5,268","5,9","0,3233","132,967868"
"141,840159","45,6","2,855","5,896","0,646","132,967868"
"135,173524","43,72","5,855","5,885","0,2018","132,967868"
"139,332393","-55,47","4,131","5,889","0,5505","132,967868"
"138,331849","-32,19","5,892","5,884","0,2239","132,967868"
"134,052335","-82,85","5,364","5,899","0,3298","132,967868"
"134,103443","-86,59","5,315","5,9","0,3249","132,967868"
"145,784224","-31,83","5,89","2,521","0,7936","132,967868"
"139,56664","77,97","5,863","3,237","0,5489","132,967868"
"144,211642","8,95","5,858","4,772","0,6972","132,967868"
"134,439808","-104,72","5,884","5,893","0,3064","132,967868"
"134,116532","-80,96","5,357","5,89","0,327","132,967868"
"134,127604","-86,68","5,287","5,9","0,3227","132,967868"
"140,694923","-120,39","5,889","3,01","0,4869","132,967868"
"142,801186","1,78","5,848","3,151","0,2744","132,967868"
"136,043717","98,56","5,892","4,374","0,3379","132,967868"
"134,316342","-84,09","5,295","5,896","0,3339","132,967868"
"139,436337","-144,1","4,381","4,947","0,2224","132,967868"
"198,675778",-180,"0,1","2,69","0,8","132,967868"
"140,360581","-14,7","4,83","4,115","0,4436","132,967868"
"135,942338","87,65","4,651","5,154","0,5724","132,967868"
"133,859841","84,29","5,124","5,878","0,3485","132,967868"
"133,63828","86,66","5,856","5,86","0,2774","132,967868"
"137,574985","27,45","5,891","4,97","0,3548","132,967868"
"137,536353","29,28","5,71","4,927","0,2168","132,967868"
"136,358193","-113,47","5,805","5,208","0,5414","132,967868"
"140,391333","13,79","3,471","5,896","0,405","132,967868"
"135,679153","-94,39","5,896","4,377","0,3804","132,967868"
"133,587072","89,25","5,463","5,893","0,3099","132,967868"
"134,139856","85,76","5,256","5,899","0,2414","132,967868"
"138,692554",-180,"5,9","4,429","0,2","132,967868"
"172,419432","178,93","5,724","0,246","0,2033","132,967868"
"135,746245","108,74","5,345","5,028","0,4503","132,967868"
"137,435634",-159,"5,886","5,198","0,3857","132,967868"
"133,66503","86,02","5,522","5,871","0,2772","132,967868"
"133,917427","94,66","5,311","5,878","0,3103","132,967868"
"133,630158","87,1","5,547","5,9","0,3028","132,967868"
"133,451947","82,58","5,46","5,668","0,3137","132,967868"
"133,603228","88,22","5,456","5,9","0,31","132,967868"
"133,592952","89,37","5,499","5,89","0,3152","132,967868"
"133,631156","88,54","5,461","5,863","0,3099","132,967868"
"133,601225","89,94","5,463","5,9","0,3098","132,967868"
"164,336241","-119,08","0,728","5,868","0,2092","132,967868"
"141,788541","-118,32","4,062","3,933","0,7256","132,967868"
"143,11267","-14,48","3,967","4,183","0,6231","132,967868"
"133,629093","87,87","5,677","5,64","0,2935","132,967868"
"133,45148","82,33","5,504","5,646","0,3101","132,967868"
"133,665035","85,12","5,502","5,63","0,3142","132,967868"
"143,128918","-48,94","4,304","5,776","0,7785","132,967868"
"137,946639","-57,18","5,893","3,873","0,5884","132,967868"
"134,770273","69,96","4,435","5,873","0,464","132,967868"
"133,370456","83,16","5,511","5,759","0,2975","132,967868"
"133,618677","78,15","5,48","5,698","0,3011","132,967868"
"133,606993","83,83","5,521","5,743","0,2973","132,967868"
"156,285042","175,25","3,301","2,651","0,7271","132,967868"
"139,929417","-157,56","4,071","4,972","0,5294","132,967868"
"136,274367","-116,01","5,389","4,782","0,2769","132,967868"
"133,352054","83,07","5,471","5,776","0,3088","132,967868"
"133,406613","81,05","5,492","5,812","0,299","132,967868"
"133,347727","82,6","5,5","5,775","0,2983","132,967868"
"133,491747","80,37","5,493","5,749","0,2984","132,967868"
"133,361712","82,74","5,487","5,776","0,2964","132,967868"
"133,339856","82,32","5,507","5,78","0,2978","132,967868"
"143,701222","179,76","2,98","5,899","0,5427","132,967868"
"138,834158","174,58","4,403","5,886","0,3992","132,967868"
"135,476583","-80,25","4,793","5,118","0,4632","132,967868"
"133,326304","82,28","5,491","5,786","0,3045","132,967868"
"133,44534","80,84","5,482","5,77","0,3104","132,967868"
"133,337206","82,64","5,492","5,78","0,304","132,967868"
"149,295995","151,83","5,795","2,893","0,783","132,967868"
"139,851062","26,89","5,839","4,586","0,535","132,967868"
"138,47822","17,62","4,464","5,061","0,3288","132,967868"
"133,620788","83,87","5,687","5,822","0,2876","132,967868"
"133,416115","81,84","5,494","5,79","0,3042","132,967868"
"133,341341","82,89","5,479","5,783","0,3051","132,967868"
"141,150108","88,2","3,644","4,438","0,7803","132,967868"
"144,144565","-173,42","5,895","3,899","0,6652","132,967868"
"137,514198","161,42","5,679","5,264","0,3533","132,967868"
"133,625479","83,49","5,458","5,784","0,3021","132,967868"
"133,335625","82,37","5,508","5,791","0,2943","132,967868"
"133,342085","82,85","5,493","5,78","0,306","132,967868"
"133,454154","81,38","5,485","5,769","0,3048","132,967868"
"133,42511","81,83","5,488","5,778","0,3046","132,967868"
"133,32687","82,39","5,495","5,785","0,3049","132,967868"
"144,219101","171,86","4,113","3,452","0,5225","132,967868"
"136,609783","-87,47","4,807","5,045","0,6479","132,967868"
"135,304084","-110,14","5,769","5,814","0,4386","132,967868"
"133,328465","82,76","5,498","5,784","0,3036","132,967868"
"133,310418","82,34","5,521","5,801","0,2996","132,967868"
"133,323215","82,95","5,531","5,798","0,2968","132,967868"
"142,770336","157,28","3,422","5,83","0,2029","132,967868"
"142,165229","164,16","5,887","4,353","0,5874","132,967868"
"134,722731","73,05","4,995","4,824","0,3685","132,967868"
"133,323448","82,82","5,503","5,81","0,2973","132,967868"
"133,567426","84,06","5,495","5,794","0,3064","132,967868"
"133,373896","82,61","5,479","5,731","0,3136","132,967868"
"142,431534",170,"4,603","3,923","0,2111","132,967868"
"138,261473","54,91","4,469","5,727","0,7247","132,967868"
"137,592301","133,35","4,528","5,154","0,2669","132,967868"
"133,311382","82,47","5,519","5,815","0,2958","132,967868"
"133,308712","82,25","5,535","5,816","0,2963","132,967868"
"133,313179","82,53","5,514","5,834","0,2863","132,967868"
"133,404133","80,61","5,533","5,806","0,2958","132,967868"
"133,297414","82,89","5,538","5,825","0,2962","132,967868"
"133,285012","83,11","5,542","5,837","0,2958","132,967868"
"133,557032","83,42","5,546","5,864","0,2964","132,967868"
"133,590406","83,37","5,547","5,831","0,2946","132,967868"
"138,713859","84,22","5,007","4,003","0,6879","132,967868"
"142,83924","7,46","5,217","5,866","0,5837","132,967868"
"136,703656","134,4","5,624","4,845","0,2494","132,967868"
"133,405677","80,91","5,503","5,844","0,287","132,967868"
"133,287752","82,68","5,526","5,825","0,2995","132,967868"
"133,282425","82,71","5,535","5,836","0,2968","132,967868"
"142,172318","-105,3","3,002","5,48","0,3826","132,967868"
"139,659953","77,34","4,42","3,722","0,4816","132,967868"
"137,215715","-39,29","5,648","4,701","0,2964","132,967868"
"133,331028","82,69","5,5","5,802","0,2961","132,967868"
"133,46417","81,57","5,515","5,794","0,2852","132,967868"
"133,290781","82,98","5,54","5,836","0,2962","132,967868"
"148,607304","176,45","5,886","2,271","0,3608","132,967868"
"139,452558","170,21","5,641","3,872","0,4214","132,967868"
"135,170496","-104,36","5,303","5,171","0,3862","132,967868"
"133,290574","82,81","5,527","5,812","0,3","132,967868"
"133,340321","82,64","5,511","5,771","0,3059","132,967868"
"133,287927","82,64","5,531","5,823","0,2977","132,967868"
"133,596806","83,4","5,516","5,837","0,2962","132,967868"
"133,289738","83,06","5,525","5,837","0,2965","132,967868"
"133,274735","82,43","5,534","5,837","0,2965","132,967868"
"142,864399","168,04","3,933","4,694","0,6608","132,967868"
"137,510888","-133,47","5,21","4,289","0,4766","132,967868"
"135,047182","114,89","4,807","5,369","0,3896","132,967868"
"133,340048","82,71","5,512","5,767","0,3038","132,967868"
"133,414918","81,34","5,517","5,837","0,284","132,967868"
"133,285606","82,78","5,529","5,834","0,2966","132,967868"
"139,228512","55,63","3,647","5,841","0,2333","132,967868"
"141,315077","177,64","4,476","5,714","0,561","132,967868"
"136,018779","-86,32","4,139","5,631","0,3603","132,967868"
"133,355729","82,39","5,489","5,754","0,3068","132,967868"
"133,311985","82,3","5,526","5,806","0,2975","132,967868"
"133,301235","82,55","5,537","5,783","0,3017","132,967868"
"140,397624","55,86","3,249","4,794","0,5106","132,967868"
"139,980976","-174,59","5,219","5,7","0,4983","132,967868"
"138,505786","8,27","5,15","5,875","0,2809","132,967868"
"133,444344","81,49","5,499","5,79","0,2957","132,967868"
"133,615037","83,4","5,52","5,79","0,3007","132,967868"
"133,373495","81,4","5,555","5,801","0,3019","132,967868"
"133,363086","81,22","5,532","5,849","0,2968","132,967868"
"133,382257","81,83","5,533","5,843","0,2966","132,967868"
