f(x),orientation,winE,winW,transmitance,Cálculo Gráfico
"133,015889","70,76","0,2727","5,851","0,2727","133,014496"
"133,059628","71,05","0,2737","5,845","0,2737","133,014496"
"138,489927","-164,56","0,3738","5,854","0,3738","133,014496"
"136,243945","-123,61","0,343","5,89","0,343","133,014496"
"134,020826","73,2","0,3546","5,559","0,3546","133,014496"
"133,137624","72,92","0,2759","5,836","0,2759","133,014496"
"133,056023","72,28","0,2617","5,867","0,2617","133,014496"
"133,059227","71,28","0,2717","5,856","0,2717","133,014496"
"140,436663","-20,49","0,3254","3,814","0,3254","133,014496"
"137,59537","179,13","0,3014","4,945","0,3014","133,014496"
"135,136516","91,48","0,3451","4,678","0,3451","133,014496"
"132,979444","70,6","0,2788","5,853","0,2788","132,979444"
"133,525203","69,26","0,2486","5,897","0,2486","132,979444"
"133,232693",70,"0,2795","5,9","0,2795","132,979444"
"203,883247","164,28","0,7979","1,269","0,7979","132,979444"
"139,020731","51,65","0,6045","3,635","0,6045","132,979444"
"135,875522","86,77","0,4872","5,071","0,4872","132,979444"
"133,232565","72,51","0,2598","5,824","0,2598","132,979444"
"133,355842","69,12","0,2568","5,898","0,2568","132,979444"
"133,104748","71,17","0,2798","5,85","0,2798","132,979444"
"133,240016","69,55","0,2794","5,862","0,2794","132,979444"
"132,987365","70,62","0,2785","5,845","0,2785","132,979444"
"133,21432","70,34","0,279","5,856","0,279","132,979444"
"145,615686","-49,83","0,7693","5,882","0,7693","132,979444"
"138,270271","40,05","0,5796","5,229","0,5796","132,979444"
"135,32669","-113,49","0,4105","5,42","0,4105","132,979444"
"133,064491","71,89","0,2921","5,741","0,2921","132,979444"
"133,197766","72,52","0,293","5,734","0,293","132,979444"
"133,025146","70,92","0,2785","5,848","0,2785","132,979444"
"149,954323","-50,94","0,2651","5,832","0,2651","132,979444"
"138,639846","179,96","0,34","5,87","0,34","132,979444"
"140,785155","-19,2","0,4098","5,84","0,4098","132,979444"
"133,058638","71,47","0,2784","5,845","0,2784","132,979444"
"133,000313","72,03","0,2807","5,84","0,2807","132,979444"
"133,060849","71,17","0,2767","5,826","0,2767","132,979444"
"141,757397","176,57","0,5769","5,567","0,5769","132,979444"
"137,638611","-105,6","0,5646","5,827","0,5646","132,979444"
"134,335331","71,16","0,2729","5,535","0,2729","132,979444"
"133,00497","72,12","0,2789","5,833","0,2789","132,979444"
"133,039667","71,59","0,2735","5,857","0,2735","132,979444"
"133,020477","71,97","0,2733","5,851","0,2733","132,979444"
"133,257438","69,91","0,2795","5,837","0,2795","132,979444"
"133,224103","70,26","0,2791","5,845","0,2791","132,979444"
"133,003825","70,47","0,2782","5,853","0,2782","132,979444"
"145,541883","-97,89","0,4328","4,357","0,4328","132,979444"
"137,708395","123,86","0,318","5,599","0,318","132,979444"
"136,573654","-112,63","0,4396","5,704","0,4396","132,979444"
"133,138571","71,71","0,2753","5,814","0,2753","132,979444"
"133,059246","71,06","0,273","5,87","0,273","132,979444"
"132,983514","70,7","0,2786","5,852","0,2786","132,979444"
"145,694554","-25,06","0,6211","4,832","0,6211","132,979444"
"136,076163","91,1","0,6995","5,886","0,6995","132,979444"
"134,974629","-71,39","0,2005","5,264","0,2005","132,979444"
"133,376815","73,51","0,2563","5,698","0,2563","132,979444"
"133,071508","71,66","0,2614","5,881","0,2614","132,979444"
"133,053436","71,24","0,2927","5,765","0,2927","132,979444"
"140,063444","7,02","0,4826","4,306","0,4826","132,979444"
"137,119674","-97,7","0,6585","4,38","0,6585","132,979444"
"136,393893","-108,22","0,5449","5,088","0,5449","132,979444"
"133,04982","71,21","0,2928","5,761","0,2928","132,979444"
"138,260716","12,92","0,3159","4,898","0,3159","132,979444"
"175,555195","-3,42","0,2","0,1","0,2","132,979444"
"133,046435","71,05","0,2791","5,863","0,2791","132,979444"
"132,987333","70,83","0,2789","5,858","0,2789","132,979444"
"132,98057","70,72","0,2789","5,855","0,2789","132,979444"
"144,945527","176,25","0,6614","5,81","0,6614","132,979444"
"138,212303","-145,87","0,2004","4,404","0,2004","132,979444"
"137,336061","163,23","0,2377","5,847","0,2377","132,979444"
"133,13773","73,07","0,2882","5,807","0,2882","132,979444"
"133,168036","72,37","0,2824","5,822","0,2824","132,979444"
"133,051157","72,16","0,2624","5,87","0,2624","132,979444"
"141,496067","109,76","0,3872","3,384","0,3872","132,979444"
"139,215973","-102,1","0,5414","3,806","0,5414","132,979444"
"133,943178","-68,11","0,2851","5,779","0,2851","132,979444"
"133,172628","73,9","0,2529","5,846","0,2529","132,979444"
"133,093415","70,85","0,2772","5,833","0,2772","132,979444"
"133,089257",72,"0,2488","5,877","0,2488","132,979444"
"138,388633","-74,54","0,4499","3,202","0,4499","132,979444"
"138,615501","105,35","0,2076","5,896","0,2076","132,979444"
"134,118728","-88,06","0,269","5,417","0,269","132,979444"
"133,078463","71,55","0,2579","5,883","0,2579","132,979444"
"133,003602","72,25","0,2807","5,837","0,2807","132,979444"
"133,006348","70,89","0,2913","5,764","0,2913","132,979444"
"133,017707","70,72","0,279","5,832","0,279","132,979444"
"132,994194","70,66","0,2789","5,842","0,2789","132,979444"
"132,989674","70,63","0,2788","5,847","0,2788","132,979444"
"139,052473","-143,96","0,3711","4,418","0,3711","132,979444"
"141,351386","-168,25","0,5413","5,878","0,5413","132,979444"
"134,811168","-90,75","0,3228","5,349","0,3228","132,979444"
"133,130736","73,12","0,2595","5,881","0,2595","132,979444"
"133,047348","70,72","0,2918","5,756","0,2918","132,979444"
"133,021777","72,09","0,2736","5,856","0,2736","132,979444"
"145,122474","-11,57","0,7157","4,777","0,7157","132,979444"
"137,947058","145,84","0,4677","5,342","0,4677","132,979444"
"135,80954","72,7","0,4086","4,138","0,4086","132,979444"
"133,05082","71,21","0,2903","5,764","0,2903","132,979444"
"133,039466","71,34","0,2803","5,836","0,2803","132,979444"
"133,296739","69,99","0,2922","5,747","0,2922","132,979444"
"142,912228","-26,81","0,6627","3,241","0,6627","132,979444"
"136,216524","-148,38","0,3039","4,86","0,3039","132,979444"
"134,618883","86,75","0,4283","5,34","0,4283","132,979444"
"133,310294","70,34","0,2664","5,839","0,2664","132,979444"
"133,000613","70,82","0,2776","5,843","0,2776","132,979444"
"133,047761","72,09","0,2932","5,75","0,2932","132,979444"
"143,054298","122,55","0,2021","4,291","0,2021","132,979444"
"138,817568","-33,09","0,2389","4,754","0,2389","132,979444"
"135,40148","-111,14","0,2942","5,817","0,2942","132,979444"
"133,753785","80,95","0,351","5,671","0,351","132,979444"
"133,043277","71,95","0,2926","5,784","0,2926","132,979444"
"133,094358","70,76","0,3026","5,743","0,3026","132,979444"
"145,428446","168,78","0,7055","3,495","0,7055","132,979444"
"210,538039","-159,31","0,2429","1,516","0,2429","132,979444"
"167,799935","179,17","0,7986","5,877","0,7986","132,979444"
"141,685016","-131,34","0,7992","5,842","0,7992","132,979444"
"139,580216","57,35","0,7966","5,761","0,7966","132,979444"
"148,168518","6,84","0,7997","5,847","0,7997","132,979444"
"138,729793","116,28","0,6981","5,897","0,6981","132,979444"
"148,337251",180,"0,8","5,9","0,8","132,979444"
"137,463106","179,27","0,2015","4,961","0,2015","132,979444"
"135,776584",-149,"0,2425","5,674","0,2425","132,979444"
"137,659925","30,75","0,3985","5,891","0,3985","132,979444"
"134,374018","-90,29","0,3402","5,898","0,3402","132,979444"
"134,822346","-112,42","0,2852","5,899","0,2852","132,979444"
"134,585824","-95,04","0,3434","5,896","0,3434","132,979444"
"172,391444","-176,23","0,7937","0,156","0,7937","132,979444"
"169,092076","176,98","0,3394","0,253","0,3394","132,979444"
"144,679929","178,6","0,4669","5,885","0,4669","132,979444"
"138,35852","-31,04","0,2416","5,891","0,2416","132,979444"
"133,534571","-75,27","0,3366","5,899","0,3366","132,979444"
"134,204155","-60,89","0,3497","5,9","0,3497","132,979444"
"133,535947","-75,27","0,3367","5,9","0,3367","132,979444"
"133,552526","-75,12","0,3358","5,76","0,3358","132,979444"
"133,542135","-75,17","0,3359","5,9","0,3359","132,979444"
"133,570889","-75,05","0,3368","5,899","0,3368","132,979444"
"133,584019","-75,85","0,3365","5,899","0,3365","132,979444"
"163,104508","-172,94","0,7817","5,889","0,7817","132,979444"
"139,191852","-72,06","0,5921","5,896","0,5921","132,979444"
"140,859729","178,83","0,4605","5,845","0,4605","132,979444"
"133,576684","-75,86","0,337","5,85","0,337","132,979444"
"136,639902","-45,17","0,3628","5,446","0,3628","132,979444"
"133,541321","-75,21","0,3288","5,758","0,3288","132,979444"
"161,136332","-23,66","0,2015","5,882","0,2015","132,979444"
"137,791099","-58,7","0,5872","5,793","0,5872","132,979444"
"135,82544","65,14","0,5576","5,727","0,5576","132,979444"
"133,567092","-76,04","0,3296","5,813","0,3296","132,979444"
"133,402167","-72,91","0,3313","5,761","0,3313","132,979444"
"133,560735","-68,16","0,3297","5,712","0,3297","132,979444"
"146,349902","-174,38","0,5085","2,671","0,5085","132,979444"
"141,701881","20,81","0,5306","3,144","0,5306","132,979444"
"140,925834","-168,91","0,5072","5,889","0,5072","132,979444"
"133,749948","-71,13","0,3308","5,841","0,3308","132,979444"
"138,473841","-31,71","0,2337","4,808","0,2337","132,979444"
"149,402258",-180,"0,8","2,971","0,8","132,979444"
"133,690354","-71,98","0,3289","5,719","0,3289","132,979444"
"133,772092","-71,52","0,332","5,779","0,332","132,979444"
"133,372429","-73,09","0,3308","5,774","0,3308","132,979444"
"133,406849","-72,86","0,331","5,756","0,331","132,979444"
"139,090009","83,93","0,2312","5,821","0,2312","132,979444"
"138,760127","108,77","0,3832","4,143","0,3832","132,979444"
"134,619279","105,24","0,2885","5,653","0,2885","132,979444"
"133,35003","-73,46","0,3297","5,77","0,3297","132,979444"
"136,725681","-132,61","0,4267","4,819","0,4267","132,979444"
"236,820033",180,"0,4788","0,1","0,4788","132,979444"
"149,751725","81,15","0,7991","4,063","0,7991","132,979444"
"142,285451","-47,21","0,7524","3,664","0,7524","132,979444"
"138,357091","53,4","0,6737","4,317","0,6737","132,979444"
"133,435816","-74,1","0,3306","5,745","0,3306","132,979444"
"133,33059","-73,77","0,3308","5,786","0,3308","132,979444"
"133,685904","-72,25","0,3289","5,78","0,3289","132,979444"
"169,849702","-82,22","0,2204","0,678","0,2204","132,979444"
"140,566742","-23,65","0,4975","4,396","0,4975","132,979444"
"137,787459","-115,32","0,6246","4,05","0,6246","132,979444"
"133,560678","-74,94","0,3295","5,778","0,3295","132,979444"
"135,542848","-131,78","0,2721","5,873","0,2721","132,979444"
"135,038811","-57,96","0,3383","5,411","0,3383","132,979444"
"133,330703","-73,76","0,3318","5,765","0,3318","132,979444"
"133,359977","-73,16","0,3301","5,787","0,3301","132,979444"
"133,342943","-73,68","0,3314","5,789","0,3314","132,979444"
"144,894163","22,1","0,7698","5,856","0,7698","132,979444"
"137,859913","44,94","0,5741","5,522","0,5741","132,979444"
"138,825166","21,77","0,372","5,882","0,372","132,979444"
"133,600333","-74,39","0,3328","5,754","0,3328","132,979444"
"134,741352","-93,91","0,3422","5,874","0,3422","132,979444"
"133,347588","-73,42","0,3314","5,775","0,3314","132,979444"
"146,184655","-176,95","0,7765","4,941","0,7765","132,979444"
"143,924442","176,19","0,7042","5,12","0,7042","132,979444"
"137,468983","135,46","0,3973","5,899","0,3973","132,979444"
"133,347273","-73,57","0,3307","5,778","0,3307","132,979444"
"133,573748","-67,29","0,3337","5,63","0,3337","132,979444"
"133,319808","-73,77","0,3307","5,803","0,3307","132,979444"
"169,396976","25,92","0,5532","5,728","0,5532","132,979444"
"139,40817","129,58","0,532","4,24","0,532","132,979444"
"135,383158","-61,16","0,4518","4,021","0,4518","132,979444"
"133,40476","-74,11","0,3299","5,771","0,3299","132,979444"
"133,612825","-74,43","0,3329","5,782","0,3329","132,979444"
"133,462578","-74,07","0,3297","5,814","0,3297","132,979444"
"133,556355","-74,49","0,3311","5,792","0,3311","132,979444"
"133,401321","-74,13","0,3309","5,797","0,3309","132,979444"
"133,339444","-73,51","0,331","5,805","0,331","132,979444"
"158,699302",61,"0,7611","0,197","0,7611","132,979444"
"141,167029","72,53","0,2089","3,434","0,2089","132,979444"
"136,349055","41,57","0,35","4,326","0,35","132,979444"
"133,596734","-74,43","0,334","5,795","0,334","132,979444"
"133,816201","-70,19","0,3357","5,683","0,3357","132,979444"
"133,81381","-63,27","0,324","5,607","0,324","132,979444"
"145,532929","-163,69","0,2026","3,157","0,2026","132,979444"
"141,76092","-154,89","0,6508","5,807","0,6508","132,979444"
"142,372943","-29,27","0,6516","5,024","0,6516","132,979444"
"133,38865","-73,04","0,331","5,782","0,331","132,979444"
"133,806083","-70,58","0,3277","5,677","0,3277","132,979444"
"133,829019","-61,16","0,3346","5,641","0,3346","132,979444"
"142,707973","-110,68","0,3573","5,888","0,3573","132,979444"
"135,400769","-79,4","0,4868","5,757","0,4868","132,979444"
"134,814242","96,54","0,4538","5,412","0,4538","132,979444"
"133,529569","-75,15","0,329","5,753","0,329","132,979444"
"133,389745","-73,04","0,3324","5,758","0,3324","132,979444"
"133,567547","-67,17","0,3297","5,633","0,3297","132,979444"
"133,39224","-72,89","0,3291","5,794","0,3291","132,979444"
"133,346683","-73,33","0,3299","5,798","0,3299","132,979444"
"133,320314","-73,76","0,3309","5,799","0,3309","132,979444"
"146,849907","-36,33","0,7279","2,112","0,7279","132,979444"
"138,788671","-49,27","0,229","5,879","0,229","132,979444"
"140,887439","-16,49","0,4928","5,074","0,4928","132,979444"
"133,567724","-76,22","0,332","5,862","0,332","132,979444"
"134,021546","-79,26","0,3415","5,775","0,3415","132,979444"
"133,748763","-65,42","0,3323","5,636","0,3323","132,979444"
"146,191931","-12,79","0,279","3,663","0,279","132,979444"
"141,780393","163,19","0,5972","5,844","0,5972","132,979444"
"136,230595","-121,86","0,3026","4,333","0,3026","132,979444"
"133,552989","-74,74","0,3289","5,802","0,3289","132,979444"
"133,60297","-68,22","0,3339","5,576","0,3339","132,979444"
"133,409874","-72,73","0,3305","5,811","0,3305","132,979444"
"144,88041","110,82","0,563","3,971","0,563","132,979444"
"137,110579","152,7","0,3445","4,603","0,3445","132,979444"
"137,513205","34,25","0,2529","4,838","0,2529","132,979444"
"133,387802","-72,98","0,3313","5,754","0,3313","132,979444"
"134,620697","-58,62","0,3348","5,76","0,3348","132,979444"
"133,59809","-67,49","0,3333","5,6","0,3333","132,979444"
"133,411165","-74,15","0,3297","5,816","0,3297","132,979444"
"133,465822","-73,96","0,3302","5,81","0,3302","132,979444"
"133,464944","-73,87","0,3304","5,806","0,3304","132,979444"
"144,726527","51,46","0,4749","5,897","0,4749","132,979444"
"140,974049","-49,08","0,7783","4,35","0,7783","132,979444"
"136,033823","-76,05","0,3649","5,864","0,3649","132,979444"
"133,335842","-73,68","0,3303","5,786","0,3303","132,979444"
"133,50204","-75,57","0,3288","5,837","0,3288","132,979444"
"133,595835","-67,97","0,3299","5,706","0,3299","132,979444"
"148,939036","-179,17","0,5608","3,367","0,5608","132,979444"
"140,273605","-170,48","0,4942","5,718","0,4942","132,979444"
"136,066975","-111,77","0,5185","4,938","0,5185","132,979444"
"133,450714","-73,91","0,3295","5,794","0,3295","132,979444"
"133,814793","-64,56","0,3338","5,61","0,3338","132,979444"
"133,73332","-71,86","0,3346","5,499","0,3346","132,979444"
"154,331855","142,13","0,544","1,616","0,544","132,979444"
"138,002041","114,89","0,5879","4,591","0,5879","132,979444"
"137,330442","-159,01","0,3789","5,281","0,3789","132,979444"
"133,372466","-73,16","0,3328","5,765","0,3328","132,979444"
"133,659216","-69,06","0,3347","5,563","0,3347","132,979444"
"133,391767","-72,92","0,3306","5,794","0,3306","132,979444"
"133,3853","-72,87","0,3292","5,792","0,3292","132,979444"
"133,353342","-73,32","0,3299","5,798","0,3299","132,979444"
"133,334597","-73,55","0,3303","5,8","0,3303","132,979444"
"146,644802","-14,7","0,336","2,485","0,336","132,979444"
"139,229736","-120,52","0,5952","4,552","0,5952","132,979444"
"134,918401","62,54","0,2207","4,952","0,2207","132,979444"
"133,344012","-73,43","0,3298","5,768","0,3298","132,979444"
