f(x),orientation,winE,winW,transmitance,Cálculo Gráfico
"134,158095","-71,1","5,897","5,315","0,4217","133,79254"
"133,806433","-73,12","5,893","5,396","0,4228","133,79254"
"133,792859","-74,3","5,9","5,552","0,4197","133,79254"
"133,802352","-74,1","5,9","5,548","0,4194","133,79254"
"133,793396","-74,31","5,9","5,549","0,4192","133,79254"
"144,460891","160,66","2,725","5,784","0,3485","133,79254"
"137,151488","50,17","4,415","5,761","0,2096","133,79254"
"136,802803","-72,69","4,492","4,67","0,2989","133,79254"
"134,481273","-93,25","5,884","5,256","0,3357","133,79254"
"139,130935","-15,19","5,207","4,61","0,3203","133,79254"
"224,457438","-84,93","1,392","0,1","0,3431","133,79254"
"147,020769","-177,9","2,915","5,84","0,7929","133,79254"
"142,484158","167,78","5,702","4,702","0,6192","133,79254"
"138,280706","-173,68","4,617","4,825","0,4054","133,79254"
"133,989662","-74,76","5,809","5,578","0,4206","133,79254"
"133,892175","-72,77","5,738","5,541","0,4194","133,79254"
"134,335727","-78,41","5,896","5,635","0,4161","133,79254"
"155,537648","176,2","2,561","3,411","0,7755","133,79254"
"137,74698","146,57","4,294","5,876","0,4098","133,79254"
"135,791315","-120,03","4,92","5,895","0,2727","133,79254"
"133,801953","-73,49","5,769","5,52","0,4194","133,79254"
"133,835041","-72,74","5,877","5,398","0,4212","133,79254"
"134,005314","-75,23","5,78","5,522","0,4228","133,79254"
"133,806398","-74,28","5,877","5,549","0,4192","133,79254"
"133,801961","-74,28","5,888","5,549","0,4192","133,79254"
"133,798764","-74,28","5,894","5,549","0,4192","133,79254"
"162,329133","-26,55","5,852","0,79","0,7739","133,79254"
"146,813492","-168,7","5,72","5,73","0,7984","133,79254"
"137,595403","126,48","5,245","4,723","0,5","133,79254"
"133,821277","-75,7","5,869","5,541","0,42","133,79254"
"134,048237","-75,58","5,894","5,669","0,4298","133,79254"
"133,855159","-73,91","5,851","5,516","0,4166","133,79254"
"162,274421","110,79","5,856","0,188","0,4279","133,79254"
"140,285393","-56,2","3,358","5,869","0,5099","133,79254"
"142,771197","19,46","5,878","3,987","0,6815","133,79254"
"133,852959","-74,26","5,881","5,557","0,4262","133,79254"
"140,960987","-24,13","5,409","5,345","0,5085","133,79254"
"138,93921","-23,55","5,159","4,906","0,391","133,79254"
"160,266676","80,14","3,188","3,02","0,2151","133,79254"
"142,614377","118,25","2,844","5,744","0,7858","133,79254"
"135,91817","60,47","5,707","4,74","0,213","133,79254"
"134,614225","-89,85","5,899","5,269","0,3822","133,79254"
"133,875312","-72,85","5,788","5,528","0,4205","133,79254"
"133,826483","-74,12","5,867","5,554","0,4202","133,79254"
"169,0144","-23,1","0,14","5,849","0,3507","133,79254"
"143,559531","35,2","5,872","5,628","0,7959","133,79254"
"134,462021","94,24","4,817","5,872","0,3144","133,79254"
"133,917002","-77,47","5,843","5,484","0,4219","133,79254"
"133,803147","-74,24","5,867","5,541","0,4186","133,79254"
"133,950448","-75,34","5,86","5,525","0,4189","133,79254"
"156,327519","104,85","1,986","4,536","0,5468","133,79254"
"141,172658","-113,62","4,586","3,568","0,666","133,79254"
"136,410567","73,02","3,893","5,862","0,5758","133,79254"
"133,991433","-75,1","5,866","5,543","0,4236","133,79254"
"133,819606","-73,02","5,88","5,404","0,4229","133,79254"
"133,96908","-74,71","5,864","5,54","0,4199","133,79254"
"149,947212","81,45","4,65","2,176","0,4365","133,79254"
"139,08795","63,13","4,61","3,593","0,5651","133,79254"
"134,160178","82,11","5,254","5,423","0,42","133,79254"
"133,81231","-72,88","5,798","5,508","0,4142","133,79254"
"133,798266","-73,6","5,772","5,514","0,4195","133,79254"
"133,8122","-72,97","5,883","5,398","0,4211","133,79254"
"148,895213","-96,75","5,888","2,339","0,3678","133,79254"
"140,254933","-164,99","3,598","5,868","0,4905","133,79254"
"136,57015","-108,86","5,482","4,534","0,553","133,79254"
"133,907157","-73,84","5,806","5,459","0,4207","133,79254"
"134,030414","-74,63","5,757","5,476","0,4188","133,79254"
"133,863142","-73,95","5,888","5,544","0,4186","133,79254"
"146,171144","137,93","4,596","3,404","0,795","133,79254"
"138,964538","67,45","3,279","5,778","0,3464","133,79254"
"136,916845","-104,36","4,149","5,599","0,3963","133,79254"
"134,781769","-127,98","5,873","5,896","0,3276","133,79254"
"133,924138","-75,56","5,868","5,549","0,4185","133,79254"
"133,927969","-76,64","5,897","5,545","0,4224","133,79254"
"155,819951","-155,66","4,899","2,29","0,2735","133,79254"
"146,317094","149,85","2,722","5,529","0,7848","133,79254"
"235,852918","179,37","0,116","0,148","0,7941","133,79254"
"148,037135","-179,19","5,886","5,856","0,7991","133,79254"
"136,771176","156,78","5,897","5,886","0,2008","133,79254"
"133,848277","97,74","5,896","5,899","0,2986","133,79254"
"136,851651","39,67","4,942","5,898","0,2004","133,79254"
"136,944865",-180,"5,9","5,9","0,2","133,79254"
"169,003586","-171,67","0,131","5,894","0,2058","133,79254"
"140,884456","40,81","5,856","5,895","0,6854","133,79254"
"134,622246","-66,86","5,581","5,819","0,4374","133,79254"
"136,630439","38,59","5,887","5,898","0,38","133,79254"
"137,68904","156,38","4,942","5,898","0,3974","133,79254"
"236,566486",-180,"0,1","0,1","0,8","133,79254"
"171,19924","173,91","5,865","0,258","0,2023","133,79254"
"173,16177","152,37","0,134","5,892","0,22","133,79254"
"139,12842","37,61","3,568","5,868","0,5356","133,79254"
"135,428004","41,59","5,895","5,892","0,244","133,79254"
"133,85487","95,42","5,892","5,9","0,2969","133,79254"
"133,864699","96,85","5,9","5,895","0,2974","133,79254"
"134,375478","100,51","5,501","5,528","0,297","133,79254"
"133,86","97,46","5,9","5,895","0,2996","133,79254"
"133,847736","97,74","5,896","5,9","0,2986","133,79254"
"133,719462","99,07","5,762","5,9","0,2991","133,719462"
"134,18746","104,54","5,678","5,9","0,2973","133,719462"
"149,971067","178,73","5,9","2,2","0,6258","133,719462"
"141,71155","12,19","5,87","3,359","0,542","133,719462"
"143,146998","179,52","5,881","4,767","0,6275","133,719462"
"133,581972","84,39","5,592","5,731","0,3076","133,581972"
"133,625193","89,88","5,683","5,855","0,3065","133,581972"
"133,738354","85,2","5,61","5,653","0,3024","133,581972"
"141,940189","-114,9","3,224","5,897","0,2684","133,581972"
"138,575633","-39,38","5,871","3,805","0,2921","133,581972"
"139,942995","0,72","4,245","4,683","0,376","133,581972"
"133,516251","75,24","5,312","5,659","0,3296","133,516251"
"133,348368","76,13","5,433","5,827","0,3205","133,348368"
"133,182284","73,06","5,355","5,877","0,3204","133,182284"
"160,673048","-170,63","0,826","5,843","0,7923","133,182284"
"142,426006","-177,38","3,348","5,877","0,5852","133,182284"
"134,5926","-77,53","5,127","5,822","0,2499","133,182284"
"133,637072","58,66","5,126","5,892","0,3109","133,182284"
"133,251964","72,49","5,253","5,899","0,3139","133,182284"
"133,398409","66,76","5,278","5,9","0,3267","133,182284"
"133,28878","75,37","5,342","5,9","0,3233","133,182284"
"133,188101","72,58","5,37","5,9","0,3192","133,182284"
"133,091085","71,19","5,355","5,872","0,3217","133,091085"
"133,315851","67,29","5,338","5,858","0,3221","133,091085"
"133,083546","71,3","5,383","5,861","0,3232","133,083546"
"142,548926","-55,46","3,844","4,329","0,7972","133,083546"
"142,552753","-179,79","5,812","3,644","0,5565","133,083546"
"137,899714","-176,14","4,647","5,894","0,39","133,083546"
"133,075873","71,63","5,398","5,888","0,3291","133,075873"
"134,061162","63,23","4,836","5,835","0,2893","133,075873"
"133,769906","85,54","5,66","5,615","0,3313","133,075873"
"144,65831","138,86","5,891","2,771","0,3406","133,075873"
"136,660643","-95,54","5,133","5,042","0,6402","133,075873"
"137,484852","-72,97","3,658","5,873","0,4582","133,075873"
"133,091768","70,42","5,356","5,891","0,3271","133,075873"
"133,583297","69,06","5,042","5,891","0,3161","133,075873"
"133,246519","74,75","5,604","5,8","0,3264","133,075873"
"174,398556","-82,06","5,842","0,136","0,799","133,075873"
"139,770808","80,76","4,188","4,097","0,686","133,075873"
"136,038902","-114,72","5,895","4,373","0,3976","133,075873"
"133,062684","71,49","5,529","5,883","0,3324","133,062684"
"133,054073","71,49","5,482","5,893","0,3303","133,054073"
"133,056413","71,69","5,488","5,898","0,3315","133,054073"
"133,059381","70,91","5,483","5,9","0,3301","133,054073"
"133,178549","72,29","5,486","5,9","0,3293","133,054073"
"133,07371","70,96","5,476","5,883","0,3312","133,054073"
"133,056081","71,38","5,49","5,889","0,3301","133,054073"
"166,678484","-28,33","0,226","5,661","0,4928","133,054073"
"157,517764","177,84","2,861","3,811","0,2164","133,054073"
"143,5547","29,18","3,741","5,897","0,7748","133,054073"
"133,231922","70,16","5,585","5,877","0,3366","133,054073"
"133,026068","70,87","5,512","5,88","0,3315","133,026068"
"133,069227","71,3","5,488","5,877","0,3321","133,026068"
"148,116096","179,65","2,577","4,516","0,5055","133,026068"
"138,45062","116,93","4,738","4,088","0,4858","133,026068"
"140,956","7,67","5,077","4,996","0,5401","133,026068"
"133,234732","69,58","5,538","5,864","0,3292","133,026068"
"133,289762","69,97","5,388","5,898","0,3234","133,026068"
"133,102207","71,66","5,356","5,851","0,328","133,026068"
"151,989285","37,15","2,119","5,791","0,2686","133,026068"
"145,369234","-3,74","5,841","3,924","0,7633","133,026068"
"140,548798","-159,11","5,883","5,873","0,5287","133,026068"
"133,259347","70,05","5,502","5,887","0,3332","133,026068"
"134,572946","77,65","4,559","5,891","0,3455","133,026068"
"133,318972","71,4","5,9","5,507","0,3491","133,026068"
"133,062024","71,16","5,516","5,86","0,3301","133,026068"
"133,052338","71,15","5,511","5,888","0,3306","133,026068"
"133,043865","70,58","5,515","5,881","0,3313","133,026068"
"142,184337","171,92","4,011","5,823","0,6066","133,026068"
"141,610585","-127,42","3,851","3,931","0,5059","133,026068"
"135,186485","-134,25","5,867","5,555","0,3137","133,026068"
"133,329527","75,78","5,845","5,796","0,3455","133,026068"
"133,038202","72,14","5,538","5,865","0,3321","133,026068"
"133,063831","71,78","5,52","5,867","0,3301","133,026068"
"144,819763","148,05","5,16","5,854","0,7989","133,026068"
"135,369915","102,3","5,834","5,75","0,5309","133,026068"
"138,361156","166,27","5,79","4,428","0,3809","133,026068"
"133,10615","73,75","5,511","5,865","0,3327","133,026068"
"133,336953","74,38","5,657","5,827","0,3378","133,026068"
"133,058014","71,3","5,513","5,873","0,3314","133,026068"
"142,006823","-53,24","3,382","5,432","0,6463","133,026068"
"138,256897","-29,49","5,874","5,188","0,3243","133,026068"
"136,768481","-119,33","4,735","5,125","0,4969","133,026068"
"133,051017","71,87","5,515","5,883","0,3313","133,026068"
"133,178338","71,76","5,409","5,729","0,3209","133,026068"
"133,17471","72,46","5,529","5,876","0,3324","133,026068"
"133,036582","70,71","5,5","5,889","0,3333","133,026068"
"133,035018","70,79","5,506","5,885","0,3324","133,026068"
"133,039473","70,73","5,507","5,878","0,3313","133,026068"
"142,863064","73,64","4,671","3,725","0,2008","133,026068"
"141,59698","-167,8","4,465","4,306","0,2155","133,026068"
"139,5644","-22,43","4,686","5,874","0,3471","133,026068"
"133,185755","72,4","5,501","5,874","0,3338","133,026068"
"133,055468","71,3","5,504","5,893","0,3324","133,026068"
"133,089716","70,93","5,387","5,853","0,3266","133,026068"
"165,930069","-8,07","5,878","0,442","0,3757","133,026068"
"137,387874","51,28","5,531","3,666","0,3693","133,026068"
"135,781552","96,87","5,866","4,647","0,4513","133,026068"
"133,054545","72,19","5,439","5,849","0,329","133,026068"
"133,927223","88,41","5,893","5,892","0,4063","133,026068"
"133,117411","74,21","5,534","5,812","0,3313","133,026068"
"140,24651","159,28","3,975","5,425","0,2106","133,026068"
"138,392059","-104,3","4,267","4,609","0,345","133,026068"
"139,135894","23,79","5,651","4,531","0,2137","133,026068"
"133,05609","71,09","5,501","5,895","0,333","133,026068"
"133,698333","78,38","5,898","5,639","0,3518","133,026068"
"133,045376","71,85","5,565","5,853","0,3315","133,026068"
"133,050607","71,48","5,508","5,897","0,3303","133,026068"
"133,051488","71,17","5,51","5,889","0,3309","133,026068"
"133,054934","71,02","5,511","5,884","0,3312","133,026068"
"141,809643","-53,29","5,887","5,535","0,7882","133,026068"
"138,397002","124,68","4,375","4,469","0,3262","133,026068"
"136,15019","-58,9","5,879","4,558","0,5136","133,026068"
"133,070987","71,14","5,431","5,852","0,3272","133,026068"
"135,496554","36,27","5,846","5,449","0,296","133,026068"
"167,665145",180,"0,1","5,9","0,8","133,026068"
"142,044738","-35,5","4,294","3,634","0,6231","133,026068"
"138,061605","-110,86","5,796","4,452","0,2102","133,026068"
"134,655295","72,77","4,762","5,335","0,4692","133,026068"
"133,084818","71,32","5,414","5,861","0,3296","133,026068"
"133,054851","72,24","5,391","5,832","0,3229","133,026068"
"133,057396","71,6","5,544","5,859","0,3317","133,026068"
"144,260774","-145,09","3,612","5,888","0,7848","133,026068"
"137,122774","83,16","5,639","4,232","0,614","133,026068"
"136,046195","86,94","4,586","5,459","0,6234","133,026068"
"133,166766","73,89","5,402","5,841","0,327","133,026068"
"133,535881","71,35","5,886","5,216","0,3381","133,026068"
"133,41214","69,56","5,322","5,781","0,3137","133,026068"
"133,050612","70,6","5,508","5,883","0,3338","133,026068"
"133,038176","70,73","5,51","5,881","0,3327","133,026068"
"133,032706","70,8","5,511","5,881","0,3321","133,026068"
"140,440906","133,15","3,184","5,886","0,4293","133,026068"
"141,366125","-40,39","5,897","5,866","0,585","133,026068"
"135,858571","122,86","5,197","4,976","0,382","133,026068"
"133,083498","71,76","5,469","5,856","0,33","133,026068"
"133,114065","73,21","5,576","5,854","0,3309","133,026068"
"133,067321","71,03","5,502","5,885","0,3336","133,026068"
"142,286294","-128,78","5,354","3,211","0,7584","133,026068"
"143,901816","4,63","4,748","4,931","0,704","133,026068"
"136,281446","-151,39","4,777","5,88","0,2609","133,026068"
"133,054931","71,67","5,539","5,859","0,3322","133,026068"
"133,079831","71,76","5,444","5,816","0,3231","133,026068"
"133,136406","74,26","5,493","5,822","0,3308","133,026068"
"133,072971","71,56","5,521","5,862","0,3318","133,026068"
"133,060723","71,21","5,516","5,871","0,3317","133,026068"
"133,058127","71,04","5,514","5,876","0,3316","133,026068"
"139,583892","-54,14","4,856","3,454","0,4268","133,026068"
"138,852084","108,84","3,655","5,036","0,5292","133,026068"
"135,535899","-109,3","4,919","5,516","0,3765","133,026068"
"133,056135",71,"5,5","5,882","0,33","133,026068"
"133,059791","72,07","5,409","5,823","0,3239","133,026068"
"133,051888","71,34","5,558","5,886","0,3334","133,026068"
"133,232176","69,72","5,525","5,883","0,3312","133,026068"
"133,241299","70,29","5,518","5,882","0,3314","133,026068"
"133,044257","70,58","5,515","5,881","0,3314","133,026068"
"136,543234","161,19","5,861","5,542","0,2472","133,026068"
"221,471942","-131,66","0,11","1,13","0,6401","133,026068"
"148,269344","171,54","5,897","5,9","0,796","133,026068"
"171,579645","178,4","5,806","0,306","0,2006","133,026068"
"136,349888","-166,09","5,86","5,894","0,2554","133,026068"
"134,894567","-107,23","5,893","5,895","0,2348","133,026068"
"136,378303","-48,6","4,953","5,898","0,3316","133,026068"
"137,438716","25,7","5,9","5,9","0,2522","133,026068"
"172,050457","176,75","0,104","5,805","0,2012","133,026068"
"164,381081","-178,73","0,886","5,856","0,2011","133,026068"
"161,457052","179,99","0,863","5,826","0,7993","133,026068"
"138,192549","-165,54","4,94","4,963","0,2003","133,026068"
"135,464624","-107,63","5,899","5,897","0,2003","133,026068"
"134,591163","-101,69","5,9","5,9","0,2616","133,026068"
"147,948021","-176,14","5,888","5,867","0,7923","133,026068"
"137,807048","118,87","3,683","5,869","0,5266","133,026068"
"144,785282","-0,7","5,874","5,814","0,625","133,026068"
"134,306516","-88,52","5,895","5,895","0,2868","133,026068"
"139,078459","-29,49","5,84","4,945","0,2004","133,026068"
"227,294994",180,"0,1","0,957","0,5156","133,026068"
"134,307061","-88,63","5,9","5,864","0,2872","133,026068"
"134,485076","-90,67","5,539","5,852","0,2952","133,026068"
"134,300357","-88,49","5,9","5,897","0,2876","133,026068"
"133,67117","-86,69","5,9","5,9","0,2889","133,026068"
"133,321443","-73,62","5,9","5,9","0,2712","133,026068"
"172,67911","-163,9","5,895","0,146","0,3369","133,026068"
"137,754345","70,72","5,869","3,436","0,4428","133,026068"
"134,590681","95,6","5,772","5,737","0,452","133,026068"
"133,67176","-72,22","5,892","5,897","0,2736","133,026068"
"133,473625","-77,32","5,885","5,893","0,3024","133,026068"
"133,810335","-80,84","5,9","5,9","0,2582","133,026068"
"150,426783","-162,57","1,792","5,896","0,6487","133,026068"
"142,642134","-163,06","5,775","3,221","0,5289","133,026068"
"140,095752","-175,7","4,391","5,768","0,5245","133,026068"
"133,783514","-80,61","5,9","5,896","0,2916","133,026068"
"136,872729","-131,37","5,885","4,948","0,2057","133,026068"
"226,344719",180,"0,1","1,163","0,2","133,026068"
"146,236486","65,69","2,761","5,877","0,2075","133,026068"
"144,338904","-36,51","2,83","5,849","0,5046","133,026068"
"136,783159","-53,69","5,88","4,327","0,4585","133,026068"
"133,288767","-73,74","5,889","5,898","0,313","133,026068"
"134,05567","-78,24","5,754","5,898","0,3362","133,026068"
"133,933523","-78,46","5,854","5,9","0,3124","133,026068"
"133,318197","-73,3","5,883","5,9","0,3126","133,026068"
"133,357405","-72,77","5,9","5,824","0,3129","133,026068"
"133,297784","-73,62","5,894","5,9","0,3129","133,026068"
"133,313302","-73,44","5,888","5,9","0,3152","133,026068"
"133,533701","-74,42","5,889","5,898","0,3129","133,026068"
"170,532764","170,79","5,876","0,16","0,7984","133,026068"
"141,722705","63,48","4,678","3,301","0,774","133,026068"
"138,743167","28,49","4,524","4,788","0,5143","133,026068"
"133,589467","-68,9","5,893","5,888","0,3107","133,026068"
"134,264715","-62,3","5,397","5,577","0,3907","133,026068"
"133,629502","-72,37","5,896","5,873","0,3141","133,026068"
"172,007933","-96,26","5,875","0,363","0,7946","133,026068"
"144,791194","-44,53","3,579","5,642","0,7952","133,026068"
"139,710888","122,58","5,709","4,412","0,6329","133,026068"
"133,624186","-72,37","5,898","5,893","0,3117","133,026068"
"133,705268","-61,98","5,827","5,038","0,3234","133,026068"
"133,683697","-70,51","5,841","5,533","0,3104","133,026068"
"138,174236","-70,51","5,811","3,964","0,7837","133,026068"
"141,236584","119,31","3,287","5,639","0,7904","133,026068"
"135,116161","78,18","4,333","5,844","0,3253","133,026068"
"134,112041","-60,92","5,892","5,434","0,363","133,026068"
"138,298631","-37,26","5,807","5,89","0,352","133,026068"
"137,501991","143,74","5,145","5,9","0,3989","133,026068"
"133,306386","-73,31","5,893","5,876","0,3129","133,026068"
"133,295346","-73,53","5,891","5,887","0,3129","133,026068"
"133,299667","-73,64","5,889","5,899","0,3135","133,026068"
"156,931911","-21,43","5,85","1,838","0,2001","133,026068"
"138,782","-89,65","4,31","4,381","0,6263","133,026068"
"138,392866","-159,99","5,861","4,895","0,4425","133,026068"
"134,003625","-79,14","5,883","5,277","0,339","133,026068"
"134,224819","-69,23","5,521","4,999","0,3731","133,026068"
"133,608853","-75,89","5,807","5,751","0,3054","133,026068"
"157,303126","142,24","3,892","2,976","0,2009","133,026068"
"143,133047","4,86","5,887","3,469","0,6216","133,026068"
"136,738553","32,58","5,36","4,766","0,3684","133,026068"
"133,492341","-75,44","5,876","5,835","0,3112","133,026068"
"133,90556","-63,08","5,807","5,887","0,3074","133,026068"
"133,683005","-71,77","5,9","5,764","0,3064","133,026068"
"146,164559","-97,34","2,932","5,78","0,2185","133,026068"
"140,597108","44,77","4,988","5,375","0,7947","133,026068"
"136,93646","-142,08","4,175","5,888","0,3589","133,026068"
"133,941754","-78,11","5,897","5,634","0,3191","133,026068"
"133,65297","-67,87","5,79","5,304","0,3302","133,026068"
"133,535223","-74,75","5,88","5,807","0,31","133,026068"
"133,313869","-73,32","5,893","5,876","0,3129","133,026068"
"133,295346","-73,53","5,891","5,887","0,3129","133,026068"
"133,300584","-73,64","5,89","5,893","0,3129","133,026068"
"147,941606","-32,5","3,695","3,679","0,2564","133,026068"
"141,285929","166,51","4,187","3,898","0,4496","133,026068"
"139,087618","160,63","5,858","4,367","0,4399","133,026068"
"133,434092","-74,03","5,881","5,867","0,3132","133,026068"
"133,627851","-65,84","5,899","5,884","0,3036","133,026068"
"133,360657","-74,12","5,898","5,799","0,3153","133,026068"
"148,877384","-177,16","5,741","2,637","0,265","133,026068"
"139,946175","87,11","5,679","3,765","0,2192","133,026068"
"140,673382","33,02","4,043","5,851","0,6516","133,026068"
"133,671227","-71,81","5,897","5,821","0,2931","133,026068"
"133,720215","-82,81","5,792","5,882","0,2971","133,026068"
"133,820024","-80,44","5,897","5,873","0,2752","133,026068"
"158,717275","49,04","5,891","0,368","0,5302","133,026068"
"136,046705","-103,68","5,638","5,823","0,567","133,026068"
"137,163688","-79,78","4,052","5,04","0,4703","133,026068"
"133,344249","-72,94","5,894","5,826","0,3141","133,026068"
"133,328076","-73,4","5,876","5,807","0,3173","133,026068"
"133,370552","-73,66","5,791","5,716","0,3219","133,026068"
"133,520228","-74,5","5,888","5,9","0,3128","133,026068"
"133,53271","-74,45","5,888","5,9","0,3128","133,026068"
"133,418252","-74,09","5,889","5,899","0,3129","133,026068"
"151,432533","177,55","5,806","1,997","0,5835","133,026068"
"140,696209","-144,48","4,457","3,811","0,3571","133,026068"
"134,913326","104,57","5,849","5,088","0,3342","133,026068"
"134,096598","-80,89","5,503","5,389","0,3603","133,026068"
"133,650744","-77,18","5,694","5,568","0,2947","133,026068"
"133,709853","-72,33","5,778","5,67","0,3164","133,026068"
"165,063585","5,12","0,761","5,896","0,708","133,026068"
"143,006378","169,46","4,999","5,884","0,6375","133,026068"
"136,719948","103,51","4,49","4,857","0,4343","133,026068"
"133,290585","-73,67","5,892","5,818","0,3138","133,026068"
"133,417002","-72,71","5,787","5,719","0,3222","133,026068"
"133,422091","-73,06","5,776","5,716","0,3292","133,026068"
"141,475606","-21,1","5,861","3,338","0,3083","133,026068"
"140,930939","24,5","4,379","4,888","0,2099","133,026068"
"140,179824","6,49","4,207","5,797","0,4177","133,026068"
"133,366972","-73,24","5,824","5,783","0,3213","133,026068"
"134,011375","-79,43","5,777","5,705","0,2932","133,026068"
"133,817775","-75,31","5,682","5,266","0,2977","133,026068"
"133,31695","-73,41","5,886","5,9","0,3127","133,026068"
"141,494344","111,04","3,794","4,121","0,63","133,026068"
"143,743442","-176,13","5,821","4,541","0,6542","133,026068"
"142,73762","9,36","4,644","4,375","0,679","133,026068"
"133,334693","-73,28","5,878","5,807","0,3166","133,026068"
