fx,orientation,trans,win_e,win_w
138.80119414665347,-1.43,0.2193,5.8870000000000005,5.212999999999999
218.39699481734885,-163.26,0.7545,1.556,0.24600000000000002
139.15096934632632,4.64,0.2354,5.7410000000000005,5.744
153.18108166841571,0.0,0.5,3.0,3.0
171.56709679210653,179.42,0.2036,0.111,5.893
172.30428842601575,179.52,0.2059,5.891,0.141
148.14541954631218,176.75,0.7999,5.807,5.882999999999999
135.87356251364108,-53.94,0.33399999999999996,5.898,5.899
137.92972140718962,-45.69,0.4313,5.899,5.9
133.53030372920458,-85.87,0.2932,5.9,5.9
165.51140441327973,-179.18,0.2047,0.7290000000000001,5.864
160.59654256059392,-177.99,0.2028,5.845,1.682
137.22745194824535,-177.45,0.2006,5.69,5.88
135.30917334209641,-101.88,0.2025,5.893,5.896
134.77942419869288,-125.85,0.3091,5.898,5.898
134.29590209709488,-90.67,0.2837,5.9,5.9
148.00257595391105,-178.93,0.7977,5.892,5.8439999999999985
139.98233009731018,177.89,0.4253,5.849,5.825
137.29841613908872,60.05,0.6139,3.759,5.876
133.89003369024599,-84.54,0.3064,5.895,5.894
133.65071914121054,-86.86,0.293,5.9,5.898
133.50055275773315,-86.45,0.2957,5.897,5.897
133.56624198178494,-85.79,0.295,5.8610000000000015,5.8420000000000005
133.50188099969185,-86.45,0.2957,5.893,5.9
133.83078556753466,-85.57,0.2966,5.899,5.9
133.50824434584362,-86.36,0.2956,5.893,5.89
144.12604235228181,-169.5,0.5474,2.733,5.884
143.70241007591437,-24.97,0.3579,3.029,5.864
136.89615981599536,-83.09,0.6368,4.586,5.87
134.6815526354684,-95.73,0.3142,5.595,5.896
136.31926015517848,-143.85,0.3925,5.8729999999999976,4.967
171.7462159835803,-180.0,0.8,0.1,4.888999999999999
142.41360123042728,98.53,0.3237,5.8820000000000014,2.949
140.07344494516553,36.21,0.6092,5.8870000000000005,3.735
136.07024665426528,53.66,0.4168,4.585,4.638
134.30946109184825,-89.8,0.3028,5.857,5.8320000000000025
133.57372289848365,-85.86,0.2918,5.846,5.875
133.65425722481083,-86.64,0.2952,5.892,5.896
144.56187760574474,-65.97,0.2358,4.542,3.418
135.00735462183394,68.81,0.5439,5.835,5.815
141.8621144779355,-3.78,0.5584,4.817,5.066
133.6832387476055,-83.08,0.2899,5.867999999999999,5.847
136.13079282055293,-49.08,0.3192,5.135,5.877000000000002
138.40260322750095,-32.84,0.35700000000000004,5.8020000000000005,5.718
133.5414147431537,-87.29,0.2976,5.895,5.894
133.64584226460929,-86.87,0.2966,5.896,5.895
133.52025287749913,-86.11,0.2958,5.898,5.898
142.36204819988322,169.59,0.20199999999999999,3.505,5.845
137.613466202505,137.56,0.2117,5.556,4.865
133.96442129100993,93.68,0.3315,5.2010000000000005,5.898
133.90126576854743,-84.83,0.2949,5.8610000000000015,5.8729999999999976
133.50350315747775,-86.54,0.2962,5.897,5.879
133.54518289583865,-86.29,0.2928,5.8820000000000014,5.836
