fx,orientation,trans,win_e,win_w
133.88206306600796,57.55,0.3649,4.989,5.877000000000002
133.88206306600796,57.55,0.3649,4.989,5.8770000000000024
170.91408239135686,173.63,0.7929999999999999,3.681,1.3219999999999998
162.4586085834634,-99.38,0.2751,0.92,5.438
153.18108166841571,0.0,0.5,3.0,3.0
173.93150184681667,-177.78,0.2139,5.898,0.12
147.9285109520214,-178.94,0.7998,5.835,5.852
137.51485464750306,177.16,0.2018,5.898,5.895
138.26444795984276,179.02,0.2991,5.899,5.899
137.78289407156205,179.99,0.2008,5.898,5.897
134.2580821179173,97.85,0.2225,5.9,5.9
136.95968329718087,96.55,0.7436,5.875,5.895
134.80017145445765,61.93,0.4784,5.86,5.831
144.97423221806108,-20.64,0.6471,5.775,5.8870000000000005
134.45454938427628,100.95,0.3204,5.899,5.397
133.45078794402679,78.21,0.3193,5.896,5.885
133.56505157010628,78.06,0.3582,5.9,5.9
136.85026815496957,-168.95,0.2026,5.771,5.849
137.86456273608508,-34.9,0.2049,5.885,5.886
143.1776776223059,173.34,0.5759,5.875,5.871
133.7635631193435,92.23,0.2792,5.898,5.8820000000000014
133.2816225928712,74.59,0.3322,5.898,5.895
133.09451374010865,71.12,0.3333,5.9,5.9
133.1631856255679,68.1,0.3317,5.891,5.9
133.09373954906312,70.99,0.3327,5.9,5.9
133.082612904152,70.78,0.3335,5.9,5.855
133.0598332166247,70.89,0.3334,5.9,5.9
133.27026516699314,70.27,0.3338,5.9,5.9
164.12674355933768,177.34,0.7575,0.5479999999999999,5.899
135.00562519035432,-95.41,0.4335,5.895,5.8370000000000015
140.0266351852147,-16.52,0.3686,5.8420000000000005,5.896
133.26521899845523,70.09,0.3291,5.888999999999999,5.875
136.4314646664784,130.23,0.2356,4.945,5.899
236.56648594678347,-180.0,0.8,0.1,0.1
170.7745315227145,179.22,0.2024,5.877000000000002,0.366
165.31009927759442,174.27,0.3047,0.7609999999999999,5.755
141.7442727406974,12.04,0.4292,5.8820000000000014,3.04
133.15837400669747,71.56,0.3361,5.888999999999999,5.775
137.16359006046284,129.89,0.4319,4.948,4.9510000000000005
174.1447708839033,-22.12,0.5143,5.035,0.1
144.26081185211618,-176.17,0.5764,2.778,5.8610000000000015
141.16634758745985,52.91,0.6273,2.8710000000000004,5.895
141.44893445613087,15.51,0.3422,3.189,5.825
133.2988134181512,70.34,0.3312,5.88,5.803999999999999
137.22174838787194,128.69,0.2344,4.95,4.952
171.8717153940185,180.0,0.8,5.9,0.1
142.6464443919841,-179.97,0.3581,5.874,3.094
140.67339195881624,-127.51,0.3731,3.707,4.513999999999999
139.31659609296042,-53.66,0.5235,3.984,5.822
133.27679590340637,72.31,0.3385,5.893,5.8260000000000005
133.1049466821776,70.9,0.3339,5.898,5.896
133.28332958774786,70.29,0.3333,5.8870000000000005,5.848
146.56741859732898,17.26,0.7929,5.891,2.684
138.48621848137344,-119.36,0.611,5.853,3.727
139.91979706163977,-168.9,0.4802,5.888,4.624
133.30052631167013,72.36,0.33899999999999997,5.897,5.63
136.32301584604636,38.93,0.2391,5.899,4.9460000000000015
237.04229079924968,180.0,0.2,0.1,0.1
145.70372495037594,166.67,0.6348,5.813,3.092
145.9058026400774,170.2,0.7979999999999999,3.7310000000000003,4.418
138.74315937314307,47.83,0.6165,4.6610000000000005,4.059
133.17746832552086,71.69,0.3356,5.898,5.737
138.2422950490378,12.01,0.2352,4.95,5.421
134.91846973090531,81.15,0.3393,4.963,4.968
133.06063551345784,70.89,0.3334,5.88,5.9
133.0629250756005,70.89,0.3334,5.89,5.9
133.0691377682893,70.72,0.3335,5.9,5.9
140.97717583328097,-73.87,0.7988,3.6010000000000004,4.725
136.41824105838532,-77.75,0.2889,5.56,4.127
136.59123611273364,-58.62,0.4825,4.999,4.282
133.23461776348893,72.42,0.3349,5.87,5.865
134.3158535211049,50.88,0.2955,5.5820000000000025,5.893
134.33210874485593,103.87,0.376,5.808,5.9
145.22228194022802,175.35,0.3485,5.742000000000001,2.6910000000000003
141.64641994979706,35.81,0.7616,4.216,5.377000000000002
137.50936377874206,-175.7,0.3629,4.665,5.9
133.10122506218096,71.0,0.3319,5.877000000000002,5.891
133.09658339269708,71.17,0.3346,5.88,5.893
133.07196830699763,70.54,0.3328,5.882999999999999,5.894
158.9394735705387,-88.77,0.7667,0.32,5.492000000000001
140.1875575240681,-146.65,0.6316,4.782,5.445
136.40547163446223,48.89,0.4778,4.178,5.606
133.1052646143301,70.92,0.3341,5.885,5.8889999999999985
133.78751756517786,85.84,0.3463,5.9,5.756
133.4373375405509,61.64,0.3173,5.8610000000000015,5.9
144.48555172512243,178.08,0.47,2.71,5.8629999999999995
141.08899542304786,-99.68,0.2166,3.736,5.885
138.8384176950108,21.21,0.4328,5.568,4.518
133.3060364460225,75.88,0.334,5.89,5.763
133.6569230386036,74.28,0.3703,4.9830000000000005,5.891
133.27101965174953,66.76,0.328,5.854,5.9
138.87151741512378,-62.96,0.7975,5.7479999999999976,4.588
139.91009288740062,134.04,0.6325,4.211,5.34
135.23608471080902,-79.61,0.3388,4.671,5.4510000000000005
133.4917706375945,81.16,0.3405,5.392,5.876
133.68030887128594,73.33,0.3373,5.897,5.166
133.2752213477746,72.34,0.3336,5.9,5.796
155.4758226169003,24.92,0.2207,3.8110000000000004,2.957
140.12455355066342,-46.49,0.6681,4.636,4.62
136.38424570616934,-149.06,0.3319,5.834,4.905
133.08919740622994,72.14,0.3351,5.602,5.752999999999999
133.24163908148108,73.92,0.3547,5.5470000000000015,5.6270000000000024
136.6429555980484,-126.43,0.4628,4.717,5.176
133.19973252523116,74.11,0.3405,5.7120000000000015,5.816
133.09337789924473,71.54,0.3342,5.882999999999999,5.895
133.22193378203343,68.18,0.3342,5.678999999999999,5.841
134.16991713743545,104.45,0.3086,5.65,5.895
134.71875265578078,49.71,0.265,5.127999999999999,5.9
143.48143329107768,70.24,0.2295,5.81,3.012
142.41468415579916,-8.46,0.3632,3.858,4.308
135.49530252364252,36.86,0.2917,5.858,4.954
140.4455371662757,-15.08,0.3654,5.888999999999999,5.8839999999999995
148.034451309552,178.9,0.7831,5.8420000000000005,5.88
135.59138172626385,-124.07,0.2011,5.879,5.893
135.93172910935314,-54.42,0.2004,5.89,5.894
146.34233773588934,-2.32,0.6808,5.8839999999999995,5.888999999999999
139.51197968555394,-16.01,0.3653,5.892,4.921
133.30835847710304,-73.52,0.2691,5.9,5.862
133.539663738706,-75.11,0.2683,5.9,5.854
133.31032570016555,-73.73,0.2693,5.9,5.876
167.54976650671836,159.51,0.2055,5.84,0.603
133.46320858483833,67.18,0.2354,5.888999999999999,5.888999999999999
139.47983258349316,-14.73,0.2202,5.896,5.879
