fx,orientation,trans,win_e,win_w
137.66764519539032,-51.54,0.546,5.898,4.154
142.77218189290141,139.52,0.7031,5.7360000000000015,5.485
220.82914827446842,-90.05,0.3629,1.6840000000000002,0.14300000000000002
153.18108166841571,0.0,0.5,3.0,3.0
169.79604610089456,-179.6,0.2038,0.104,5.837999999999999
168.20623158344156,176.81,0.7949,0.115,5.7829999999999995
172.44396613741105,-179.48,0.7969,5.81,0.124
137.08999058151676,80.51,0.7871,5.897,5.8820000000000014
144.47419205257862,21.14,0.6901,5.891,5.892
147.99930661955773,-180.0,0.8,5.9,5.9
136.49116661309995,-166.29,0.2023,5.835,5.773
136.27400707171856,138.87,0.2039,5.895,5.895
140.67411072817396,-15.49,0.3851,5.8889999999999985,5.891
133.90676619640385,79.79,0.2072,5.899,5.899
133.67218653575526,67.65,0.2019,5.897,5.898
134.19212357938852,61.04,0.2,5.9,5.9
168.0241286192066,175.95,0.2278,0.531,5.88
139.74522876324994,131.2,0.4451,3.3360000000000003,5.892
137.57910058092577,130.23,0.4526,5.855,5.86
133.579036969306,73.09,0.2077,5.888999999999999,5.894
134.1222714881188,75.79,0.2405,4.957,5.893
133.51348790391424,71.41,0.2125,5.728,5.898
133.7950452751645,71.75,0.2103,5.716,5.683
133.41671262952215,70.41,0.2163,5.739,5.9
133.58426781032043,69.56,0.2263,5.752999999999999,5.9
133.40119645402348,70.6,0.2163,5.739,5.9
133.4381064177275,70.96,0.2161,5.739,5.9
162.14735751214627,-169.72,0.7722,0.629,5.877999999999999
141.40718006023909,-163.57,0.4970000000000001,3.241,5.897
139.73786107939836,-69.06,0.257,3.4419999999999997,5.877999999999999
133.44288522297217,70.81,0.2298,5.371,5.896
133.4483195827583,73.16,0.2248,5.56,5.886
133.4081256203467,70.41,0.2295,5.492000000000001,5.8820000000000014
164.69780926346436,142.1,0.7969,5.872000000000001,0.425
148.5843736747604,10.16,0.7885,2.5980000000000003,5.881
141.30154586555167,-1.69,0.4628,3.8339999999999996,5.879
133.8536555001467,66.49,0.2172,5.52,5.899
138.18331424169298,11.52,0.3131,5.877999999999999,4.944
221.96043011067687,-180.0,0.2,0.1,1.533
160.68669663267823,179.37,0.3292,5.856,1.244
144.26503532542753,-166.08,0.4956,5.894,2.883
140.8033301885988,-175.87,0.4736,5.892,5.817
133.6792795369277,79.99,0.2464,5.449,5.894
138.82618031710612,19.12,0.20199999999999999,5.62,4.944
236.56648594678347,-180.0,0.8,0.1,0.1
133.39835366178687,70.63,0.2164,5.731,5.9
133.40986809904553,70.61,0.2163,5.739,5.888
133.39342721687922,70.67,0.2168,5.74,5.9
140.67022069902984,75.92,0.5458,5.813,2.925
140.60710518511885,-59.04,0.7972,5.6720000000000015,3.339
137.88184292251646,-49.96,0.5558,5.779,4.279
133.28817684248148,74.27,0.2354,5.555,5.893
135.57320715977704,124.31,0.3286,5.8729999999999976,5.897
171.33044252519662,-24.35,0.4054,0.1,5.2010000000000005
156.22023387178962,178.66,0.799,2.935,2.975
143.6250449583493,138.55,0.3321,4.325,3.5260000000000002
137.73041865242286,-112.69,0.3574,4.849,4.373
133.28629619320438,70.91,0.24,5.525,5.847
135.90222788809365,87.78,0.3384,4.57,4.902
236.56648594678128,180.0,0.8,0.1,0.1
162.3395398226707,-47.55,0.2136,5.874,1.245
146.98312099468544,-169.44,0.7705,3.353,4.216
140.47250209648936,75.16,0.7906,4.545,3.782
133.29967682803408,73.31,0.2398,5.541,5.881
138.26019514336778,16.13,0.2274,5.01,5.894
137.29033399464979,108.87,0.2036,4.8260000000000005,5.65
133.58613843264177,75.13,0.2392,5.478,5.791
133.51432813918672,69.44,0.2403,5.569,5.849
133.29076827699248,70.39,0.2395,5.507999999999999,5.863
133.29267781221512,71.37,0.2397,5.517,5.8420000000000005
133.277127188388,70.94,0.2406,5.523,5.848
146.16635681791882,174.65,0.748,3.136,5.843
142.23838740981085,174.57,0.5848,4.117,4.1160000000000005
140.96206996899858,-154.94,0.5725,4.45,4.275
133.54515553440885,69.78,0.2512,5.371,5.892
136.37005632955092,130.17,0.3385,5.89,4.891
211.56059014027758,180.0,0.2,2.369,0.1
164.60172071031377,50.24,0.2109,1.935,4.067
138.7104318292029,-74.23,0.7971,4.472,5.438
138.22800364995717,39.4,0.5145,4.565,4.254
133.40025751994864,72.84,0.2356,5.502000000000002,5.9
133.27725934987578,73.89,0.2362,5.575,5.8870000000000005
133.2638671958942,71.27,0.2419,5.513,5.857
149.38910712696057,-174.71,0.2076,5.864,2.798
144.9831367059906,-20.19,0.3743,5.317,2.717
136.91288247527618,-179.41,0.3176,4.18,5.858
133.29257418849906,70.96,0.2415,5.487,5.85
133.25897905108803,71.67,0.2417,5.522,5.848
133.21333653325195,72.16,0.2422,5.528,5.855
133.19494038621852,72.07,0.2432,5.545,5.8660000000000005
133.3423283039392,72.55,0.2427,5.546,5.8729999999999976
133.17665706559367,72.14,0.2438,5.544,5.864
165.8379975592481,-47.4,0.6033,5.884,0.655
147.1661116698161,172.14,0.7098,5.876,3.0789999999999997
143.10930494859497,-32.95,0.6783,4.008,3.746
133.35402737652703,72.31,0.2449,5.5310000000000015,5.85
133.52012690369858,75.08,0.2349,5.558,5.854
133.22877870158277,71.46,0.2438,5.545,5.862
166.24977867130985,-178.18,0.3217,2.062,3.64
141.74203411032732,30.28,0.6854,5.888999999999999,3.944
133.25199227656015,71.75,0.2418,5.513,5.874
133.45993182600174,73.72,0.2411,5.318,5.855
133.42018208829217,72.39,0.2393,5.516,5.864
165.14175912834688,109.37,0.594,1.4769999999999999,4.3660000000000005
133.48612210532352,70.4,0.2311,5.459,5.8020000000000005
133.34707271951814,72.46,0.2438,5.564,5.853
133.34401354948898,72.3,0.2438,5.5539999999999985,5.859
133.17412450315615,72.12,0.2441,5.545,5.869
136.4595361215612,-93.44,0.61,5.0680000000000005,5.897
141.24885802164016,-66.65,0.6225,3.071,5.4079999999999995
135.98101535763035,-94.31,0.4438,4.703,5.814
144.41232329945498,-14.25,0.3347,3.513,4.172
140.5940373517809,-138.59,0.7108,5.864,4.423
133.49691094714169,75.82,0.23199999999999998,5.685,5.893
133.26684746381963,74.05,0.2368,5.565,5.895
140.54024382087977,172.21,0.4965,5.797999999999999,3.957
135.65465210861083,55.53,0.4439,5.881,4.478
