fx,orientation,trans,win_e,win_w
133.88206306600796,57.55,0.3649,4.989,5.8770000000000024
162.18201772327558,129.09,0.762,1.027,5.587999999999999
171.80196926915403,-124.89,0.2115,4.395,1.425
153.18108166841571,0.0,0.5,3.0,3.0
235.4272098243708,178.04,0.7996,0.19699999999999998,0.105
147.89777878448209,-178.42,0.797,5.88,5.779
137.57733455602587,177.65,0.2008,5.888,5.649
136.405894577245,118.38,0.2004,4.932,5.891
133.95430982049024,59.08,0.2018,5.853,5.899
138.12610175832057,-180.0,0.2,4.04,5.9
140.30169256965627,123.29,0.6957,5.898,5.882999999999999
137.48155939215928,-57.4,0.5047,4.918,5.899
134.30862834989657,85.48,0.45299999999999996,5.835,5.864
139.5339732945354,4.76,0.3,5.899,5.894
134.0826284432831,84.95,0.2014,5.899,5.897
133.98859101272146,65.73,0.2,5.9,5.9
173.526901207784,0.45,0.22,0.132,5.867000000000001
160.29124215789386,-178.96,0.718,0.877,5.894
139.27332636556685,79.33,0.5759,3.155,5.8420000000000005
134.08367766443774,117.12,0.2981,5.8729999999999976,5.9
140.16751219527595,1.74,0.2001,4.901,5.103
184.7150619780116,-180.0,0.8,3.58,0.317
133.95449389643258,59.08,0.2018,5.853,5.9
133.9936036615723,59.06,0.2,5.845,5.898
133.76735972090728,57.77,0.2123,5.9,5.888
133.50583733039275,67.21,0.2407,5.61,5.86
133.77268432580135,62.49,0.2265,5.755,5.874
170.75410984370922,179.37,0.2116,5.893,0.326
137.63465092345234,-166.29,0.3634,5.8770000000000024,5.811
137.09099724323758,37.12,0.387,3.921,5.895
133.58777740069016,90.88,0.2731,5.52,5.895
133.5707838334277,78.92,0.2557,5.6320000000000014,5.811
134.85821312482452,113.2,0.434,5.313,5.9
146.08883390439922,-154.95,0.5781,5.891,2.643
141.0233952970789,-0.41,0.4391,5.687,3.426
142.31638640041814,23.56,0.6076,5.839,5.855
133.2375234720147,71.82,0.2581,5.324,5.89
133.48279575547537,74.88,0.2586,5.35,5.88
133.62904807742254,59.67,0.2636,5.207999999999998,5.9
159.2380691675443,148.43,0.7975,5.871,1.285
143.89549348424666,-176.91,0.4764,2.679,5.7929999999999975
143.22513761712344,165.12,0.5588,5.857,3.389
133.60198957164715,66.28,0.2564,5.334,5.899
133.94881801217042,76.21,0.2705,4.933,5.899
133.3251659875395,71.8,0.2613,5.2170000000000005,5.9
133.3990035457935,71.6,0.2539,5.3039999999999985,5.799
133.2415058475996,72.14,0.256,5.319,5.9
133.2591753919837,72.03,0.259,5.301,5.894
133.26479153519657,71.8,0.2576,5.32,5.877999999999999
133.2366370955806,71.46,0.2581,5.325,5.892
142.96570393402504,-42.78,0.7924,4.292,3.85
141.6486753780151,-61.97,0.6809,3.219,5.894
138.51304844504065,56.11,0.6264,4.543,4.041
133.66535166407158,90.85,0.3568,5.4910000000000005,5.895
140.38882014986328,129.21,0.201,4.4110000000000005,4.949
174.29625451502707,-180.0,0.2,5.9,0.1
142.2759112095953,-129.61,0.3797,4.117,3.8089999999999997
141.65813849328663,-168.93,0.6194,4.38,4.703
135.89381949715346,-82.51,0.322,4.2139999999999995,5.897
133.4188453077231,82.25,0.3142,5.257999999999999,5.891
133.56879211053726,85.85,0.307,5.593,5.899
133.23242679000384,71.91,0.2577,5.319,5.895
141.38823981594533,121.34,0.4109,4.185,3.795
136.83794362414756,-64.08,0.6261,5.715,4.195
136.25754177492064,48.55,0.4687,4.763999999999999,4.712
133.5989081617029,78.57,0.2884,5.309,5.8889999999999985
133.29322505916724,71.98,0.2564,5.282,5.891
133.46309431091984,72.3,0.2536,5.292000000000002,5.8870000000000005
133.23469189019553,72.04,0.2581,5.318,5.9
133.23831636468918,72.07,0.257,5.327000000000001,5.898
133.25817855185508,71.8,0.2575,5.313,5.894
139.11313436559544,-119.73,0.2006,5.9,4.18
135.34533594103598,-92.53,0.4259,5.778,4.573
140.91325386443899,-35.38,0.5902,4.243,4.708
133.85395459544492,95.11,0.32799999999999996,5.4170000000000025,5.893
133.29494208816593,71.94,0.2569,5.287000000000001,5.893
133.23698943567604,72.26,0.2648,5.267,5.9
139.61753708787504,52.94,0.7935,3.959,5.587999999999999
144.55181968265262,23.76,0.7963,5.846,4.779
139.05815960203464,-167.39,0.4816,4.545,5.822
133.53684333631028,78.38,0.2739,5.482,5.898
133.3550380617604,72.96,0.2636,5.278,5.898
133.51295483501437,70.17,0.2648,5.268,5.9
141.2856356574366,176.21,0.5849,4.435,5.008
134.84710661524255,-94.35,0.2337,5.869,5.85
136.7884649068371,119.36,0.4081,5.843,4.334
133.7280366361195,78.69,0.2433,5.499,5.899
133.21066644674085,71.89,0.2588,5.3370000000000015,5.896
