fx,orientation,trans,win_e,win_w
136.12228573714614,-136.78,0.3542,4.697,5.678999999999999
198.1118014978257,152.48,0.6213,1.927,1.231
140.00820068938748,-179.01,0.2288,3.678,5.501
153.18108166841571,0.0,0.5,3.0,3.0
172.38532192576366,-178.92,0.7972,5.88,0.115
166.96444512712398,-177.45,0.799,0.108,5.892
148.10714950902846,179.38,0.7825,5.896,5.894
135.96426989467378,-119.78,0.324,4.627,5.9
136.90479468150497,-179.13,0.2272,5.5829999999999975,5.895
138.6095994320526,-39.35,0.4043,5.9,5.9
174.73193412981445,-158.93,0.201,5.879,0.193
147.74394779675302,-179.42,0.7855,5.896,5.884
146.07825504844303,179.29,0.2092,3.077,5.864
135.34835037672664,-122.01,0.2472,5.259,5.894
136.2894828444335,-64.52,0.2022,4.7410000000000005,5.895
135.77160909807372,-114.49,0.2508,5.189,5.9
172.3866912481871,-25.07,0.2035,0.166,5.8629999999999995
139.10193716473322,168.51,0.3931,5.894,5.9
133.75864127519492,65.24,0.20800000000000002,5.882999999999999,5.892
139.11392765546566,6.15,0.2173,5.896,5.897
133.8380849001096,65.84,0.2083,5.8870000000000005,5.896
133.8653297120093,65.68,0.2071,5.885,5.894
133.87463342316846,70.79,0.2187,5.746,5.4479999999999995
133.77662709459054,65.38,0.2082,5.859,5.9
133.79795595131685,58.46,0.2134,5.882999999999999,5.885
133.87163597425769,65.89,0.2094,5.867000000000001,5.836
133.8633217965615,63.52,0.2092,5.8839999999999995,5.895
147.73020075968682,3.41,0.784,3.068,5.8820000000000014
137.9936912738008,53.45,0.4425,3.37,5.8629999999999995
144.7489335821173,14.07,0.6808,5.747000000000001,5.8729999999999976
133.46398562675395,77.11,0.23800000000000002,5.702000000000001,5.897
139.13585675265406,133.15,0.2004,4.747,4.941
236.56648594678347,-180.0,0.8,0.1,0.1
170.36325510219694,174.65,0.3021,5.85,0.146
139.5002337980763,-123.87,0.6005,3.806,5.856
140.64203394474254,-167.45,0.5043,5.871,5.877999999999999
133.827394102292,79.0,0.2225,5.7570000000000014,5.885
133.31882689683505,72.33,0.2478,5.518,5.894
133.32178950345812,72.38,0.2462,5.575,5.8629999999999995
145.3696568268424,-32.21,0.3011,5.8870000000000005,2.653
136.3328477351665,63.72,0.4675,5.2810000000000015,4.026
139.52800041652523,4.62,0.3299,4.453,4.878
133.35899644277657,74.55,0.2494,5.569,5.892
133.2198847609335,70.47,0.2422,5.5520000000000005,5.879
133.51741133434055,69.35,0.2382,5.5470000000000015,5.897
133.29882411405276,68.17,0.2449,5.5710000000000015,5.9
133.4809677345381,69.57,0.2427,5.54,5.854
133.19103190415382,70.72,0.2428,5.541,5.888
133.19033042590513,70.87,0.2424,5.556,5.881
133.1952119717545,70.61,0.2429,5.559,5.885
140.99426365044897,-101.01,0.6477,5.877999999999999,2.998
136.1802489579891,-66.74,0.5095,4.892,4.3210000000000015
134.53031084230676,79.08,0.5147,5.523,5.864
133.14010933910606,72.18,0.2475,5.686,5.898
135.45483353986629,77.47,0.2213,5.6679999999999975,4.944
136.92920233442817,28.21,0.2389,5.9,5.619
157.48629489498052,141.6,0.7939,5.888,1.4280000000000002
141.10311574946832,-31.61,0.5066,4.207,5.877000000000002
136.4082056584869,-107.59,0.3395,5.8729999999999976,4.205
133.3285769069131,75.59,0.2502,5.678,5.9
133.30060454114158,68.14,0.2471,5.742999999999999,5.8820000000000014
133.1606407236899,71.17,0.2468,5.672999999999999,5.9
166.75926582327313,179.19,0.644,0.172,5.893
139.37488860704735,81.96,0.7109,5.888,3.684
134.4409292259674,89.33,0.3805,5.862,5.081
133.1317598313618,71.84,0.25,5.689,5.893
134.73895568209923,80.69,0.2172,5.5710000000000015,5.269
136.3941508565957,122.25,0.4625,5.575,5.134
133.1616938442744,72.1,0.2491,5.68,5.845
133.1373640361732,71.22,0.2496,5.711,5.891
133.28513505299676,72.38,0.2507,5.691,5.898
133.12894030744386,71.86,0.2499,5.688,5.8870000000000005
144.25801205970473,178.3,0.6536,3.372,4.758
139.86027419975278,177.56,0.4269,3.831,5.648
138.53040638854418,52.55,0.6252,3.971,4.72
133.1914994336944,71.87,0.2461,5.724,5.808
133.33680168825364,72.77,0.2458,5.669,5.867999999999999
133.11930706566798,70.89,0.2491,5.69,5.8870000000000005
160.08349095232506,-179.58,0.4405,0.895,5.843999999999999
140.9627245650934,-179.15,0.4042,4.061,4.05
142.65736094393205,-3.53,0.6024,5.899,3.958
133.50195665931938,74.58,0.2547,5.7920000000000025,5.678
133.27359779146133,72.93,0.2493,5.721,5.831
133.1452885667163,71.47,0.2492,5.689,5.891
143.84836188644368,176.93,0.3173,5.867999999999999,2.85
140.9973722275486,143.78,0.6405,5.096,5.017
134.62613612047528,86.63,0.3653,4.593,5.8329999999999975
133.1488059005421,71.19,0.2511,5.692,5.874
133.14405697816272,71.8,0.2493,5.69,5.869
133.14594441770157,70.74,0.2509,5.675,5.877000000000002
133.37998957846335,70.14,0.251,5.686,5.881
133.15171046732252,70.51,0.2501,5.688,5.884
133.16727735110166,70.9,0.2492,5.695,5.886
146.75190563845126,-57.24,0.2823,2.4530000000000003,5.897
139.90603208146095,-19.46,0.4182,5.881,4.218999999999999
138.48926631197602,24.47,0.435,5.074,5.401
133.10756510618322,71.93,0.2489,5.722,5.886
133.16019783581484,71.5,0.2491,5.688,5.875
133.11670096713578,72.08,0.2499,5.697,5.882999999999999
139.55548925687674,-61.19,0.794,4.7,4.416
136.3552151684345,-94.9,0.6537,5.504,5.347
136.86046423606166,-136.73,0.4502,4.847,5.086
133.1757433646687,71.43,0.2446,5.7120000000000015,5.869
133.14587347660586,70.54,0.2454,5.739,5.894
133.2417605158663,73.28,0.24600000000000002,5.771,5.89
143.92754173821336,178.48,0.5495,5.872000000000001,3.076
142.35386198337375,-177.03,0.5576,5.89,4.1110000000000015
136.72399213222394,98.66,0.5043,4.226,5.065
133.158222441578,70.76,0.2493,5.709,5.837999999999999
133.42726346596672,70.08,0.2464,5.733,5.879
133.15510047776505,71.42,0.2436,5.7360000000000015,5.9
133.21656388048999,73.58,0.2494,5.73,5.893
133.12371709655034,71.76,0.2496,5.726,5.874
133.12360435652673,71.86,0.2482,5.72,5.8820000000000014
149.40036363433256,-91.98,0.2025,3.99,3.525
139.02126295711514,140.02,0.3608,4.53,4.142
136.74400719885705,158.44,0.2523,5.891,5.528
133.2976353199527,72.47,0.247,5.716,5.8820000000000014
136.75308445561527,127.63,0.2003,5.888,4.979
136.25453403706985,114.4,0.2211,4.796,5.7429999999999986
153.6478358315214,-39.68,0.5819,1.521,5.807
139.72945985268152,-32.14,0.222,5.492000000000001,4.329
136.9444274338776,-179.96,0.3185,5.0280000000000005,4.838
133.31613725806773,72.57,0.2403,5.779,5.875
133.13751112692782,71.06,0.2454,5.745,5.897
133.16280306396766,71.16,0.25,5.676,5.879
158.11774630878347,24.24,0.5533,5.858,0.8909999999999999
140.60372725291734,32.98,0.23,3.603,5.894
135.43882320729608,-138.26,0.3526,5.894,5.479
133.17814253534604,70.95,0.2483,5.675,5.8870000000000005
133.23023317875237,70.93,0.2434,5.6960000000000015,5.864
133.13823543393022,70.66,0.2431,5.752999999999999,5.899
133.13064480801165,71.1,0.2484,5.739,5.893
133.1295006511388,71.52,0.2486,5.73,5.8889999999999985
133.12559440927882,72.26,0.249,5.722,5.8870000000000005
143.842151827223,-80.64,0.44,2.9,4.627
142.90225193457547,-29.93,0.6681,4.365,5.221
134.3286546168485,-64.65,0.3325,5.211,5.124
133.11663036897585,72.18,0.2498,5.7139999999999995,5.877999999999999
133.25536446373744,68.47,0.2436,5.789,5.897
133.46954467032188,69.4,0.2412,5.749,5.886
198.31116955844738,135.96,0.2371,1.629,2.044
140.8247219936487,-165.69,0.4289,3.216,5.8629999999999995
134.85090223620293,120.02,0.3115,5.246,5.394
133.15134073758486,71.08,0.25,5.7079999999999975,5.877999999999999
133.1726451199612,70.54,0.2487,5.71,5.8439999999999985
133.09142753103407,70.88,0.2471,5.768,5.897
144.07472127946227,-167.34,0.6801,4.087,3.981
136.98415092732412,67.25,0.3166,5.8389999999999995,3.7060000000000004
138.15895332980122,165.85,0.3583,5.884,4.396
133.1622303975678,71.59,0.2486,5.702000000000001,5.851
133.25501846414866,73.16,0.2503,5.706,5.8729999999999976
133.1020490196431,70.74,0.2477,5.774,5.9
133.13536526920066,71.45,0.247,5.778,5.87
133.13024445711872,71.29,0.2472,5.769,5.9
133.09623284706896,70.82,0.2465,5.772,5.899
148.84533974076538,-130.94,0.446,5.223,2.398
140.05088655365554,-85.14,0.3755,4.185,3.991
139.3088344149296,-42.4,0.3626,3.736,5.89
133.11519208241458,71.6,0.2531,5.773,5.867000000000001
133.17689929862456,74.01,0.2509,5.859,5.829
133.12625292744605,71.4,0.2511,5.805,5.8420000000000005
136.92350026493514,87.92,0.7927,4.516,5.831
141.54698340678027,3.96,0.4728,3.891,4.375
135.55463723386927,79.14,0.3896,4.802,4.78
133.1071149468905,71.56,0.2509,5.799,5.882999999999999
133.3524965133291,70.34,0.2472,5.771,5.897
133.12166910690672,71.27,0.248,5.7810000000000015,5.9
143.32064919001854,28.21,0.7868,5.3629999999999995,4.709
135.20598411858117,-93.01,0.5115,5.888,5.195
138.6903265500813,-130.47,0.5902,4.624,4.705
133.37220011696428,74.28,0.2508,5.807,5.859
133.8655920934748,97.74,0.3229,5.822,5.8820000000000014
135.20055839420178,107.26,0.28300000000000003,5.547999999999999,5.239
133.13640694958116,71.28,0.2473,5.778,5.877999999999999
133.1316144580783,71.08,0.2472,5.773,5.8870000000000005
133.13735987303292,70.98,0.2472,5.77,5.892
142.9715754344516,-140.04,0.7968,4.061,5.7879999999999985
137.50760213813805,114.07,0.6364,4.042,5.8320000000000025
135.62701968332652,42.1,0.315,5.3889999999999985,4.947
133.1135385315495,70.61,0.2507,5.779,5.874
138.1897855894113,14.43,0.3456,4.817,5.502000000000002
169.7267882839567,175.52,0.4214,1.5730000000000002,3.7239999999999998
146.55230226278445,-0.08,0.6883,4.2639999999999985,2.78
140.60392117605286,169.17,0.527,4.8210000000000015,5.79
138.72276084218606,117.45,0.5617,5.897,4.118
133.50621381317916,83.71,0.2891,5.727,5.89
133.36264375402322,69.7,0.2509,5.875,5.843
133.12575951215587,71.09,0.2487,5.808,5.859
146.1586073021434,-166.65,0.7999,5.815,3.869
138.59828555753293,-116.21,0.2452,4.83,4.631
134.2092444448925,95.86,0.4174,5.424,5.853
133.11933276005735,71.44,0.2475,5.75,5.897
133.08464423189218,71.97,0.2486,5.7620000000000005,5.899
133.10340404330773,71.71,0.2496,5.76,5.9
133.23261771416344,73.01,0.2486,5.765,5.884
133.2494026990937,72.49,0.2486,5.763,5.891
133.37571027740262,69.9,0.2525,5.757999999999999,5.87
133.1261500561062,71.16,0.2489,5.766,5.896
142.61839407567263,-9.93,0.5661,5.261,5.122000000000001
134.60926169733773,-87.15,0.2254,5.867999999999999,5.061
133.45866690554672,69.75,0.2463,5.851,5.779
136.60704068745684,-90.82,0.5807,5.877999999999999,4.096
135.08656453220914,107.43,0.4654,5.2,5.896
137.84898195611342,45.74,0.5817,4.103,5.776
136.5019085132665,53.35,0.5555,4.335,5.784
137.3053870759807,47.45,0.5685,4.405,5.85
141.22776698558803,63.12,0.5627,5.8820000000000014,2.725
135.525825342582,-54.23,0.2855,5.867000000000001,5.874
134.20697227972724,83.97,0.4656,5.29,5.882999999999999
134.19390332251723,83.57,0.466,5.269,5.896
135.1925087558159,-78.08,0.4283,4.828,5.845
139.40958824529213,-126.5,0.3586,3.7569999999999997,5.001
135.02041041665308,-85.49,0.4282,5.478,4.658
134.87377846345845,87.48,0.4654,4.468999999999999,5.896
136.93944434947423,50.67,0.56,4.3210000000000015,5.847
134.09062181338916,83.34,0.4655,5.268,5.877999999999999
139.84762298119546,115.54,0.3233,3.284,5.825
137.35410177841817,47.59,0.5678,4.313,5.885
137.21854773469892,48.24,0.5654,4.37,5.877999999999999
137.09058523546622,109.8,0.3509,5.426,4.311
137.34065087375245,44.19,0.5504,4.462,5.761
135.33056133049817,63.39,0.5108,4.4110000000000005,5.712999999999999
145.26996565852605,-171.23,0.2194,5.75,3.156
139.63451641073902,33.02,0.5956,4.518,5.767
135.00470337061893,111.63,0.2368,5.9,5.617000000000001
142.77898659695958,-175.45,0.6356,5.069,5.81
137.18744015912958,47.32,0.5585,4.424,5.877999999999999
137.15577961941838,48.78,0.5637,4.367,5.881
135.86218981673508,-70.19,0.4006,4.529,4.869
136.01501231141805,53.05,0.5355,4.995,5.551
134.21331140419238,78.82,0.4663,5.2860000000000005,5.88
134.10553623742834,82.0,0.4671,5.273,5.8839999999999995
147.08192647545718,48.51,0.2036,4.229,3.5410000000000004
139.61443618609007,18.81,0.2072,4.7219999999999995,5.223
136.8307967098697,-53.47,0.301,4.497,5.805
137.30016917564683,47.28,0.563,4.352,5.89
137.23583605041824,48.1,0.564,4.352,5.894
134.1925620309281,78.39,0.4665,5.29,5.879
134.03680157213208,75.77,0.466,5.296,5.8660000000000005
137.4279213079463,84.98,0.2807,4.2669999999999995,4.974
138.2072957069329,173.46,0.2949,4.197,5.813
137.31026987648158,141.52,0.4063,4.6930000000000005,5.3420000000000005
143.8799134531991,6.73,0.6617,3.438,4.994
138.0484682286295,106.13,0.6624,4.263,4.941
142.84667651255603,29.25,0.3709,4.382,3.282
135.97160087790724,81.19,0.6413,5.882999999999999,5.271
134.19767068928792,79.69,0.4655,5.301,5.837999999999999
134.07173720812636,76.67,0.4655,5.303,5.851
137.24111190977638,48.53,0.5657,4.335,5.8870000000000005
134.09151699725814,76.18,0.4658,5.308,5.835
134.2377658162402,78.22,0.4664,5.297999999999999,5.7920000000000025
154.0925984714327,-173.84,0.2036,4.079,3.088
133.88981932164145,-72.91,0.4034,5.738,5.876
148.06577794420116,-178.62,0.5337,2.022,5.892
133.92886681707736,-77.43,0.4024,5.7639999999999985,5.899
134.04707872811684,-77.53,0.3986,5.726,5.898
137.84284063636824,179.2,0.2017,5.877999999999999,5.8610000000000015
134.53686773309218,-60.4,0.3507,5.898,5.897
133.8088914778236,-73.47,0.3997,5.73,5.88
135.240170480055,100.62,0.4596,4.458,5.8329999999999975
135.12287014371262,-93.49,0.4265,5.2010000000000005,5.581
139.6713011723145,-13.42,0.2,5.9,5.9
133.85513942541576,-73.09,0.4001,5.714,5.9
133.81096468515074,-73.41,0.3999,5.735,5.882999999999999
170.90955030468382,-179.61,0.7787,5.87,0.274
135.12266871814208,-132.15,0.3056,5.895,5.893
145.3921636155962,-178.91,0.5723,5.881,3.002
134.99673006873795,-57.73,0.2979,5.8260000000000005,5.8020000000000005
