fx,orientation,trans,win_e,win_w
138.80119414665347,-1.43,0.2193,5.8870000000000005,5.212999999999999
138.80119414665347,-1.43,0.2193,5.8870000000000005,5.212999999999999
171.4543873671878,-178.59,0.2518,0.266,5.185
179.17780669198856,178.75,0.6576,3.9739999999999998,0.40399999999999997
153.18108166841571,0.0,0.5,3.0,3.0
171.07030644795663,-178.8,0.7928,5.86,0.27899999999999997
137.8199067841188,178.44,0.206,5.8820000000000014,5.87
167.01962512270555,170.92,0.7989,0.272,5.893
134.60511503624494,119.15,0.3043,5.882999999999999,5.9
133.87177234830222,60.06,0.4009,5.897,5.898
140.70594710770894,-23.19,0.4202,5.9,5.9
164.94587358246685,153.6,0.2486,0.973,5.894
148.3031482793352,178.18,0.7948,5.895,5.848
134.15823628924858,101.19,0.368,5.89,5.899
133.38882857531559,75.8,0.3682,5.898,5.9
134.2024043967337,63.13,0.2713,5.897,4.944
236.61747096230698,57.88,0.2,0.1,0.1
157.72658776258663,-173.32,0.7995,1.1079999999999999,5.867000000000001
144.99607616273198,12.99,0.7253,3.492,5.884
139.59538261295486,76.73,0.6228,5.898,3.304
133.3179429965736,63.57,0.2694,5.895,5.896
133.50138047274407,66.6,0.3331,5.895,5.433
133.0323766313347,71.08,0.313,5.9,5.9
133.0346674057651,71.1,0.3127,5.9,5.899
132.9991157687033,70.63,0.313,5.9,5.9
133.21446016123062,69.71,0.3131,5.9,5.9
133.04236009913419,70.64,0.3133,5.6370000000000005,5.896
133.0931784729136,70.92,0.3203,5.9,5.789
146.6466493869307,-174.86,0.7913,5.899,4.551
153.02298130932485,-179.77,0.2395,5.895,2.2680000000000002
136.9929251841337,-173.7,0.2017,5.9,5.818
133.3460170647133,65.13,0.2919,5.899,5.646
136.84220830078786,129.84,0.2151,5.845,4.948
228.56163690120098,180.0,0.2,0.1,0.9590000000000001
141.51671527476807,-170.1,0.481,3.1630000000000003,5.875
145.05218631283464,3.69,0.3383,2.745,5.834
137.99481744543675,-92.19,0.5381,5.892,3.547
133.37408409477328,82.0,0.3099,5.768,5.822
133.22817566635652,75.27,0.3188,5.899,5.867000000000001
133.06103279187735,70.94,0.3125,5.65,5.891
142.2146762634489,174.45,0.537,3.457,4.919
136.64392105403198,53.77,0.5656,4.64,5.006
141.3568674057394,-179.95,0.5489,5.591,5.634
134.1399301499017,80.83,0.2147,5.357,5.859
132.9694705805432,70.67,0.3149,5.591,5.897
133.0187882814081,71.2,0.317,5.541,5.896
132.97440161577094,70.75,0.3148,5.59,5.9
133.22298285863184,69.46,0.313,5.5820000000000025,5.89
132.97880754262098,70.49,0.3153,5.5920000000000005,5.9
133.01542602990438,71.04,0.3154,5.591,5.896
158.99835622274816,59.27,0.2785,5.853,0.853
139.66850018463634,161.44,0.4324,5.891,3.8369999999999997
135.74186208474646,106.96,0.4327,4.195,5.857
133.9775402730781,83.96,0.2227,5.899,5.7379999999999995
137.00664899843642,129.42,0.3298,4.638,4.959
236.56648594678128,180.0,0.8,0.1,0.1
140.65851849620572,-75.74,0.2765,4.39,3.984
140.7380746809704,23.71,0.408,5.874,3.157
136.55362168279535,-46.92,0.2292,4.988,5.836
133.3184154444216,74.9,0.3538,5.534,5.892
132.98498957134845,71.98,0.3187,5.591,5.898
133.12957129551538,72.39,0.3189,5.587999999999999,5.886
144.3597985356696,-37.63,0.7078,5.845,5.853
141.78280159601792,173.35,0.5519,5.6229999999999976,5.595
136.8104463826445,-63.58,0.4795,4.247,4.7410000000000005
133.18880529451963,72.69,0.3288,5.726,5.894
133.1893406874113,70.31,0.3154,5.6160000000000005,5.8870000000000005
133.0138494690193,71.26,0.3183,5.593,5.8870000000000005
133.20140345795622,69.99,0.3144,5.572,5.892
132.96260992014723,70.55,0.3144,5.601,5.896
132.98094722296244,70.43,0.3146,5.589,5.895
150.61953124175872,-164.43,0.7006,3.034,3.484
138.85770800116006,-172.73,0.3642,5.728,4.207
136.0046937313736,-140.79,0.3572,4.7360000000000015,5.818
133.0091392443193,71.41,0.2882,5.761,5.895
134.71740839602052,112.41,0.3365,5.895,5.229
134.25906507381524,79.52,0.4447,5.9,5.454
168.49767079104726,-12.8,0.5817,0.282,5.73
143.4495261009518,-38.93,0.78,4.667,3.4930000000000003
138.86724357295532,10.37,0.3483,4.512,4.8389999999999995
133.0000144498201,71.9,0.3019,5.791,5.877000000000002
134.2232077949938,101.75,0.2923,5.8870000000000005,5.526
134.32146557059818,54.75,0.2361,5.565,5.6629999999999985
142.43846846824292,-143.25,0.7127,3.86,5.777
134.9491450165637,-59.57,0.3432,5.874,4.477
140.93066981375983,-11.39,0.5029,5.61,4.455
133.19235530579243,70.18,0.2945,5.822,5.9
134.24106414362709,97.54,0.3634,5.784,5.482
